strategy_id,window_id,decision_date,holding_end_date,trading_days,is_complete_period,gross_return,net_return,wealth,drawdown,turnover,turnover_convention,transaction_cost,financing_cost,financing_year_fraction,short_notional,cash_borrow_notional,gross_exposure,net_exposure,w_SP500,w_NASDAQ,w_DOW,w_SSE50,w_DIVIDEND,w_CHINEXT,w_GOLD
historical_only_no_synthetic_pretraining__seed_20261006,locked_oos_v1,2026-06-30,2026-07-06,3,False,-0.04979741506728397,-0.050202858764695546,207559.47830658493,-0.05020285876469566,0.3284285971035623,drifted_pretrade_v1,0.0003284285971035623,9.835431026385974e-05,0.01643835616438356,0.1994406847017156,0.0,1.39888136940343,0.9999999999999987,0.167437521474702,0.528709871428353,0.0480831206909248,0.0078732461801596,-0.100297430796283,0.447336924927575,-0.0991432539054326
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2024-07-31,2024-08-30,22,True,-0.03344234408803526,-0.0353256533191314,96467.43466808686,-0.0353256533191314,1.4533299000135482,drifted_pretrade_v1,0.0014533299000135482,0.0004970414956226033,0.0821917808219178,0.201577939891389,2.220446049250313e-16,1.4031558797827781,1.0000000000000002,0.0116915838526828,-0.10075396711805,-0.100823972773339,0.0468244697632534,0.130682650554393,0.533568802821849,0.478810432899211
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2024-08-30,2024-09-30,18,True,0.3112988024757437,0.30995469352400273,126367.96881568048,0.0,0.5134785180401897,drifted_pretrade_v1,0.0005134785180401898,0.0005120682835928855,0.08493150684931507,0.20097303603376598,1.3322676295501878e-15,1.4019460720675332,1.0000000000000013,0.0100856785263334,-0.100441646895238,-0.100531389138528,0.234811375715903,0.163407529571227,0.5436397444989,0.249028707721404
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2024-09-30,2024-10-31,18,True,0.0460057280588384,0.0432122472852956,131828.61273308418,0.0,2.1952739994309143,drifted_pretrade_v1,0.0021952739994309145,0.00047891555020837225,0.08493150684931507,0.1879614793828555,4.440892098500626e-16,1.3759229587657114,1.0000000000000004,0.156616390815803,0.366405428520271,0.0404656875346388,-0.0952267487134252,-0.0927347306694303,0.042666775307485,0.581807197204658
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2024-10-31,2024-11-29,20,True,-0.00521646273099452,-0.006931790230763402,130914.8044432059,-0.006931790230763402,1.2805847931322791,drifted_pretrade_v1,0.0012805847931322792,0.0004452259249679029,0.07945205479452055,0.1867901869118213,0.0,1.3735803738236423,0.9999999999999997,0.0191325582563877,0.0236378293484449,0.0197072830051184,-0.0946064386516809,0.55823534540832,-0.0921837482601404,0.56607717089355
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2024-11-29,2024-12-31,21,True,0.030711220610568413,0.02956163328383621,134784.85988358108,0.0,0.592230298129794,drifted_pretrade_v1,0.000592230298129794,0.0005237262062363896,0.08767123287671233,0.19912506799612728,0.0,1.3982501359922543,0.9999999999999999,-0.10048425649958,0.0228705118809427,-0.0986408114965473,0.0253396287028279,0.517987507528492,0.0546035609607186,0.578323858923146
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2024-12-31,2025-01-27,16,True,0.015979670640166477,0.0146021479936016,136753.008354898,0.0,0.97832932829753,drifted_pretrade_v1,0.00097832932829753,0.00037844718298683507,0.07397260273972603,0.17053484171628958,4.440892098500626e-16,1.3410696834325795,1.0000000000000004,-0.0833593606948853,0.117766171693802,0.103552952408791,-0.0871754810214043,0.148752726614475,0.205261744558811,0.595201246440411
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-01-27,2025-02-28,17,True,0.016098606176061292,0.014637233661213944,138754.69409206256,0.0,0.9284779319202963,drifted_pretrade_v1,0.0009284779319202963,0.0005107764885150292,0.08767123287671233,0.19420147740415172,0.0,1.3884029548083028,0.9999999999999996,-0.0971027801611594,0.0082720943859645,-0.0970986972429923,0.0297449526510068,0.487331572653992,0.167641926290733,0.501210931422455
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-02-28,2025-03-31,21,True,0.05837455910257483,0.05770713159000729,146761.8294827644,0.0,0.1472830727661988,drifted_pretrade_v1,0.0001472830727661988,0.00048353145356834975,0.08493150684931507,0.1897730973682233,0.0,1.379546194736447,1.0,-0.0937895363728915,0.0130133583609547,-0.0959835609953318,0.0163751916427697,0.407168392225036,0.209302310033568,0.543913845105895
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-03-31,2025-04-30,20,True,0.013858934211747886,0.010998159048764666,148375.93942570355,0.0,2.404963499271234,drifted_pretrade_v1,0.002404963499271234,0.00042069474195080965,0.0821917808219178,0.1706150897911617,0.0,1.3412301795823234,0.9999999999999999,0.515256223401853,0.500518200120756,0.0275907638881888,-0.0863273989941393,0.011582181922027,-0.0842876907970224,0.115667720458337
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-04-30,2025-05-30,18,True,0.06615631726286364,0.06535078537257988,158072.4235975676,0.0,0.35757790821945307,drifted_pretrade_v1,0.0003575779082194531,0.0003982553025980994,0.0821917808219178,0.1615146504981178,4.440892098500626e-16,1.3230293009962362,1.0000000000000004,0.327526303274291,0.527297200901168,0.0518563262053898,-0.0821615883282253,0.0224123618432454,-0.0793530621698925,0.232422458274024
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-05-30,2025-06-30,19,True,0.03050915645257657,0.02788845503320103,162480.81927505747,0.0,2.070750390196275,drifted_pretrade_v1,0.002070750390196275,0.0004756019965193277,0.08493150684931507,0.1866609986339297,0.0,1.3733219972678585,0.9999999999999991,-0.0959965368466718,0.0697886714977878,-0.0906644617872579,0.0398664692682879,0.0403764205319541,0.45736169761845,0.579267739717449
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-06-30,2025-07-31,22,True,0.04601199653027099,0.04530569027645592,169842.12494899804,0.0,0.16015645697401326,drifted_pretrade_v1,0.00016015645697401327,0.0005153088586262771,0.08493150684931507,0.20224487462214102,0.0,1.4044897492442812,0.9999999999999991,-0.101512955767768,0.0237636190972158,-0.100731918854373,0.0306062360427209,0.0294755824974605,0.548305151718003,0.57009428526674
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-07-31,2025-08-29,21,True,0.1214836309274907,0.12048879764268228,190306.19837318102,0.0,0.42222159530864356,drifted_pretrade_v1,0.00042222159530864355,0.0004652410134410674,0.07945205479452055,0.19518732173102238,2.220446049250313e-16,1.390374643462045,1.0000000000000002,-0.0975426057619708,0.0449326192694051,0.036878049905811,-0.0976447159690516,0.0439135623829705,0.482225262160812,0.587237828012024
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-08-29,2025-09-30,21,True,0.130927187877508,0.12901629353331368,214858.79872370436,0.0,1.17977624576691,drifted_pretrade_v1,0.00117977624576691,0.000511323390408272,0.08767123287671233,0.1944094140614784,0.0,1.3888188281229557,0.9999999999999988,0.11265512236527,0.306480195905481,-0.0937566491109984,-0.10065276495048,0.101669367934976,0.0803770465510232,0.593227681304727
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-09-30,2025-10-31,17,True,0.05968326039291294,0.058028116515622674,227326.6501304502,0.0,1.0720292126596003,drifted_pretrade_v1,0.0010720292126596004,0.0004911150688090436,0.08493150684931507,0.1927494624895709,0.0,1.3854989249791418,1.0,0.0252458809741906,0.068276245413082,0.0341596196272543,-0.0964337398431131,0.504282597718494,-0.0963157226464578,0.56078511875655
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-10-31,2025-11-28,19,True,0.022452629578516348,0.02157708017077753,232231.6954852692,0.0,0.42484835061867043,drifted_pretrade_v1,0.00042484835061867046,0.00043184121422571706,0.07671232876712329,0.1876452895147461,0.0,1.3752905790294923,1.0,0.0610761961766652,0.0978145769664219,0.142239893121379,-0.094564614551408,0.294055486364024,-0.0930806749633381,0.592459136886256
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-11-28,2025-12-31,22,True,0.019549855150860607,0.01849732701197393,236527.3610992054,0.0,0.5605685061769283,drifted_pretrade_v1,0.0005605685061769284,0.0004723106554751294,0.09041095890410959,0.1741347366145679,0.0,1.348269473229136,1.0,-0.0859993462051664,0.150215924850532,0.14435851680381,-0.0881353904094015,0.154579685202667,0.129246370068618,0.595734239688941
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2025-12-31,2026-01-30,19,True,0.12535647031021613,0.1239901456216157,265854.4230453923,0.0,0.7666519927143732,drifted_pretrade_v1,0.0007666519927143733,0.0004482117788082468,0.0821917808219178,0.18177477696112232,0.0,1.3635495539222444,0.9999999999999998,0.0584183537534305,0.093856868999345,-0.0900952390262059,-0.0916795379349164,0.0653306671551296,0.373676692800862,0.590492194252355
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2026-01-30,2026-02-27,14,False,-0.012675347053128005,-0.013991428495097158,262134.73989524742,-0.013991428495097158,0.9613282433872559,drifted_pretrade_v1,0.0009613282433872559,0.00037253835429883973,0.07671232876712329,0.1618767849036625,0.0,1.3237535698073244,0.9999999999999996,0.0639559615935598,0.348336121865681,0.0876757789935384,-0.0831304575715746,0.0934087697948728,-0.0787463273320879,0.56850015265601
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2026-02-27,2026-03-31,22,True,-0.077209016986036,-0.07875610087921148,241490.02987611145,-0.09164561902030444,1.1800242882336354,drifted_pretrade_v1,0.0011800242882336353,0.0004979095416992845,0.08767123287671233,0.1893093570002488,0.0,1.3786187140004977,1.0,0.0763527870710407,0.0911128715212856,0.0305838313485895,-0.0927196248833622,-0.0965897321168866,0.498930719548038,0.492329147511295
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2026-03-31,2026-04-30,20,True,0.14175534901262066,0.13984935510135932,275262.2548176936,0.0,1.19649552409669,drifted_pretrade_v1,0.00119649552409669,0.0004742534458637241,0.0821917808219178,0.19233611971139908,2.220446049250313e-16,1.3846722394227982,1.0000000000000002,0.49292078986764,0.0451680235564709,-0.0945018716156483,0.0303351730108261,-0.0978342480957508,0.573883835226297,0.0500282980501652
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2026-04-30,2026-05-29,17,True,0.05147479666506283,0.05004354990774762,289037.355204382,0.0,0.918860273676038,drifted_pretrade_v1,0.000918860273676038,0.0004432472529476636,0.07945205479452055,0.185960054397583,0.0,1.371920108795166,0.9999999999999999,0.0402863323688507,0.0318334437906742,-0.0932561717927456,0.405316147953272,-0.0927038826048374,0.58454168215394,0.123982448130846
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2026-05-29,2026-06-30,21,True,0.04418019148035546,0.04321732046600579,301528.7752108965,0.0,0.4002033618313448,drifted_pretrade_v1,0.0004002033618313448,0.0005223531489736192,0.08767123287671233,0.1986030201826777,6.661338147750939e-16,1.3972060403653561,1.0000000000000007,0.024108090837087,-0.0987998662250383,-0.0998031539576394,0.466161634240832,0.0266281118882554,0.578624899898257,0.103080283318247
historical_only_no_synthetic_pretraining__seed_20261007,locked_oos_v1,2026-06-30,2026-07-06,3,False,-0.05137034661300888,-0.051681772092088685,285945.23377124034,-0.051681772092088574,0.233965585632619,drifted_pretrade_v1,0.000233965585632619,9.437815532992272e-05,0.01643835616438356,0.1913779260856765,2.220446049250313e-16,1.3827558521713532,1.0000000000000002,0.0765304363199643,-0.0938821115664074,-0.0974958145192691,0.353622915489333,0.0428573808499745,0.587231638176101,0.131135555250304
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2024-07-31,2024-08-30,22,True,-0.0352778581247879,-0.036970899275406865,96302.91007245932,-0.036970899275406865,1.2430502389158513,drifted_pretrade_v1,0.0012430502389158514,0.0005134435954509181,0.0821917808219178,0.208229902599539,0.0,1.4164598051990775,0.9999999999999994,0.0656854233571461,0.287060098988669,-0.10497993763004,-0.103249964969499,0.0924479312130383,0.593074666602271,0.169961782438414
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2024-08-30,2024-09-30,18,True,0.26262785246812825,0.2614483897273989,121481.1508369663,0.0,0.4017601682543661,drifted_pretrade_v1,0.00040176016825436614,0.0005328097206097525,0.08493150684931507,0.20911349249737599,0.0,1.4182269849947515,0.9999999999999996,0.0528051821248872,0.145620935197387,-0.10517148620316,-0.103942006294216,0.0624618312077863,0.591410257454429,0.356815286512886
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2024-09-30,2024-10-31,18,True,-0.005751147984046301,-0.007837658864159436,120529.02301828067,-0.007837658864159436,1.613477362033925,drifted_pretrade_v1,0.001613477362033925,0.0004873078678043855,0.08493150684931507,0.1912552384393556,0.0,1.3825104768787109,0.9999999999999997,0.407292997198445,0.55785692270313,-0.0953483900853566,-0.095906848353999,0.0175391377082893,0.158080493765218,0.050485687064273
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2024-10-31,2024-11-29,20,True,0.001673116458732471,-0.00021893913136317167,120502.634498677,-0.008054882025298915,1.4066019872860926,drifted_pretrade_v1,0.0014066019872860927,0.0004840794733767416,0.07945205479452055,0.20309081354311498,1.1102230246251565e-15,1.406181627086231,1.000000000000001,0.0942457483283111,0.183815533029182,-0.102252258253949,-0.100838555289166,0.0362543740442821,0.31909487556134,0.569680282580001
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2024-11-29,2024-12-31,21,True,-0.01299085483563911,-0.014049783115402614,118809.59861913596,-0.021991495795225968,0.5073839337930666,drifted_pretrade_v1,0.0005073839337930666,0.0005660577212294486,0.08767123287671233,0.21521986275911298,4.440892098500626e-16,1.4304397255182264,1.0000000000000004,0.0265129804611206,0.0303770340979099,-0.108781214803457,-0.106438647955656,0.0267207287251949,0.557885337620974,0.573723781853914
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2024-12-31,2025-01-27,16,True,0.04720182576561682,0.04531710116814658,124193.70521950623,0.0,1.342213352400194,drifted_pretrade_v1,0.001342213352400194,0.00045918025305301464,0.07397260273972603,0.20691455847450602,8.881784197001252e-16,1.413829116949013,1.0000000000000009,0.386891357866781,0.207176931468504,0.0251320640423468,-0.103459886940462,-0.103454671534044,0.0163291266986302,0.571385078398245
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-01-27,2025-02-28,17,True,0.047930970183706734,0.04593743799737937,129898.8458526921,0.0,1.3500068556764502,drifted_pretrade_v1,0.0013500068556764502,0.0005541555844174447,0.08767123287671233,0.21069457115871598,0.0,1.421389142317432,1.0,0.0207344437284129,0.0306633034987109,-0.106201744239245,-0.104492826919471,0.0244900690657752,0.574018360514726,0.560788394351091
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-02-28,2025-03-31,21,True,-0.03304251150963655,-0.03446799938600198,125421.49251359915,-0.03446799938600198,0.9402708059631761,drifted_pretrade_v1,0.0009402708059631762,0.0005350160123579893,0.08493150684931507,0.209979402699641,0.0,1.4199588053992809,0.9999999999999989,0.040478325049792,0.47038186208478,-0.105518692572202,-0.104460710127439,0.0300386776881559,0.467240220467959,0.201840317408953
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-03-31,2025-04-30,20,True,0.001879951988012829,0.0003089190792093799,125460.23760557952,-0.03416972812942509,1.0875287038274208,drifted_pretrade_v1,0.0010875287038274208,0.00048178701251453646,0.0821917808219178,0.1953913995197841,2.220446049250313e-16,1.3907827990395685,1.0000000000000002,0.396243267825672,0.585898631385394,-0.0980064932789121,-0.097384906240872,0.0613074648593153,0.101157383194992,0.0507846522544111
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-04-30,2025-05-30,18,True,0.058891167905702924,0.057817722325704146,132714.06278637578,0.0,0.536388068594265,drifted_pretrade_v1,0.000536388068594265,0.0004778710739603248,0.0821917808219178,0.1938032688839095,0.0,1.3876065377678188,0.9999999999999998,0.19398174275245,0.568509808076279,-0.09665793340121,-0.0971453354826995,0.0339475220867566,0.0751122294792107,0.322251966489213
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-05-30,2025-06-30,19,True,0.036156289868951585,0.034376796662560105,137276.34713704526,0.0,1.1854984389146268,drifted_pretrade_v1,0.0011854984389146268,0.0005333764306515644,0.08493150684931507,0.209335910954646,4.440892098500626e-16,1.4186718219092924,1.0000000000000004,0.0280726687716586,0.191284550886069,-0.104848438341703,-0.104487472612943,0.0243188967662198,0.398995457749282,0.566664336781417
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-06-30,2025-07-31,22,True,0.052029621368817836,0.05076999539501359,144245.86664903734,0.0,0.6563420428430006,drifted_pretrade_v1,0.0006563420428430006,0.0005417047081890655,0.08493150684931507,0.21260453600968698,0.0,1.4252090720193737,0.9999999999999996,-0.104387818968722,0.144742400252393,-0.108216717040965,0.0234126475240503,0.0697742783065353,0.572222039901785,0.402453170024923
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-07-31,2025-08-29,21,True,0.10257874032114067,0.10113094908411235,158833.5880447148,0.0,0.8055774782369463,drifted_pretrade_v1,0.0008055774782369463,0.0005083809367831214,0.07945205479452055,0.213286255087171,8.881784197001252e-16,1.426572510174343,1.0000000000000009,0.0196156741252967,0.424466071384294,-0.107523741466658,-0.105762513620513,0.0367694066039153,0.412607876317842,0.319827226655824
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-08-29,2025-09-30,21,True,0.08160570738987882,0.08022381163041548,171575.823892597,0.0,0.733939883988334,drifted_pretrade_v1,0.000733939883988334,0.0005445105539609319,0.08767123287671233,0.207027450203896,0.0,1.4140549004077918,0.9999999999999998,0.0843765959143639,0.572533488273621,-0.104793928563595,-0.102233521640301,0.15161956846714,0.306894302368164,0.0916034951806068
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-09-30,2025-10-31,17,True,0.047788553631071595,0.04639516902977414,179536.1132435168,0.0,0.8350496517124895,drifted_pretrade_v1,0.0008350496517124895,0.0004956691308264171,0.08493150684931507,0.194536809410368,0.0,1.3890736188207355,0.9999999999999994,0.0447853000036308,0.459410370992763,-0.109525336218732,-0.085011473191636,0.54306757609759,0.0973072440496513,0.0499663182667323
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-10-31,2025-11-28,19,True,-0.007042288898450932,-0.007916014512681757,178114.90276553066,-0.007916014512681646,0.4396613692040465,drifted_pretrade_v1,0.00043966136920404656,0.00044064827079642427,0.07671232876712329,0.1914721652865406,1.3322676295501878e-15,1.3829443305730829,1.0000000000000013,-0.0835603438317776,0.384340222924948,-0.107911821454763,0.0408265441656113,0.541467066854239,0.0777217037975788,0.147116627544165
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-11-28,2025-12-31,22,True,0.013418105349585874,0.012126581707080142,180274.8276871655,0.0,0.7351604369658924,drifted_pretrade_v1,0.0007351604369658924,0.0005400756274709029,0.09041095890410959,0.199118791946343,0.0,1.3982375838926857,0.9999999999999998,-0.095980807606663,0.30475784891418,-0.10313798433968,0.0121502015473587,0.432408616478954,0.436724409993206,0.013077715012644
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2025-12-31,2026-01-30,19,True,0.017667957284015712,0.017030652345388475,183345.02560413044,0.0,0.13691871654026117,drifted_pretrade_v1,0.00013691871654026116,0.0004895180013621286,0.0821917808219178,0.1985267449968633,0.0,1.3970534899937264,0.9999999999999999,-0.0954235481497433,0.367590085935912,-0.10310319684712,0.0084742925662015,0.379331664514861,0.435348765325866,0.0077819366540227
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2026-01-30,2026-02-27,14,False,-0.0029383409512423464,-0.0037669336485282034,182654.37705789198,-0.0037669336485282034,0.38968792907726174,drifted_pretrade_v1,0.00038968792907726174,0.0004416921317373246,0.07671232876712329,0.1919257477191946,0.0,1.3838514954383885,0.9999999999999992,0.0075966886111668,0.367590267942952,-0.100033837570144,0.0096682587505451,0.453156878040837,0.353913654373693,-0.0918919101490506
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2026-02-27,2026-03-31,22,True,-0.017884298190603665,-0.01860052660381395,179256.90945812358,-0.022297393302797897,0.23058594900077675,drifted_pretrade_v1,0.00023058594900077675,0.0004989510100415073,0.08767123287671233,0.1897053319428648,0.0,1.3794106638857293,0.9999999999999996,0.0074524333966629,0.431188066889133,-0.0993441441761596,0.0078432405633585,0.353800674368228,0.389420916725482,-0.0903611877667052
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2026-03-31,2026-04-30,20,True,0.15124480794040007,0.1498606839682246,206120.47251554808,0.0,0.7749938818151978,drifted_pretrade_v1,0.0007749938818151978,0.00042801410193079383,0.0821917808219178,0.1735834968941553,0.0,1.3471669937883102,0.9999999999999993,0.082114642219884,0.577987311141831,-0.0876923969813756,-0.0858910999127797,0.0681762301496097,0.399039623992784,0.0462656893900462
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2026-04-30,2026-05-29,17,True,0.05030890663044052,0.04908949247707173,216238.82190047056,0.0,0.7195389893792532,drifted_pretrade_v1,0.0007195389893792533,0.00044214074803541794,0.07945205479452055,0.1854958310723305,0.0,1.3709916621446607,0.9999999999999998,0.0547326430678368,0.530777812004089,-0.0930787324905396,-0.0924170985817909,0.0341545790433884,0.166020452976227,0.399810343980789
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2026-05-29,2026-06-30,21,True,-0.04033545411736539,-0.04189450739253664,207179.6029778079,-0.04189450739253653,1.1364765983816845,drifted_pretrade_v1,0.0011364765983816845,0.0004894259731830218,0.08767123287671233,0.1860838335539614,0.0,1.3721676671079222,0.9999999999999993,-0.0879825776708978,0.129142309139882,-0.0981012558830636,0.0300244843321187,0.27442331106535,0.380485276292477,0.372008452724133
historical_only_no_synthetic_pretraining__seed_20261008,locked_oos_v1,2026-06-30,2026-07-06,3,False,-0.025634128592395222,-0.0266553642215257,201657.15520116335,-0.06743315826063279,0.9639418132097417,drifted_pretrade_v1,0.0009639418132097417,8.471066255392169e-05,0.01643835616438356,0.1717743990676744,2.220446049250313e-16,1.3435487981353489,1.0000000000000002,0.0322415621152946,0.476288469242198,-0.091281643403428,-0.0804927556642464,0.207753063844783,0.414088757442577,0.0414025464228221
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2024-07-31,2024-08-30,22,True,-0.018677770456383636,-0.020611438405573668,97938.85615944263,-0.020611438405573668,1.523649986301149,drifted_pretrade_v1,0.001523649986301149,0.00044876592004135853,0.0821917808219178,0.1819995120167732,0.0,1.363999024033546,0.9999999999999996,0.0398836024105549,0.0393432751297951,-0.0940677672624588,0.0552333556115627,-0.0879317447543144,0.466897644102573,0.580641634762287
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2024-08-30,2024-09-30,18,True,0.2506151359185895,0.24949072426627827,122373.69231647282,0.0,0.4080137988066811,drifted_pretrade_v1,0.0004080137988066811,0.0004914774955660396,0.08493150684931507,0.1928917052490371,0.0,1.3857834104980735,0.9999999999999993,-0.0925923937133381,0.0150144605764321,-0.100299311535699,0.117968166513102,0.0269774033554963,0.473313743514674,0.559617931289332
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2024-09-30,2024-10-31,18,True,0.027467445562442405,0.02488072649502948,125418.43868518587,0.0,1.9924041727699735,drifted_pretrade_v1,0.0019924041727699734,0.0005283381382364282,0.08493150684931507,0.207358516619673,6.661338147750939e-16,1.4147170332393466,1.0000000000000007,0.530267898059849,0.312611255861287,0.0084379744449896,-0.104054737769599,0.0066321916612131,-0.103303778850074,0.349409196592335
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2024-10-31,2024-11-29,20,True,0.0033533136555408127,0.001834671391173437,125648.54030656723,0.0,1.0788225855715725,drifted_pretrade_v1,0.0010788225855715725,0.0004358908139212957,0.07945205479452055,0.1828737322773252,0.0,1.3657474645546501,0.9999999999999998,0.294232640947614,0.176972706403051,-0.0936269270522254,0.0551930783050401,-0.0892468052250998,0.0681112972753389,0.588364009346281
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2024-11-29,2024-12-31,21,True,0.003228817981856036,0.0018142764404649458,125876.50149302425,0.0,0.8903335127127796,drifted_pretrade_v1,0.0008903335127127797,0.000520650400807479,0.08767123287671233,0.1979556211403436,0.0,1.3959112422806865,0.9999999999999993,0.149823554924556,-0.0906704355563436,-0.107285185584,0.126537793448993,0.151857682636806,0.173900836280414,0.595835753849574
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2024-12-31,2025-01-27,16,True,0.03857099504387351,0.03658491155869292,130481.68216746421,0.0,1.440611980610536,drifted_pretrade_v1,0.001440611980610536,0.000473542117668633,0.07397260273972603,0.21338626290006302,0.0,1.4267725258001256,0.9999999999999996,0.270033179250147,0.396860449042703,0.006902421758111,-0.106823982271765,0.0066116200094776,-0.106562280628298,0.532978592839624
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2025-01-27,2025-02-28,17,True,0.05390821224617137,0.051616057643184776,137216.63219559976,0.0,1.6437231686131395,drifted_pretrade_v1,0.0016437231686131394,0.0005335545206256578,0.08767123287671233,0.202861875029547,0.0,1.4057237500590931,0.9999999999999992,0.0106590270463909,0.0317409598667707,-0.102163649962417,0.0660403074164476,-0.10069822506713,0.547619767620095,0.546801813079842
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2025-02-28,2025-03-31,21,True,-0.004611127175204177,-0.006434360265444972,136333.73094964222,-0.006434360265444861,1.3079219006722376,drifted_pretrade_v1,0.0013079219006722376,0.0005254368708995699,0.08493150684931507,0.206219847181014,0.0,1.4124396943620279,0.9999999999999998,0.0677193315433604,0.513378730575953,0.017180830772434,-0.101903745372381,-0.104316101808633,0.0694368393825633,0.538504114906703
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2025-03-31,2025-04-30,20,True,-0.00014483447707425157,-0.0017503796898453716,136095.0951559471,-0.008173477381764549,1.0891243952557685,drifted_pretrade_v1,0.0010891243952557686,0.0005179440324903701,0.0821917808219178,0.210055079843316,1.1102230246251565e-15,1.4201101596866328,1.000000000000001,0.451582869248731,0.57465057607208,0.0674698853066989,-0.104850264532225,-0.105204815311091,0.0707818546465465,0.0455698945692607
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2025-04-30,2025-05-30,18,True,0.07147309742069519,0.07015882115020888,145643.36659641386,0.0,0.7128294432520155,drifted_pretrade_v1,0.0007128294432520155,0.0005145303323252564,0.0821917808219178,0.208670634776354,0.0,1.4173412695527077,0.9999999999999994,0.181138532236218,0.554930793121457,0.03450314886868,-0.103809265419841,-0.104861369356513,0.422302143648267,0.0157960169017315
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2025-05-30,2025-06-30,19,True,0.0734001880497559,0.0719316010364861,156119.72713603778,0.0,0.8469324656695405,drifted_pretrade_v1,0.0008469324656695405,0.0005221678759545485,0.08493150684931507,0.204936854541301,4.440892098500626e-16,1.4098737090826026,1.0000000000000004,0.0633587911725044,0.39787807315588,-0.101765654981136,0.0780926495790482,-0.103171199560165,0.59223847836256,0.0733688622713089
historical_only_no_synthetic_pretraining__seed_20261009,locked_oos_v1,2025-06-30,2025-07-31,22,True,0.06275206808160849,0.06093948772924507,165633.58333213744,0.0,1.175187824777471,drifted_pretrade_v1,0.001175187824777471,0.0005318216395121496,0.08493150684931507,0.20872569722788598,1.1102230246251565e-15,1.417451394455773,1.000000000000001,-0.104299067918743,0.0282961582498891,-0.104426629309143,0.541700237031494,0.0231413958328111,0.580207340951477,0.0353805651622159
