scope,source_id,evidence_class,canonical_strategy_id,strategy_id,window_id,daily_observations,total_net_return,annualized_daily_volatility,annualized_daily_downside_deviation,daily_path_max_drawdown,maximum_drawdown_duration_trading_days,unrecovered_drawdown_days_at_end,worst_daily_return,best_daily_return,daily_return_skewness,daily_return_excess_kurtosis,daily_var_95_loss,daily_cvar_95_loss,daily_tail_95_event_count,daily_var_99_loss,daily_cvar_99_loss,daily_tail_99_event_count
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261102,full_vine_state_and_cvar_observation_seed_20261102,retrospective_original_7asset_expanding_24m_v1_w01,454,-0.07609237611118203,0.13145794862020235,0.09454306383577252,0.21811313780774888,308,308,-0.03280978449726435,0.032885775671637196,-0.051485718420549394,0.8992350410406638,0.013441540851738076,0.018294899836760792,23,0.021234808871445906,0.02451109112435588,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261102,full_vine_state_and_cvar_observation_seed_20261102,retrospective_original_7asset_expanding_24m_v1_w02,452,0.41222271366048946,0.08859411794515147,0.05833579330588242,0.04882247000485218,46,12,-0.0255939324625154,0.020797674630856022,-0.3022327165889895,1.689343154815305,0.008546249776185436,0.012414969643672112,23,0.015189727437693224,0.017839886406448336,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261103,full_vine_state_and_cvar_observation_seed_20261103,retrospective_original_7asset_expanding_24m_v1_w01,454,-0.05120233863092705,0.18055763495594626,0.12806589191602685,0.25073393002922983,261,261,-0.03697826729455678,0.04407368998628569,0.05284151731569285,0.40953064468110245,0.018728287944158872,0.023610600512041936,23,0.025603972289530465,0.02955473373115187,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261103,full_vine_state_and_cvar_observation_seed_20261103,retrospective_original_7asset_expanding_24m_v1_w02,452,0.20560927771962145,0.17266940731669325,0.11174157821566344,0.14978081773833962,109,58,-0.10065092018112198,0.0997455151164901,0.6257875171338867,34.806234715610564,0.011601410588422966,0.021202366732212267,23,0.02411691336657996,0.04256262897680594,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261104,full_vine_state_and_cvar_observation_seed_20261104,retrospective_original_7asset_expanding_24m_v1_w01,454,-0.0021096981510471124,0.1440424688350314,0.10070770752692139,0.24216669403090596,344,344,-0.036548023450378,0.02969924468812768,0.031279486705083945,0.8503188658167362,0.014978488744496655,0.01925620067464704,23,0.021596540696704757,0.02668463971291344,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261104,full_vine_state_and_cvar_observation_seed_20261104,retrospective_original_7asset_expanding_24m_v1_w02,452,0.03494393590098088,0.15310255051822233,0.09668906211076109,0.17685100121262964,377,58,-0.06751172315975751,0.07857788576517599,1.268847829651568,17.88465910046812,0.012325270690568317,0.01713888636196887,23,0.01665987587971726,0.028790020335391863,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261105,full_vine_state_and_cvar_observation_seed_20261105,retrospective_original_7asset_expanding_24m_v1_w01,454,-0.09941197048341666,0.19455160745340774,0.13807504146204103,0.26889693154695904,264,264,-0.038467209276051184,0.05599819254666749,0.05257994245660208,0.9982767410856423,0.02106482981099506,0.026861553550404225,23,0.032925356843259014,0.03544095007697858,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::full_vine_state_and_cvar_observation_seed_20261105,full_vine_state_and_cvar_observation_seed_20261105,retrospective_original_7asset_expanding_24m_v1_w02,452,0.3601409582732309,0.13476994549055865,0.09096785410908587,0.10278927708081376,58,58,-0.07815095756289137,0.0815511849223074,0.06398598324989223,34.25214600016604,0.010766615619315625,0.017934005472732707,23,0.01667132136219821,0.034073647521020115,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::rolling_vine,rolling_vine,retrospective_original_7asset_expanding_24m_v1_w01,454,-0.1685274441109097,0.1987520148657088,0.14400742884640966,0.2717213731221536,449,449,-0.04282355166940899,0.040168391975623274,-0.04966537623232527,0.40645548252408803,0.02130116923526517,0.027507154480805675,23,0.030656166309598373,0.03434243210156844,5
complete_periods,focused_walk_forward,retrospective_walk_forward,focused_walk_forward::rolling_vine,rolling_vine,retrospective_original_7asset_expanding_24m_v1_w02,452,0.2760890425102589,0.13675062851577927,0.09326740461161574,0.09595470061217282,64,64,-0.04805336158272511,0.06894669963683642,0.2602729621478705,12.28214333721184,0.01221156926715818,0.019371945092253314,23,0.021720085006999765,0.03441712174082963,5
