stage,pass,episode,reward,noise,terminal_wealth,mean_turnover,q95_turnover,mean_cvar,mean_gross_exposure,fraction_at_gross_cap,mean_short_notional,max_abs_weight,total_actions,update_count
pretrain,,550,0.2508170747968023,0.05764520232434887,138565.98513661284,0.5802418727069094,2.030933830354894,0.11460454726535978,1.4999867528676987,0.9583333333333334,0.24999337643384933,1.2499998829194476,13200,39219
pretrain,,551,-0.2171514720366949,0.05747226671737582,84509.35775651645,0.6642272757100208,1.9561218868408883,0.1410440053702756,1.4988648430222558,0.7083333333333334,0.24943242151112788,1.2499977392809731,13224,39291
pretrain,,552,0.09825264300151944,0.05729984991722369,114703.40581456393,0.560632114850857,2.260337443330458,0.12472359355941735,1.499816678375715,0.6666666666666666,0.24990833918785768,1.2499961682728358,13248,39363
pretrain,,553,0.1644005098585854,0.05712795036747202,123813.19515929616,1.2064757806153195,2.1032701969146723,0.11637971836786103,1.4998839221717344,0.7083333333333334,0.24994196108586733,1.2497200944593974,13272,39435
pretrain,,554,0.037294340711537116,0.05695656651636961,106438.15096075945,0.7409020171811184,2.0153861206557067,0.09663711867095548,1.49912020776953,0.4166666666666667,0.24956010388476513,1.2499475457838602,13296,39507
pretrain,,555,0.2464153328741237,0.05678569681682049,137751.8312825369,0.8882543995444263,1.9594053369547637,0.1151729371937442,1.4997146546485878,0.375,0.24985732732429397,1.2489847987890244,13320,39579
pretrain,,556,0.3335002470774218,0.056615339726370034,156904.031492834,0.6915770424973396,2.31529545634985,0.12153124691857968,1.499645586702086,0.75,0.24982279335104285,1.2499837683779853,13344,39651
pretrain,,557,0.36206294061929806,0.05644549370719092,163767.14290871168,1.119519156625583,2.3815886267593926,0.1138081763257035,1.499801047323715,0.8333333333333334,0.24990052366185758,1.2499183522803443,13368,39723
pretrain,,558,-2.0387000176073005,0.05627615722606935,33264.60639010711,1.0292249376042968,1.8419350864631787,0.13542422169868382,1.4985568496797768,0.25,0.24927842483988835,1.2471770026854105,13392,39795
pretrain,,559,-0.7513881597708851,0.056107328754391145,58088.23163725089,0.4026645055720423,1.352468200666563,0.12445443355496955,1.4999875944285161,1.0,0.24999379721425827,1.2499418216092246,13416,39867
pretrain,,560,0.020256782453282354,0.05593900676812797,104483.63892099597,0.9331731891170852,2.500512272651706,0.09439821559191386,1.4999407865994032,0.8333333333333334,0.2499703932997017,1.2499648460320063,13440,39939
pretrain,,561,0.12160369901947227,0.05577118974782359,117286.26692899947,0.9127393517465819,2.324605075376374,0.10742317015677068,1.499969560830366,0.9583333333333334,0.24998478041518302,1.2493018060922623,13464,40011
pretrain,,562,-0.4759719501170426,0.05560387617858011,68805.11221316383,0.4606500252903927,1.9887349799275398,0.09413155028786464,1.4999192573484919,0.75,0.24995962867424604,1.2499903270176478,13488,40083
pretrain,,563,0.13279443805216176,0.05543706455004438,119315.27785340663,0.8168153893202543,2.257947977525847,0.12120802417588504,1.4989839448992697,0.7916666666666666,0.2494919724496348,1.2499833085707255,13512,40155
pretrain,,564,-0.33079615795169753,0.05527075335639424,76732.20718090828,0.989943366497755,2.368816063872405,0.11484348104962654,1.4982512428292207,0.5416666666666666,0.24912562141461034,1.2498301310198647,13536,40227
pretrain,,565,0.13597790687881,0.055104941096325064,119953.24501146302,0.8953224558028436,2.344891164558274,0.12651644088269406,1.4956678595571289,0.375,0.24783392977856458,1.2498425181422914,13560,40299
pretrain,,566,0.2828386730599542,0.054939626273036085,145085.65774353532,0.8126102581265426,2.2187422190393717,0.11630551250173328,1.4998932502099447,0.6666666666666666,0.24994662510497231,1.2498080645288738,13584,40371
pretrain,,567,-0.09498117575440826,0.05477480739421697,93881.70513581076,0.8874574981074789,2.253943819233349,0.12421216090460552,1.4999994273696624,1.0,0.2499997136848314,1.2485051069940838,13608,40443
pretrain,,568,0.18700918013501597,0.05461048297203432,127342.87256554633,0.8579433145267622,2.287232182813542,0.11545556430760891,1.4994785387423777,0.5416666666666666,0.24973926937118884,1.2499994082110268,13632,40515
pretrain,,569,0.11591965512429347,0.05444665152311822,116684.2360173005,0.763933007561025,2.2486894550068026,0.11277728850140407,1.4995610353847344,0.5833333333333334,0.24978051769236728,1.2498683993305477,13656,40587
pretrain,,570,0.43329516360608855,0.05428331156854886,185803.08035196058,0.42436770074779084,1.9799011001629485,0.11875261168776789,1.4999562085916598,0.9583333333333334,0.24997810429582998,1.2499779547963823,13680,40659
pretrain,,571,0.22632868732604236,0.054120461633843216,133912.7589480115,1.3651868043338624,2.4462510792272423,0.11215199692369192,1.4997803693903344,0.8333333333333334,0.24989018469516722,1.2376362021480287,13704,40731
pretrain,,572,0.16151926236766717,0.05395810024894169,123376.83654456728,0.6736315000092699,2.1663465199725964,0.11648259272269675,1.4996621107593888,0.5416666666666666,0.24983105537969444,1.2499952145985194,13728,40803
pretrain,,573,0.5524532552158766,0.053796225948194866,238551.26640477622,0.9062554077023551,2.1300190253981515,0.11812350383335335,1.4995324860903478,0.5416666666666666,0.249766243045174,1.2498963070767266,13752,40875
pretrain,,574,-0.27978821197529097,0.05363483727035028,79791.12762793388,0.4247152544051322,1.4342835344374179,0.11048349094606584,1.499953543589938,0.875,0.24997677179496916,1.249997603041785,13776,40947
pretrain,,575,-0.05005588542757363,0.05347393275853923,97959.21427729672,0.7125074093380844,1.721768818536845,0.1217619625701581,1.4999996308414707,1.0,0.24999981542073546,1.2495548746415546,13800,41019
pretrain,,576,0.1614326871327782,0.053313510960263606,122766.53980886276,0.5291599700493471,2.0859801669205935,0.10005465801575669,1.4998873720566432,0.7083333333333334,0.2499436860283216,1.2499973731381553,13824,41091
pretrain,,577,-0.23878078661028984,0.05315357042738282,82591.6620690697,0.8733095783785698,2.2171550319663114,0.11668672354597148,1.4995238774766524,0.875,0.24976193873832622,1.2499444569860185,13848,41163
pretrain,,578,0.252114242098442,0.05299410971610067,138299.76506978107,0.9074843079738674,2.322327593607562,0.10341137766601738,1.499937820381352,0.875,0.249968910190676,1.2496345192193985,13872,41235
pretrain,,579,0.14037137543057018,0.05283512738695237,120413.28925623748,0.833890689980416,2.18320178091526,0.12148126966526022,1.4999089486719595,0.8333333333333334,0.24995447433597986,1.2488220908812113,13896,41307
pretrain,,580,-0.04662211430418459,0.052676622004791514,97699.28081404274,0.7766472033801533,2.5046719526605936,0.09613802650375826,1.4999878880168709,1.0,0.24999394400843555,1.2499966727835792,13920,41379
pretrain,,581,0.2619025031948044,0.05251859213877713,140157.12681474898,0.9113967537977757,2.383402678157602,0.10255229671428216,1.498050852368275,0.4583333333333333,0.24902542618413767,1.2499958234173911,13944,41451
pretrain,,582,-0.23388404599217863,0.05236103636236081,82818.87676053992,0.9523875175132615,2.503382885030337,0.11012438767188266,1.4999592167635758,0.7916666666666666,0.24997960838178798,1.2497011444398334,13968,41523
pretrain,,583,0.20218091137303884,0.052203953253273726,129842.4587645385,0.7240591188449234,2.22656207382679,0.11522913199242175,1.4999347548222257,0.8333333333333334,0.24996737741111294,1.249639283333506,13992,41595
pretrain,,584,0.0011564786541794284,0.0520473413935139,102880.95579986066,0.9396461126882406,2.2185378376926694,0.11185971159106563,1.499950085810962,0.9166666666666666,0.2499750429054811,1.2483928224870136,14016,41667
pretrain,,585,0.3989589641942176,0.05189119936933336,174263.32967633608,0.715030913906438,2.208937874968562,0.11332017327914545,1.4999589554610704,0.875,0.24997947773053533,1.2499872275761195,14040,41739
pretrain,,586,0.2171020295510418,0.05173552577122536,132166.78781453,0.9188043391775519,2.3507841026144365,0.10949264682224419,1.49957484778549,0.7083333333333334,0.24978742389274497,1.2499730501856121,14064,41811
pretrain,,587,0.19161725176626307,0.051580319193911685,127474.23915571439,0.7674763207102105,2.1759863532015253,0.09962718081604632,1.4991823486274196,0.5833333333333334,0.24959117431370983,1.249962928039687,14088,41883
pretrain,,588,-0.08557944489497545,0.05142557823632995,94207.66226723931,1.0343536379791443,2.0756449939949166,0.10039442185020675,1.499872483401781,0.7083333333333334,0.24993624170089054,1.249346952353205,14112,41955
pretrain,,589,-0.10582389966619146,0.05127130150162096,92664.00518270578,0.7920904482404391,1.9877071134746065,0.11106755912384954,1.4998226797296887,0.5833333333333334,0.2499113398648444,1.249943618263517,14136,42027
pretrain,,590,-0.2143394170205371,0.051117487597116096,84281.88125334044,0.6371256590244316,2.1917034619620863,0.11601992186203842,1.499999350646422,1.0,0.24999967532321102,1.249585626380784,14160,42099
pretrain,,591,0.12005018840719744,0.050964135134324746,116931.28895694477,0.906406315398358,2.217808408609458,0.10311132691612146,1.499633511883162,0.4583333333333333,0.24981675594158118,1.2478120220558984,14184,42171
pretrain,,592,0.17159998113439834,0.05081124272892178,124628.66877746212,1.0191772675052995,2.46281078095947,0.10840174249400573,1.4999704308630453,0.9166666666666666,0.24998521543152274,1.2496323670659746,14208,42243
pretrain,,593,0.0300981014136811,0.050658809000735,106079.0775312484,1.0538212900005635,2.4503962754138877,0.11337056141729601,1.4999447371810675,0.875,0.24997236859053373,1.249311089515686,14232,42315
pretrain,,594,0.4473563524792098,0.050506832573732806,189463.22794317367,0.9336212484077328,2.425068407825061,0.10348642611425785,1.4999699129589965,0.875,0.24998495647949834,1.249844091279166,14256,42387
pretrain,,595,0.003970959420122967,0.050355312076011606,103334.09634684297,0.6935578528791666,1.9739687494933598,0.11789271188060198,1.4979711805603333,0.75,0.24898559028016676,1.2499486186674662,14280,42459
pretrain,,596,0.3847177208715069,0.050204246139783575,170182.59393443883,0.766764405760027,1.8635393923946788,0.11532550017509924,1.4995894462224983,0.75,0.24979472311124917,1.2427027161632265,14304,42531
pretrain,,597,0.2122965284073906,0.05005363340136422,131162.49900086876,0.7650371613424448,2.0592466148946964,0.10537678550827363,1.4983107782900333,0.5,0.24915538914501667,1.2493408684219631,14328,42603
pretrain,,598,0.19710800939926146,0.049903472501160125,128723.0549619958,0.7380047932799374,2.079853776948792,0.10845991016768348,1.4999593341102202,0.875,0.24997966705511013,1.2499978563615253,14352,42675
pretrain,,599,0.3524478116146987,0.04975376208365664,160399.8623744437,1.0516752119043042,2.4883643754890983,0.10045940397599007,1.4995081140881492,0.5416666666666666,0.2497540570440747,1.249949819275311,14376,42747
pretrain,,600,0.0907142736712417,0.04960450079740568,113096.77050705298,1.1812604442238805,2.7921842953988483,0.10452991949659644,1.4984743273151773,0.5416666666666666,0.24923716365758863,1.249528408050537,14400,42819
pretrain,,601,-0.010444528887453305,0.049455687295013456,101828.77606130514,0.7766083017369576,1.9168335516833517,0.11834939028393061,1.4998993615486793,0.8333333333333334,0.24994968077433963,1.2496237669672283,14424,42891
pretrain,,602,-0.4509582755872521,0.049307320233128414,70066.7330138088,0.76924182616529,2.2338459502373422,0.09894770065253873,1.4995274910969394,0.7916666666666666,0.24976374554846972,1.2499916510922569,14448,42963
pretrain,,603,0.04793999654039559,0.049159398272429024,107638.58334529567,1.0583030153952893,2.358005460458142,0.09593795099161673,1.499985369277142,0.9583333333333334,0.2499926846385712,1.2484784083706992,14472,43035
pretrain,,604,0.19377687531426474,0.049011920077611744,127961.95215330049,0.9379172781925825,2.238911654267992,0.10308679170663697,1.4999364343072685,0.7916666666666666,0.24996821715363438,1.2465792724064417,14496,43107
pretrain,,605,-0.05541752374760685,0.048864884317378905,97298.02181509444,0.6118421657454399,2.2944046948637276,0.11519749662964045,1.4999576398127132,0.875,0.24997881990635681,1.2499251110213143,14520,43179
pretrain,,606,0.08679562684123579,0.04871828966442677,112908.13495830481,0.7054513000129236,2.1281082552458557,0.11470248985571695,1.4999844217229457,0.9166666666666666,0.24999221086147286,1.249990226966994,14544,43251
pretrain,,607,0.2970431145382144,0.04857213479543349,147937.6797955057,1.048489657541116,2.5654703768236296,0.11248572814051033,1.4998286018768947,0.875,0.24991430093844733,1.249934794647353,14568,43323
pretrain,,608,0.22611552082151154,0.048426418391047193,133567.9612864789,0.9123356721755481,2.6386792460722583,0.10500809608761064,1.4992499534218082,0.5833333333333334,0.24962497671090422,1.2497235366276331,14592,43395
pretrain,,609,-0.2118824370596239,0.04828113913587405,84718.03735491041,0.4655962546489068,1.9089402876794328,0.1312344285372751,1.4999800597627957,0.9583333333333334,0.24999002988139787,1.2499999893563134,14616,43467
pretrain,,610,0.11640145952964985,0.04813629571846642,117083.37098671183,0.40615985861846376,2.0876413115433268,0.12294286854788815,1.4999980965540523,1.0,0.24999904827702615,1.2499476692506244,14640,43539
pretrain,,611,0.26445063516772827,0.047991886831311024,140834.53665700377,1.0972159810896431,2.168604692390987,0.10623441728559403,1.4704243989572638,0.16666666666666666,0.23521219947863195,1.2499136818306786,14664,43611
pretrain,,612,0.15839006726152416,0.047847911170817096,122990.80303695782,0.6544245039778096,2.2048180305532044,0.11892086592070861,1.499859066768771,0.6666666666666666,0.24992953338438562,1.249999265585627,14688,43683
pretrain,,613,0.0176752225728837,0.04770436743730464,104625.41470590598,0.9775643675987209,2.3202148679111683,0.11055859061595885,1.499967607979973,0.9583333333333334,0.24998380398998657,1.2496412971190043,14712,43755
pretrain,,614,0.14008121378703675,0.04756125433499273,119408.30556752077,0.6866048010869433,1.8583997228315898,0.09356709508273553,1.499748848556053,0.9166666666666666,0.24987442427802653,1.2498328558036258,14736,43827
pretrain,,615,0.09643201271787423,0.04741857057198775,114068.79711754591,0.9758644912037111,2.07425633211221,0.11210023763231149,1.4999465351658205,0.8333333333333334,0.2499732675829104,1.2466831271137508,14760,43899
pretrain,,616,-0.10951132526496778,0.047276314860271784,92392.3337637777,0.653686152774256,1.7181371247129777,0.1132101809889013,1.4987048565277032,0.7083333333333334,0.2493524282638516,1.2488783640520913,14784,43971
pretrain,,617,0.1914587974712818,0.04713448591569097,128200.34263381897,0.8761234679037617,2.170418024275984,0.11880035844178298,1.499946488422297,0.875,0.24997324421114864,1.249569405402456,14808,44043
pretrain,,618,0.13421181065827475,0.0469930824579439,119159.73356247837,1.267504274046847,2.251589543053082,0.11074385437705976,1.4978780697676395,0.375,0.24893903488381988,1.2478036816631044,14832,44115
pretrain,,619,0.16663090656189847,0.04685210321057006,123391.33405407816,0.9930063962404218,2.2207991236022537,0.09558086812659729,1.4971846780251887,0.4583333333333333,0.24859233901259448,1.2499815332038062,14856,44187
pretrain,,620,0.2681779942472532,0.04671154690093836,141920.75142175748,0.8559754852437741,2.359695299182619,0.11334755854737288,1.4999871183009372,0.9583333333333334,0.24999355915046875,1.2499897267137254,14880,44259
pretrain,,621,0.4149680077246785,0.04657141226023554,179685.11819015583,0.9876917990900221,2.73286799788475,0.11876198412625094,1.499237444606565,0.5416666666666666,0.24961872230328272,1.2498857102223804,14904,44331
pretrain,,622,0.2474700795726272,0.046431698023454836,137958.81939736608,0.9101526562781433,2.6959171625120293,0.11531639779756485,1.4997626459669497,0.875,0.24988132298347498,1.249999525291579,14928,44403
pretrain,,623,0.07091651465445267,0.04629240292938447,110740.38154815641,1.024662488982791,1.9529001519083975,0.10862717890618205,1.49939221161462,0.4166666666666667,0.24969610580731008,1.2492921352386475,14952,44475
pretrain,,624,-0.10512883964577284,0.04615352572059631,93100.5918488649,0.6733682926389433,2.3355461519743708,0.12925754923230623,1.4999715757689305,0.9583333333333334,0.24998578788446532,1.2499913019793374,14976,44547
pretrain,,625,0.06963786752259662,0.04601506514343452,110612.41475209125,1.0929860501062303,2.403612767904997,0.10960200058886249,1.4897512640094472,0.7083333333333334,0.2448756320047237,1.2499449253082275,15000,44619
pretrain,,626,0.2647703641407088,0.04587701994800422,140990.4698342686,1.2656200476700352,2.7995963463825833,0.10817432672879634,1.4996206248622563,0.6666666666666666,0.24981031243112828,1.2499888028417314,15024,44691
pretrain,,627,0.15947974596179462,0.04573938888816021,123397.54314705559,0.666584867008385,2.1563702406627794,0.1255472832909442,1.4999526785243125,0.9166666666666666,0.24997633926215632,1.249061358826501,15048,44763
pretrain,,628,0.04415822278974673,0.04560217072149573,107577.2408615353,0.5150927526078054,2.045744312235287,0.10948803970317454,1.499976505392364,0.9166666666666666,0.24998825269618208,1.25,15072,44835
pretrain,,629,0.0784666952165525,0.04546536420933124,112023.442546079,0.9491807579816807,1.9144154889242988,0.1202625223353303,1.4806681450988564,0.5833333333333334,0.2403340725494283,1.238487592765263,15096,44907
pretrain,,630,-0.07956332692792259,0.04532896811670325,95376.60790738485,0.6163218497890598,2.2036754828493716,0.1295342139201314,1.4999999433223687,1.0,0.24999997166118448,1.2491856685706546,15120,44979
pretrain,,631,0.018693824708706955,0.04519298121235314,105025.12837650966,0.6244508498126552,2.1944414136665205,0.12147120900014981,1.499891695167337,0.6666666666666666,0.24994584758366858,1.249953629715102,15144,45051
pretrain,,632,0.2799493648307134,0.045057402268716074,144335.7396929029,0.4064907849367175,2.0476193468485535,0.11342308137099909,1.499748792765396,0.5833333333333334,0.249874396382698,1.249790534377098,15168,45123
pretrain,,633,0.07628978096921635,0.044922230061909936,111935.7142617006,0.9162365866026708,2.0452923594840935,0.12641791616892575,1.496997882656398,0.4583333333333333,0.24849894132819916,1.245138521705355,15192,45195
pretrain,,634,0.054822483341963144,0.0447874633717242,109241.37399458689,1.03080742983591,2.5098329184310777,0.12405596545761176,1.4977362542634918,0.2916666666666667,0.24886812713174591,1.2499756749187196,15216,45267
pretrain,,635,0.1596052064104131,0.04465310098160903,122221.7297052833,0.7520054702070498,2.1717211231589313,0.09254032658443156,1.4991687966421956,0.3333333333333333,0.24958439832109783,1.249282372849328,15240,45339
pretrain,,636,0.3222470751167033,0.0445191416786642,153084.39953357624,0.5688779658651307,2.1043740363043963,0.10216040817245538,1.4999881911845432,0.9583333333333334,0.24999409559227173,1.2499985482011522,15264,45411
pretrain,,637,-0.426715214428657,0.04438558425362821,71674.67176875111,0.3595871984937807,2.1492089021258027,0.13134257924861417,1.4999992205273536,1.0,0.24999961026367687,1.2499356806308894,15288,45483
pretrain,,638,-0.02547392943405627,0.044252427500867324,100151.31788967652,0.6423414632361919,2.181646171957254,0.112436758666477,1.4993777301694664,0.7083333333333334,0.24968886508473323,1.2499980820076806,15312,45555
pretrain,,639,0.3433773110389088,0.04411967021836472,158603.5591511035,0.8232066991428534,2.5576020485588464,0.10883255895942893,1.4984215003039154,0.5416666666666666,0.24921075015195782,1.2497467888253075,15336,45627
pretrain,,640,-0.3034632205701651,0.04398731120770962,78551.78347562016,0.7869921429526238,1.8878489699746877,0.12674020907726607,1.4998208943399645,0.6666666666666666,0.24991044716998226,1.2489114893334252,15360,45699
pretrain,,641,-0.060466077895515,0.0438553492740865,97013.4023639033,0.9584300023991436,2.21741452898298,0.12366943801860471,1.4993079580544009,0.875,0.24965397902720032,1.2499427774122782,15384,45771
pretrain,,642,0.47372082464641263,0.04372378322626424,199629.67189292546,0.8840392557460636,2.0144995693649563,0.1056318234143097,1.4999366788459672,0.7916666666666666,0.2499683394229838,1.2499966749123164,15408,45843
pretrain,,643,0.2944829134707261,0.043592611876585446,147925.30216862378,0.9993291156632559,2.4896017274686266,0.12291756227622612,1.4999254972984393,0.7916666666666666,0.24996274864921972,1.2480844131537845,15432,45915
pretrain,,644,0.12685542455339557,0.04346183404095569,118354.73726509635,0.9689061739306449,2.43510898192014,0.11761241736160583,1.4999823022988579,0.9583333333333334,0.24999115114942905,1.2496949285268784,15456,45987
pretrain,,645,0.2898463359747118,0.04333144853883282,145640.87333346534,0.8259422728525742,2.2890886108790105,0.09805511527419293,1.4993489835233913,0.5416666666666666,0.2496744917616958,1.2497136614152362,15480,46059
pretrain,,646,0.1712050655179815,0.043201454193216325,124503.55533303115,0.7651744388667573,2.303036805880921,0.10668758201625385,1.4999232784445795,0.8333333333333334,0.24996163922228984,1.249978523169245,15504,46131
pretrain,,647,0.3139538073900632,0.04307184983063667,151380.29360710265,0.8147516704740978,2.112018865559782,0.10607595099007205,1.499174541305928,0.6666666666666666,0.24958727065296404,1.2493311017751694,15528,46203
pretrain,,648,-0.0990125218086617,0.04294263428114476,93475.87925227826,0.4476514868438244,1.3619138866662972,0.12174093320361963,1.4998677453647058,0.625,0.2499338726823529,1.2498145124741962,15552,46275
pretrain,,649,0.45053814143218474,0.04281380637830133,191441.60786285458,0.7800212216666852,1.9462860979139802,0.11295571448372754,1.497799380815455,0.625,0.24889969040772744,1.249838839684214,15576,46347
pretrain,,650,-0.41913541330203696,0.04268536495916642,71745.08816397456,1.011044778449642,2.2573611646890637,0.10546571842327418,1.4998566211156898,0.875,0.24992831055784506,1.2490408548286982,15600,46419
pretrain,,651,0.3170204752151571,0.04255730886428893,152820.9635259015,0.7959477830548001,2.3128528600292544,0.11924599394977457,1.4999799386021635,0.9583333333333334,0.24998996930108183,1.2499736590044839,15624,46491
pretrain,,652,0.07198416336068886,0.04242963693769606,110584.86750916159,0.943079023222838,2.8307625359722537,0.09888741260735519,1.499969422018954,0.9583333333333334,0.24998471100947692,1.2499899821622031,15648,46563
pretrain,,653,0.11281267054534423,0.04230234802688297,116212.65101251207,0.712183052999165,2.2091555884906224,0.11123256495766776,1.4999764951921641,0.9583333333333334,0.24998824759608226,1.2498297819069453,15672,46635
pretrain,,654,0.023198543699574185,0.04217544098280233,104781.44543790202,0.6255780953195208,1.8871661117034293,0.09347506163831469,1.4997158185357138,0.6666666666666666,0.24985790926785692,1.2498837858438492,15696,46707
pretrain,,655,0.4101496661528199,0.042048914659853914,177003.21450431301,0.9635742488976052,2.507420847971673,0.1037035113488886,1.4999200704374482,0.7083333333333334,0.2499600352187242,1.2489226098571504,15720,46779
pretrain,,656,0.32517580937174967,0.041922767915874355,154521.2514771798,1.0636661628349906,2.2923466001238135,0.11526673575337458,1.4995268963809523,0.9583333333333334,0.24976344819047624,1.2464895227125712,15744,46851
pretrain,,657,0.09837595069274711,0.04179699961212673,114108.9128081969,1.0149676899115245,1.7577925081763945,0.10528464857302929,1.4997915922708451,0.4166666666666667,0.24989579613542276,1.2224488066775459,15768,46923
pretrain,,658,0.36349474078352606,0.041671608613290355,163809.5197979356,0.7153346976708798,2.5226796795214916,0.1085005332812995,1.4992706421762705,0.6666666666666666,0.24963532108813527,1.2499783017805643,15792,46995
pretrain,,659,-0.039173659313366097,0.04154659378745048,98942.48469868924,0.6860591727530672,2.1077775484749246,0.11868948807635608,1.499928438681222,0.8333333333333334,0.24996421934061108,1.2499985588448388,15816,47067
pretrain,,660,-0.2137017202171262,0.04142195400608813,84261.97619248317,1.077091115695408,2.36855032891035,0.1121950036182589,1.4997926734920057,0.875,0.2498963367460029,1.240293372954641,15840,47139
pretrain,,661,0.44557447043876014,0.04129768814406986,189426.689528483,1.0521474276624974,2.1963719972542353,0.11048673296260607,1.4991816430396978,0.7916666666666666,0.24959082151984888,1.2499311183180126,15864,47211
pretrain,,662,0.40857797257442047,0.04117379507963765,175987.03648024058,1.2528040041880948,2.2658429302275174,0.09665981647985589,1.4980003434632503,0.20833333333333334,0.24900017173162534,1.2497405984572,15888,47283
pretrain,,663,0.34634771838645795,0.04105027369439874,159320.51169789833,1.2825474725268142,2.289921811898111,0.10827795950035651,1.499993000356924,1.0,0.24999650017846195,1.2498070086751665,15912,47355
pretrain,,664,0.1284294739094442,0.04092712287331554,118512.00528850217,0.8896718134768968,2.3626147363867074,0.11572564559084335,1.4993142529080308,0.5416666666666666,0.24965712645401558,1.2499778185571941,15936,47427
pretrain,,665,-0.16385538431974722,0.0408043415046956,87962.00785901841,0.7156082785555294,1.9399122944899962,0.1125038960997191,1.4999163449697548,0.8333333333333334,0.24995817248487762,1.2499989164727074,15960,47499
pretrain,,666,-0.1421564329027854,0.04068192848018151,89920.58049099744,0.8179260403272496,2.1999405869415822,0.12526653350583106,1.498739978564637,0.75,0.24936998928231857,1.2499995210341044,15984,47571
pretrain,,667,0.07739106856459521,0.040559882694740965,111437.4682782061,0.701677935351691,2.596105159712689,0.10518617800819487,1.4999635020891826,0.8333333333333334,0.24998175104459128,1.2499407402106693,16008,47643
pretrain,,668,0.29960960646602924,0.04043820304665674,148848.3585164709,1.2206017591965326,2.5834016526384005,0.11902382959338338,1.4984195448812982,0.5416666666666666,0.2492097724406492,1.2426477308784212,16032,47715
pretrain,,669,0.21981207375312634,0.040316888437516775,132890.80362517765,0.7304949177695171,2.290803996260677,0.1153766976728643,1.4999580520781732,0.875,0.24997902603908664,1.2494775035551615,16056,47787
pretrain,,670,0.37530714756729533,0.04019593777220422,167969.94255806995,0.7436369823380594,2.0285785875150135,0.12228434207938761,1.4982076697051525,0.5,0.24910383485257626,1.249081967132432,16080,47859
pretrain,,671,0.2477809672266593,0.04007534995888761,138451.5369084612,1.0086311403484571,2.4352036144052227,0.12476932578239346,1.4998744456540969,0.5833333333333334,0.24993722282704856,1.248960371528353,16104,47931
pretrain,,672,0.14590631080680413,0.039955123909010945,120702.27008654967,0.8346156287228776,2.4494859488947043,0.10670357007364462,1.4997430928051472,0.75,0.2498715464025736,1.249988658087594,16128,48003
pretrain,,673,0.16799235798847253,0.03983525853728392,123901.95993846268,1.0257809793575634,2.5026972029890326,0.10382461297560197,1.4985611796201697,0.75,0.24928058981008472,1.25,16152,48075
pretrain,,674,0.3017553975194726,0.03971575276167206,148498.22831868284,0.6305055687720063,1.8937210738658903,0.10348289569956254,1.4999929733042203,1.0,0.2499964866521103,1.2499942992414745,16176,48147
pretrain,,675,0.36243342285556907,0.03959660550338705,163856.01708047904,0.5959413766506172,1.8582865125366614,0.11364448785966248,1.4998878132374516,0.7916666666666666,0.24994390661872568,1.2401516331093652,16200,48219
pretrain,,676,-0.38968538853467416,0.03947781568687689,73478.49441338853,0.7507103056294505,2.0389273128180636,0.11976236917309835,1.499999599087806,1.0,0.24999979954390297,1.2493183634110858,16224,48291
pretrain,,677,0.2088866755526414,0.039359382239816255,130111.68025535333,1.2223988393587726,2.4758166681442937,0.09392840796741993,1.4994174385709425,0.5,0.24970871928547114,1.2499633005687167,16248,48363
pretrain,,678,-0.024874541897390717,0.0392413040930968,100670.69160323916,0.7857837001127855,2.0036501373563484,0.13140322871873286,1.4994488078213875,0.8333333333333334,0.2497244039106937,1.248753432716642,16272,48435
pretrain,,679,0.040495151333313995,0.03912358018081751,107392.40898672174,0.9171021342811255,2.283066683652462,0.1180847402480902,1.4996267653824316,0.5416666666666666,0.2498133826912159,1.2499353630202157,16296,48507
pretrain,,680,0.25020735471424427,0.03900620944027506,137858.81081854732,0.989773199580179,2.1954667301417023,0.10172008652681469,1.4999901041211114,1.0,0.2499950520605558,1.249202533817148,16320,48579
pretrain,,681,0.3505940468317869,0.03888919081195424,160129.11603208823,0.7528412821037428,2.095439795085362,0.10379127496303082,1.4999824354336375,1.0,0.2499912177168188,1.2471136855227607,16344,48651
pretrain,,682,0.2730314127851397,0.03877252323951837,142696.19442200733,0.8897581368329979,2.4511134294526915,0.10907937649852846,1.4999947876979907,1.0,0.24999739384899536,1.2496575117111206,16368,48723
pretrain,,683,0.14175889697673605,0.03865620566979982,120490.9982941807,0.7258657412160009,1.824527647346258,0.11793160653259932,1.4999546366965486,0.875,0.24997731834827439,1.2499998637608118,16392,48795
pretrain,,684,0.10686645435957794,0.038540237052790416,115228.24553440681,1.149664319785578,2.2363301067480017,0.1053782241264694,1.4969576349748028,0.7083333333333334,0.24847881748740167,1.2483635012592587,16416,48867
pretrain,,685,0.15577410313661216,0.038424616341632044,122552.04036056675,1.3610513091442131,2.362808323651552,0.11769170929525745,1.4993769718067986,0.25,0.24968848590339934,1.248605368392808,16440,48939
pretrain,,686,0.12640309720287113,0.03830934249260715,118756.30270853185,0.16050596319121962,0.5174690919263022,0.1314013848947572,1.4999998719209715,1.0,0.24999993596048584,1.2499713940279824,16464,49011
pretrain,,687,0.5011576569785811,0.03819441446512933,213203.08848754957,1.0525198064389685,2.2972759876932414,0.12419160696365857,1.4987944921567327,0.75,0.24939724607836636,1.2488850355148315,16488,49083
