update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,critic2_grad_norm,actor_grad_norm,critic_amp_scale,actor_amp_scale,stage,episode,step,pass
26200,0.002067138673737645,0.0136871337890625,-0.0284271240234375,-0.033203125,-0.03181646764278412,0.032318115234375,0.07035081833600998,0.07303338497877121,0.33707743883132935,1048576.0,32768.0,pretrain,370,5,
26300,0.002600280335173011,0.047393798828125,-0.06365966796875,-0.0631103515625,-0.06338755041360855,0.0299530029296875,0.127340629696846,0.07539746165275574,0.37671157717704773,1048576.0,32768.0,pretrain,371,14,
26400,0.002241733018308878,0.0184326171875,-0.034027099609375,-0.04901123046875,-0.04130839928984642,0.032470703125,0.08524966239929199,0.09129779785871506,0.30639079213142395,1048576.0,32768.0,pretrain,372,23,
26500,0.0021736740600317717,0.045257568359375,-0.06353759765625,-0.062042236328125,-0.062481410801410675,0.029144287109375,0.06543850153684616,0.05339168757200241,0.2683110535144806,1048576.0,32768.0,pretrain,374,9,
26600,0.0020750481635332108,0.033172607421875,-0.0499267578125,-0.050994873046875,-0.054520219564437866,0.02447509765625,0.07132509350776672,0.06989159435033798,1.159308910369873,1048576.0,32768.0,pretrain,375,18,
26700,0.0019524062518030405,-0.00536346435546875,-0.00783538818359375,-0.01910400390625,-0.01275901310145855,0.0280303955078125,0.0750417485833168,0.08686148375272751,0.3745330274105072,1048576.0,32768.0,pretrain,377,3,
26800,0.0023530975449830294,0.037933349609375,-0.05963134765625,-0.052154541015625,-0.04809047281742096,0.0308837890625,0.129324808716774,0.07494477927684784,0.309734582901001,1048576.0,32768.0,pretrain,378,13,
26900,0.0020601351279765368,0.03314208984375,-0.053070068359375,-0.050384521484375,-0.054340336471796036,0.027130126953125,0.08748702704906464,0.063749760389328,0.51290363073349,1048576.0,32768.0,pretrain,379,22,
27000,0.00238369801081717,0.04547119140625,-0.06573486328125,-0.05908203125,-0.06577052175998688,0.03302001953125,0.0960535854101181,0.08951734006404877,0.25437915325164795,1048576.0,32768.0,pretrain,381,7,
27100,0.0030970387160778046,0.0178375244140625,-0.03228759765625,-0.034332275390625,-0.0369471050798893,0.0293731689453125,0.07773586362600327,0.06740884482860565,0.29462742805480957,1048576.0,32768.0,pretrain,382,17,
27200,0.002732791705057025,0.032745361328125,-0.048828125,-0.051239013671875,-0.04669453203678131,0.0281219482421875,0.07542651146650314,0.0783190131187439,0.38060832023620605,1048576.0,32768.0,pretrain,384,2,
27300,0.0019987737759947777,0.03924560546875,-0.061614990234375,-0.059783935546875,-0.06182941421866417,0.03021240234375,0.11301694065332413,0.06137080490589142,0.29516294598579407,1048576.0,32768.0,pretrain,385,11,
27400,0.0024314098991453648,0.0175628662109375,-0.0303497314453125,-0.041839599609375,-0.03396845981478691,0.0308380126953125,0.07102403044700623,0.07852933555841446,0.26306137442588806,1048576.0,32768.0,pretrain,386,21,
27500,0.0019929090049117804,0.050201416015625,-0.06658935546875,-0.0604248046875,-0.06674961745738983,0.0290679931640625,0.06674617528915405,0.06641247123479843,0.43888697028160095,1048576.0,32768.0,pretrain,388,6,
27600,0.0020718397572636604,0.016082763671875,-0.027587890625,-0.023712158203125,-0.026334840804338455,0.0284576416015625,0.08941315859556198,0.08415745943784714,0.37557458877563477,1048576.0,32768.0,pretrain,389,15,
27700,0.002626966219395399,0.0321044921875,-0.054443359375,-0.051025390625,-0.04734402894973755,0.027130126953125,0.09921200573444366,0.06717672944068909,0.4496278762817383,1048576.0,32768.0,pretrain,391,1,
27800,0.0018346973229199648,0.0200347900390625,-0.045501708984375,-0.04046630859375,-0.03915310651063919,0.0260162353515625,0.07397471368312836,0.06788047403097153,0.39485928416252136,1048576.0,32768.0,pretrain,392,10,
27900,0.002247234806418419,0.036346435546875,-0.054718017578125,-0.044769287109375,-0.047607146203517914,0.0295867919921875,0.1050492450594902,0.07708624750375748,0.231428325176239,1048576.0,32768.0,pretrain,393,19,
28000,0.0023170653730630875,0.03619384765625,-0.0499267578125,-0.04522705078125,-0.04710758849978447,0.0288543701171875,0.06331215053796768,0.07285501807928085,0.3885148763656616,1048576.0,32768.0,pretrain,395,5,
28100,0.0025246362201869488,0.02349853515625,-0.046722412109375,-0.036651611328125,-0.04256066307425499,0.0316162109375,0.08469778299331665,0.08389381319284439,0.49559643864631653,1048576.0,32768.0,pretrain,396,14,
28200,0.0017958625685423613,0.02264404296875,-0.040740966796875,-0.051910400390625,-0.0438176654279232,0.026519775390625,0.07191530615091324,0.08404204994440079,0.20880313217639923,1048576.0,32768.0,pretrain,397,23,
28300,0.0026705292984843254,0.030426025390625,-0.045166015625,-0.05108642578125,-0.053520843386650085,0.0283660888671875,0.10257011651992798,0.09210691601037979,0.5692986845970154,1048576.0,32768.0,pretrain,399,9,
28400,0.0024633281864225864,0.040618896484375,-0.052154541015625,-0.05731201171875,-0.05964398756623268,0.032806396484375,0.10594382137060165,0.10673946142196655,0.20582807064056396,1048576.0,32768.0,pretrain,400,18,
28500,0.0022343131713569164,0.048919677734375,-0.0631103515625,-0.06365966796875,-0.05958946421742439,0.030426025390625,0.07564636319875717,0.09417416900396347,0.38830167055130005,1048576.0,32768.0,pretrain,402,3,
28600,0.0025566446129232645,0.0305328369140625,-0.044464111328125,-0.05206298828125,-0.04769555479288101,0.0298919677734375,0.0692095011472702,0.08894199132919312,0.33081722259521484,1048576.0,32768.0,pretrain,403,13,
28700,0.002492278814315796,0.0369873046875,-0.05322265625,-0.055938720703125,-0.048094555735588074,0.03314208984375,0.09000127017498016,0.10010875761508942,0.18997518718242645,1048576.0,32768.0,pretrain,404,22,
28800,0.0033514269161969423,0.046966552734375,-0.06292724609375,-0.062042236328125,-0.06280681490898132,0.0304718017578125,0.07413206249475479,0.0966949462890625,0.3329674303531647,1048576.0,32768.0,pretrain,406,7,
28900,0.002274886006489396,0.01454925537109375,-0.03485107421875,-0.0294036865234375,-0.03455640748143196,0.0273590087890625,0.08490795642137527,0.05440603941679001,0.27026015520095825,1048576.0,32768.0,pretrain,407,17,
29000,0.002847342984750867,0.04052734375,-0.05279541015625,-0.045257568359375,-0.05889900028705597,0.033538818359375,0.10273212939500809,0.1207251325249672,0.25373804569244385,1048576.0,32768.0,pretrain,409,2,
29100,0.0025793700478971004,0.037994384765625,-0.04241943359375,-0.039581298828125,-0.04853302612900734,0.026611328125,0.09065501391887665,0.07836238294839859,0.4133205711841583,1048576.0,32768.0,pretrain,410,11,
29200,0.0019430674146860838,0.0292510986328125,-0.049591064453125,-0.050201416015625,-0.04872867465019226,0.029815673828125,0.05380680039525032,0.062133125960826874,0.33605802059173584,1048576.0,32768.0,pretrain,411,21,
29300,0.002344238106161356,0.0259552001953125,-0.041656494140625,-0.049560546875,-0.052974142134189606,0.035675048828125,0.14070795476436615,0.08888984471559525,0.23748666048049927,1048576.0,32768.0,pretrain,413,6,
29400,0.0021660553757101297,0.03924560546875,-0.06201171875,-0.05780029296875,-0.05474938824772835,0.0241546630859375,0.07305844873189926,0.07884149253368378,0.24048857390880585,1048576.0,32768.0,pretrain,414,15,
29500,0.0033376398496329784,0.049224853515625,-0.0633544921875,-0.059539794921875,-0.0636976957321167,0.035675048828125,0.10216651856899261,0.07083350419998169,0.5939931869506836,1048576.0,32768.0,pretrain,416,1,
29600,0.0021257249172776937,0.04815673828125,-0.065673828125,-0.057464599609375,-0.05462980270385742,0.0281219482421875,0.11098609119653702,0.07316083461046219,0.30881938338279724,1048576.0,32768.0,pretrain,417,10,
29700,0.0026408517733216286,0.03668212890625,-0.054534912109375,-0.048614501953125,-0.04760195314884186,0.03240966796875,0.10004410892724991,0.07266450673341751,0.7360162734985352,1048576.0,32768.0,pretrain,418,19,
29800,0.0027473787777125835,0.03887939453125,-0.057830810546875,-0.05548095703125,-0.052599240094423294,0.03076171875,0.08144167065620422,0.09405626356601715,0.42530766129493713,1048576.0,32768.0,pretrain,420,5,
29900,0.002848593983799219,0.04705810546875,-0.055389404296875,-0.060333251953125,-0.06152064725756645,0.029388427734375,0.09019633382558823,0.07473718374967575,0.2893005311489105,1048576.0,32768.0,pretrain,421,14,
30000,0.0021488324273377657,0.0312347412109375,-0.0391845703125,-0.03851318359375,-0.039221055805683136,0.031402587890625,0.060516249388456345,0.05654928833246231,0.35166648030281067,1048576.0,32768.0,pretrain,422,23,
30100,0.002318689366802573,0.06536865234375,-0.08551025390625,-0.08612060546875,-0.08589400351047516,0.0296478271484375,0.0832614079117775,0.06237177923321724,0.6081034541130066,1048576.0,32768.0,pretrain,424,9,
30200,0.0022298560943454504,0.053802490234375,-0.059417724609375,-0.0643310546875,-0.06416040658950806,0.03265380859375,0.08522888273000717,0.0690196081995964,0.4248049855232239,1048576.0,32768.0,pretrain,425,18,
30300,0.0023788989055901766,0.0543212890625,-0.0721435546875,-0.053558349609375,-0.06678946316242218,0.03253173828125,0.08526238054037094,0.10479848086833954,0.2599934935569763,1048576.0,32768.0,pretrain,427,3,
30400,0.002100985962897539,0.031280517578125,-0.044158935546875,-0.05377197265625,-0.04967689514160156,0.0301971435546875,0.0759570300579071,0.07473044097423553,0.33432698249816895,1048576.0,32768.0,pretrain,428,13,
30500,0.002354285679757595,0.055877685546875,-0.083984375,-0.0745849609375,-0.07640381902456284,0.029754638671875,0.09313779324293137,0.08177272230386734,0.5009618997573853,1048576.0,32768.0,pretrain,429,22,
30600,0.0028836638666689396,0.0246124267578125,-0.03314208984375,-0.043731689453125,-0.04423448443412781,0.030059814453125,0.12348738312721252,0.08396442234516144,0.24050186574459076,1048576.0,32768.0,pretrain,431,7,
30700,0.002144297119230032,0.0283050537109375,-0.04547119140625,-0.04327392578125,-0.04497084766626358,0.0284271240234375,0.12053097039461136,0.0739656463265419,0.2911109924316406,1048576.0,32768.0,pretrain,432,17,
30800,0.002573099685832858,0.03912353515625,-0.06439208984375,-0.0584716796875,-0.05947823449969292,0.032012939453125,0.09853293001651764,0.07203654944896698,0.3043820858001709,1048576.0,32768.0,pretrain,434,2,
30900,0.002386627020314336,0.050506591796875,-0.0653076171875,-0.06878662109375,-0.06579571217298508,0.0289154052734375,0.0702025294303894,0.05694156140089035,0.21721725165843964,1048576.0,32768.0,pretrain,435,11,
31000,0.0026363476645201445,0.04388427734375,-0.067626953125,-0.07330322265625,-0.07016566395759583,0.02789306640625,0.07581081241369247,0.07288382202386856,0.40504950284957886,1048576.0,32768.0,pretrain,436,21,
31100,0.002364588901400566,0.0526123046875,-0.07000732421875,-0.06982421875,-0.0634811595082283,0.031494140625,0.10305022448301315,0.0830656960606575,0.3114379346370697,1048576.0,32768.0,pretrain,438,6,
31200,0.0026666370686143637,0.05218505859375,-0.07232666015625,-0.07806396484375,-0.07018144428730011,0.03192138671875,0.08287742733955383,0.0886426791548729,0.3868323862552643,1048576.0,32768.0,pretrain,439,15,
31300,0.002194191562011838,0.0208587646484375,-0.03033447265625,-0.0283966064453125,-0.033487677574157715,0.0289154052734375,0.07639705389738083,0.06611388176679611,0.455307275056839,1048576.0,32768.0,pretrain,441,1,
31400,0.0023046485148370266,0.0304107666015625,-0.04541015625,-0.0501708984375,-0.054656513035297394,0.0285186767578125,0.10195537656545639,0.06288079172372818,0.28374627232551575,1048576.0,32768.0,pretrain,442,10,
31500,0.002347088884562254,0.039520263671875,-0.0491943359375,-0.047943115234375,-0.051807090640068054,0.032379150390625,0.06510484963655472,0.07587318122386932,0.3127160370349884,1048576.0,32768.0,pretrain,443,19,
31600,0.003011822234839201,0.06658935546875,-0.0830078125,-0.0811767578125,-0.08473315089941025,0.03289794921875,0.07829279452562332,0.08861934393644333,0.39911869168281555,1048576.0,32768.0,pretrain,445,5,
31700,0.0023836023174226284,0.0374755859375,-0.0694580078125,-0.060333251953125,-0.06202004477381706,0.032562255859375,0.09476881474256516,0.0879167765378952,0.26817482709884644,1048576.0,32768.0,pretrain,446,14,
31800,0.002081987913697958,0.0266571044921875,-0.048980712890625,-0.053070068359375,-0.050391003489494324,0.0290679931640625,0.07183387875556946,0.04987124353647232,0.22365538775920868,1048576.0,32768.0,pretrain,447,23,
31900,0.0026446287520229816,0.0413818359375,-0.0667724609375,-0.0709228515625,-0.06625694036483765,0.0306396484375,0.1177019476890564,0.07857688516378403,0.34766820073127747,1048576.0,32768.0,pretrain,449,9,
32000,0.002505233511328697,0.0357666015625,-0.0479736328125,-0.051666259765625,-0.04456429183483124,0.0301055908203125,0.09098543226718903,0.07840713113546371,0.342989444732666,1048576.0,32768.0,pretrain,450,18,
32100,0.002121065743267536,0.032562255859375,-0.044891357421875,-0.04888916015625,-0.047736600041389465,0.0285797119140625,0.10187535732984543,0.08082221448421478,0.20400011539459229,1048576.0,32768.0,pretrain,452,3,
32200,0.0031913090497255325,0.051910400390625,-0.0693359375,-0.06976318359375,-0.06840367615222931,0.033538818359375,0.08193237334489822,0.10379787534475327,0.2158879041671753,2097152.0,32768.0,pretrain,453,13,
32300,0.002730238251388073,0.03936767578125,-0.054351806640625,-0.06439208984375,-0.057010140269994736,0.0301361083984375,0.08294050395488739,0.1072448343038559,0.2542990446090698,1048576.0,32768.0,pretrain,454,22,
32400,0.002237246371805668,0.050689697265625,-0.0625,-0.0699462890625,-0.06622427701950073,0.032806396484375,0.08200497925281525,0.07567431032657623,0.37177765369415283,1048576.0,32768.0,pretrain,456,7,
32500,0.0025390046648681164,0.0604248046875,-0.07855224609375,-0.0750732421875,-0.06855275481939316,0.0305023193359375,0.1193418800830841,0.08471814543008804,0.4090501070022583,1048576.0,32768.0,pretrain,457,17,
32600,0.0027431929484009743,0.05126953125,-0.06353759765625,-0.073486328125,-0.06634442508220673,0.0309600830078125,0.07514293491840363,0.0799320787191391,0.3663802146911621,1048576.0,32768.0,pretrain,459,2,
32700,0.002813295926898718,0.0341796875,-0.053985595703125,-0.05224609375,-0.05630277842283249,0.030792236328125,0.08443073183298111,0.10489486157894135,0.27073389291763306,1048576.0,32768.0,pretrain,460,11,
32800,0.0021950032096356153,0.054443359375,-0.0654296875,-0.0638427734375,-0.0657554417848587,0.0308837890625,0.07291804999113083,0.061783503741025925,0.27761080861091614,1048576.0,32768.0,pretrain,461,21,
32900,0.0032834310550242662,0.046295166015625,-0.06329345703125,-0.066162109375,-0.07025232911109924,0.0306549072265625,0.08586496859788895,0.06983868032693863,0.26769930124282837,1048576.0,32768.0,pretrain,463,6,
33000,0.003938560374081135,0.040069580078125,-0.043914794921875,-0.05224609375,-0.05678214132785797,0.032318115234375,0.1329295039176941,0.11031144857406616,0.2970592677593231,1048576.0,32768.0,pretrain,464,15,
33100,0.003242675680667162,0.054351806640625,-0.0760498046875,-0.064208984375,-0.07078085839748383,0.03759765625,0.10126692801713943,0.09666137397289276,0.3638021647930145,1048576.0,32768.0,pretrain,466,1,
33200,0.00231147394515574,0.037750244140625,-0.04925537109375,-0.051300048828125,-0.04803204536437988,0.031402587890625,0.09531987458467484,0.07275087386369705,0.2597256302833557,1048576.0,32768.0,pretrain,467,10,
33300,0.0021208133548498154,0.0282135009765625,-0.04595947265625,-0.042388916015625,-0.04864806309342384,0.032501220703125,0.07973743230104446,0.07098937779664993,0.26575252413749695,1048576.0,32768.0,pretrain,468,19,
33400,0.0029393965378403664,0.04876708984375,-0.06591796875,-0.06329345703125,-0.06553465127944946,0.0330810546875,0.06654928624629974,0.06969492137432098,0.3452319800853729,524288.0,32768.0,pretrain,470,5,
33500,0.0035810754634439945,0.0313720703125,-0.047088623046875,-0.04949951171875,-0.049533769488334656,0.034454345703125,0.10592392086982727,0.07868338376283646,0.2607179284095764,524288.0,32768.0,pretrain,471,14,
33600,0.0031488786917179823,0.058502197265625,-0.07391357421875,-0.0721435546875,-0.07606783509254456,0.0316162109375,0.10891205072402954,0.10358519107103348,0.35343849658966064,524288.0,32768.0,pretrain,472,23,
33700,0.0033582320902496576,0.0457763671875,-0.055084228515625,-0.06341552734375,-0.06681134551763535,0.030426025390625,0.1507430225610733,0.09719708561897278,0.34668782353401184,524288.0,32768.0,pretrain,474,9,
33800,0.0029227498453110456,0.041015625,-0.0682373046875,-0.060546875,-0.05542317032814026,0.0301666259765625,0.13964644074440002,0.09695524722337723,0.30646634101867676,524288.0,32768.0,pretrain,475,18,
33900,0.002540052169933915,0.03369140625,-0.052276611328125,-0.0399169921875,-0.042724207043647766,0.0318603515625,0.102130226790905,0.08331403881311417,0.2560591697692871,524288.0,32768.0,pretrain,477,3,
34000,0.002778309863060713,0.0474853515625,-0.0665283203125,-0.06427001953125,-0.06593628972768784,0.031829833984375,0.0898955687880516,0.06201481074094772,0.2829093933105469,524288.0,32768.0,pretrain,478,13,
34100,0.002412910107523203,0.0226287841796875,-0.045989990234375,-0.05096435546875,-0.05134446173906326,0.034515380859375,0.0931449756026268,0.0849953144788742,0.2564593553543091,524288.0,32768.0,pretrain,479,22,
34200,0.0022841719910502434,0.044647216796875,-0.0648193359375,-0.061859130859375,-0.06285569071769714,0.0335693359375,0.07190056890249252,0.07841185480356216,0.4919651448726654,524288.0,32768.0,pretrain,481,7,
34300,0.0023494993802160025,0.0242462158203125,-0.045806884765625,-0.05303955078125,-0.05634549260139465,0.02923583984375,0.14445632696151733,0.06506265699863434,0.3337213695049286,524288.0,32768.0,pretrain,482,17,
34400,0.0027435000520199537,0.050628662109375,-0.06195068359375,-0.07098388671875,-0.07198820263147354,0.032318115234375,0.12927989661693573,0.074155792593956,0.23551778495311737,524288.0,32768.0,pretrain,484,2,
34500,0.0024403128772974014,0.037811279296875,-0.056976318359375,-0.057098388671875,-0.050922904163599014,0.0298309326171875,0.0794610008597374,0.09881079941987991,0.32596614956855774,524288.0,32768.0,pretrain,485,11,
34600,0.002477626781910658,0.059326171875,-0.0751953125,-0.06988525390625,-0.0674249529838562,0.0299224853515625,0.09495996683835983,0.06472323834896088,0.3102152645587921,524288.0,32768.0,pretrain,486,21,
34700,0.0026486313436180353,0.046722412109375,-0.062164306640625,-0.054931640625,-0.06646828353404999,0.032867431640625,0.07765395194292068,0.08617042750120163,0.4523624777793884,524288.0,32768.0,pretrain,488,6,
34800,0.002815018640831113,0.06951904296875,-0.0853271484375,-0.0799560546875,-0.0817626491189003,0.0299835205078125,0.08899427205324173,0.07278784364461899,0.38888296484947205,524288.0,32768.0,pretrain,489,15,
34900,0.002514599123969674,0.0523681640625,-0.07373046875,-0.074462890625,-0.07238509505987167,0.0312042236328125,0.09970434010028839,0.07193206250667572,0.24847474694252014,524288.0,32768.0,pretrain,491,1,
35000,0.002620778977870941,0.0513916015625,-0.0709228515625,-0.0682373046875,-0.0713929682970047,0.033111572265625,0.07810480892658234,0.08320141583681107,0.21898336708545685,524288.0,32768.0,pretrain,492,10,
35100,0.002265322022140026,0.046661376953125,-0.06256103515625,-0.062164306640625,-0.06337569653987885,0.0293426513671875,0.07215698808431625,0.06332153081893921,0.5300542116165161,524288.0,32768.0,pretrain,493,19,
35200,0.0025708333123475313,0.03656005859375,-0.051300048828125,-0.048919677734375,-0.04941787198185921,0.0306396484375,0.0804857388138771,0.07627233862876892,0.26506829261779785,524288.0,32768.0,pretrain,495,5,
35300,0.0031199795193970203,0.056396484375,-0.0731201171875,-0.07708740234375,-0.07464590668678284,0.02960205078125,0.07603158801794052,0.07867138087749481,0.3761979639530182,524288.0,32768.0,pretrain,496,14,
35400,0.00221710791811347,0.0460205078125,-0.06890869140625,-0.07196044921875,-0.07432958483695984,0.0306243896484375,0.08597318828105927,0.07507049292325974,0.3621388077735901,1048576.0,32768.0,pretrain,497,23,
35500,0.003071750979870558,0.0576171875,-0.06683349609375,-0.07403564453125,-0.07083950936794281,0.032958984375,0.13356807827949524,0.09305014461278915,0.4782055616378784,1048576.0,32768.0,pretrain,499,9,
35600,0.002597456332296133,0.043060302734375,-0.061248779296875,-0.060302734375,-0.057082608342170715,0.0308380126953125,0.0888274535536766,0.07762950658798218,0.2581115961074829,1048576.0,32768.0,pretrain,500,18,
35700,0.0023547629825770855,0.0716552734375,-0.09136962890625,-0.08709716796875,-0.09138333797454834,0.03009033203125,0.08237145841121674,0.06843725591897964,0.3180811405181885,1048576.0,32768.0,pretrain,502,3,
35800,0.0027933709789067507,0.064697265625,-0.07220458984375,-0.08355712890625,-0.08320927619934082,0.0308837890625,0.12748277187347412,0.06947165727615356,0.167879119515419,1048576.0,32768.0,pretrain,503,13,
35900,0.0028712977655231953,0.07073974609375,-0.08953857421875,-0.082275390625,-0.07796895503997803,0.031494140625,0.1217123493552208,0.0704282745718956,0.46983426809310913,1048576.0,32768.0,pretrain,504,22,
36000,0.002498614601790905,0.04498291015625,-0.063720703125,-0.060821533203125,-0.06661982834339142,0.02984619140625,0.08005569875240326,0.08070720732212067,0.27991384267807007,1048576.0,32768.0,pretrain,506,7,
36100,0.0031075181905180216,0.04931640625,-0.06793212890625,-0.068603515625,-0.06454779207706451,0.033843994140625,0.08560296148061752,0.08997411280870438,0.3136913478374481,1048576.0,32768.0,pretrain,507,17,
36200,0.0041574533097445965,0.038604736328125,-0.04608154296875,-0.0545654296875,-0.06145203113555908,0.034454345703125,0.16714656352996826,0.0985398218035698,0.25694698095321655,1048576.0,32768.0,pretrain,509,2,
36300,0.0033268588595092297,0.0758056640625,-0.09686279296875,-0.0869140625,-0.09145466983318329,0.0399169921875,0.1251855194568634,0.08677699416875839,0.27043792605400085,1048576.0,32768.0,pretrain,510,11,
36400,0.002650015987455845,0.068115234375,-0.0843505859375,-0.08551025390625,-0.08620429039001465,0.031402587890625,0.06438958644866943,0.07480201870203018,0.3260296881198883,1048576.0,32768.0,pretrain,511,21,
36500,0.0024645128287374973,0.038818359375,-0.04791259765625,-0.050872802734375,-0.0492129847407341,0.031341552734375,0.06928584724664688,0.09760653972625732,0.34740346670150757,1048576.0,32768.0,pretrain,513,6,
36600,0.0023121871054172516,0.04180908203125,-0.053558349609375,-0.048248291015625,-0.04404822736978531,0.027984619140625,0.0879819244146347,0.07185443490743637,0.34167760610580444,524288.0,32768.0,pretrain,514,15,
36700,0.002538054483011365,0.034027099609375,-0.05035400390625,-0.0421142578125,-0.04424774646759033,0.033843994140625,0.08181964606046677,0.06465494632720947,0.19450260698795319,524288.0,32768.0,pretrain,516,1,
36800,0.0029863999225199223,0.0447998046875,-0.061614990234375,-0.06060791015625,-0.061274122446775436,0.03271484375,0.0944068506360054,0.07723265141248703,0.3651643991470337,524288.0,32768.0,pretrain,517,10,
36900,0.0029458755161613226,0.0372314453125,-0.056396484375,-0.054351806640625,-0.06064673513174057,0.0298919677734375,0.06348282098770142,0.10697362571954727,0.40028655529022217,524288.0,32768.0,pretrain,518,19,
37000,0.0028352192603051662,0.047119140625,-0.07086181640625,-0.0609130859375,-0.05737103894352913,0.03558349609375,0.1648903489112854,0.07070867717266083,0.3672947883605957,524288.0,32768.0,pretrain,520,5,
37100,0.0031359910499304533,0.0299835205078125,-0.044586181640625,-0.052764892578125,-0.053664132952690125,0.0355224609375,0.1087590903043747,0.08523809909820557,0.29727983474731445,524288.0,32768.0,pretrain,521,14,
37200,0.002273059682920575,0.06048583984375,-0.07940673828125,-0.06842041015625,-0.07387035340070724,0.03302001953125,0.10064347088336945,0.08200881630182266,0.24491098523139954,524288.0,32768.0,pretrain,522,23,
37300,0.0029261508025228977,0.0361328125,-0.05841064453125,-0.061798095703125,-0.05344724282622337,0.0322265625,0.1103837788105011,0.08602400124073029,0.23160192370414734,524288.0,32768.0,pretrain,524,9,
37400,0.0029475651681423187,0.03631591796875,-0.0628662109375,-0.058624267578125,-0.056070707738399506,0.03363037109375,0.09323104470968246,0.0788622573018074,0.3244798481464386,524288.0,32768.0,pretrain,525,18,
37500,0.0028156002517789602,0.040802001953125,-0.060333251953125,-0.05792236328125,-0.06145011633634567,0.031829833984375,0.09610112011432648,0.07035277783870697,0.16270475089550018,524288.0,32768.0,pretrain,527,3,
37600,0.002528509357944131,0.02789306640625,-0.044677734375,-0.045623779296875,-0.04048026353120804,0.0305023193359375,0.08024188131093979,0.07266563922166824,0.2975863516330719,524288.0,32768.0,pretrain,528,13,
37700,0.0026797200553119183,0.046905517578125,-0.063232421875,-0.0625,-0.06357081234455109,0.0310211181640625,0.06767453998327255,0.0869024470448494,0.36183008551597595,524288.0,32768.0,pretrain,529,22,
37800,0.002858503721654415,0.0623779296875,-0.072998046875,-0.06591796875,-0.06907680630683899,0.0333251953125,0.11385911703109741,0.06760381162166595,0.2515314817428589,524288.0,32768.0,pretrain,531,7,
37900,0.0028938413597643375,0.043121337890625,-0.0552978515625,-0.063232421875,-0.0685790479183197,0.030487060546875,0.14764933288097382,0.08249056339263916,0.21188603341579437,524288.0,32768.0,pretrain,532,17,
38000,0.0034941004123538733,0.052520751953125,-0.059600830078125,-0.05694580078125,-0.057369962334632874,0.034698486328125,0.08560291677713394,0.11148941516876221,0.29003480076789856,524288.0,32768.0,pretrain,534,2,
38100,0.002919344464316964,0.0655517578125,-0.08013916015625,-0.08001708984375,-0.08132830262184143,0.032562255859375,0.08684857189655304,0.08989738672971725,0.19282618165016174,524288.0,32768.0,pretrain,535,11,
38200,0.003346506506204605,0.054046630859375,-0.07666015625,-0.078125,-0.07478810846805573,0.03314208984375,0.1070074737071991,0.09524347633123398,0.24889187514781952,524288.0,32768.0,pretrain,536,21,
38300,0.002580230589956045,0.04534912109375,-0.0634765625,-0.06829833984375,-0.05774228274822235,0.03106689453125,0.08643891662359238,0.098503477871418,0.27554941177368164,524288.0,32768.0,pretrain,538,6,
38400,0.0021839740220457315,0.06353759765625,-0.0770263671875,-0.0721435546875,-0.0709720253944397,0.0281982421875,0.06776060909032822,0.07930958271026611,0.3058019280433655,524288.0,32768.0,pretrain,539,15,
38500,0.0025295233353972435,0.039947509765625,-0.05682373046875,-0.06121826171875,-0.05136740207672119,0.031646728515625,0.07153013348579407,0.09639889746904373,0.23461230099201202,524288.0,32768.0,pretrain,541,1,
38600,0.004286601208150387,0.051300048828125,-0.07794189453125,-0.058624267578125,-0.07615885138511658,0.040496826171875,0.06249605864286423,0.15571817755699158,0.31437772512435913,1048576.0,32768.0,pretrain,542,10,
38700,0.002487943973392248,0.037841796875,-0.05230712890625,-0.059906005859375,-0.06068764999508858,0.03155517578125,0.09608129411935806,0.06411872804164886,0.36636021733283997,1048576.0,32768.0,pretrain,543,19,
38800,0.0027545923367142677,0.05072021484375,-0.06787109375,-0.0679931640625,-0.0633375346660614,0.031646728515625,0.0832306519150734,0.0755099281668663,0.46473631262779236,1048576.0,32768.0,pretrain,545,5,
38900,0.003146916162222624,0.0618896484375,-0.0811767578125,-0.08477783203125,-0.07399081438779831,0.03436279296875,0.10301599651575089,0.11113838851451874,0.4421067237854004,1048576.0,32768.0,pretrain,546,14,
39000,0.0030813084449619055,0.03240966796875,-0.05389404296875,-0.0528564453125,-0.04932837933301926,0.0297393798828125,0.07667112350463867,0.10106846690177917,0.3359495997428894,1048576.0,32768.0,pretrain,547,23,
39100,0.0026086459401994944,0.035614013671875,-0.050933837890625,-0.06256103515625,-0.05714699625968933,0.039031982421875,0.1019352599978447,0.09292968362569809,0.2404942661523819,1048576.0,32768.0,pretrain,549,9,
39200,0.002427928149700165,0.06256103515625,-0.0740966796875,-0.0672607421875,-0.06988774240016937,0.034515380859375,0.0884726271033287,0.08494948595762253,0.3043782413005829,1048576.0,32768.0,pretrain,550,18,
39300,0.002553364494815469,0.034912109375,-0.04486083984375,-0.048309326171875,-0.04679453372955322,0.03289794921875,0.07876677066087723,0.06991002708673477,0.15927210450172424,1048576.0,32768.0,pretrain,552,3,
39400,0.0024804614949971437,0.0421142578125,-0.058349609375,-0.0655517578125,-0.06744100153446198,0.03289794921875,0.10648804157972336,0.05912492796778679,0.329253613948822,1048576.0,32768.0,pretrain,553,13,
