experiment_id,strategy_id,strategy_level,seed,observations,elapsed_years,total_return,cagr,annual_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,omega_ratio,monthly_var_95_loss,monthly_cvar_95_loss,annualized_certainty_equivalent_return,mean_crra_utility,terminal_wealth,gross_total_return_before_costs,mean_monthly_turnover,annualized_turnover,mean_gross_exposure,maximum_gross_exposure,mean_short_notional,total_transaction_cost,total_financing_cost,implementation_drag_total_return
historical_only_no_synthetic_pretraining,historical_only_no_synthetic_pretraining_ensemble,ensemble,,22,1.8383561643835618,1.0069126130469792,0.46071222126024614,0.1656828548320084,2.3981655673566253,9.387367054516822,0.05262330478248756,8.754908555525878,9.596487995935282,0.016846520774841608,0.0347723128712072,0.44377336061573014,0.0302227331327702,200691.26130469792,1.0367790403424686,0.6138921794120271,7.346578540504586,1.0457019157650238,1.1608739256592733,0.022850957882511916,0.0135056279470635,0.0012665025535901096,0.029866427295489384
keep_vine_features_zero_cvar_observation,keep_vine_features_zero_cvar_observation__seed_20261001,seed,20261001.0,22,1.8383561643835618,0.8182786367207793,0.3843502703676265,0.18410336892156887,1.8755499303619807,5.35243460566226,0.06329176153007854,6.072674564208002,4.456317239075967,0.03923202957367039,0.051262461332498496,0.3636393638083981,0.025584270593993166,181827.86367207792,0.8618685186693329,0.5705241021854538,6.827583517957069,1.4038750819329704,1.4142399366412846,0.20193754096648517,0.0125515302480789,0.0111387836197326,0.04358988194855362
keep_vine_features_zero_cvar_observation,keep_vine_features_zero_cvar_observation__seed_20261002,seed,20261002.0,22,1.8383561643835618,0.603554760297212,0.2928800955324571,0.18734313543213207,1.4740264376261567,2.9161071729411616,0.10305412652227597,2.8420026001496286,3.187190725155518,0.05787448953272555,0.07808188459484325,0.271977506266476,0.0199019458260763,160355.4760297212,0.6421464497316773,0.5810498704213236,6.953547629632233,1.3987121475594388,1.4199616440704896,0.1993560737797192,0.012783097149268003,0.01099820970302,0.03859168943446534
keep_vine_features_zero_cvar_observation,keep_vine_features_zero_cvar_observation__seed_20261003,seed,20261003.0,22,1.8383561643835618,0.6659544235189983,0.3200087400210603,0.17343890125081418,1.69953501215861,4.278390572154941,0.08061873194343583,3.969409246545662,3.61029748626731,0.052455474703333706,0.0595109998840668,0.3023725279802616,0.021834061459629083,166595.44235189984,0.710551924461519,0.7031950941194842,8.415285552577433,1.3970167780077305,1.4160437573279658,0.19850838900386528,0.015470292070627781,0.010947602671098101,0.044597500942520796
keep_vine_features_zero_cvar_observation,keep_vine_features_zero_cvar_observation__seed_20261004,seed,20261004.0,22,1.8383561643835618,0.4020118712718972,0.2017874679200915,0.10973076046414701,1.739499460280851,4.195347889716496,0.052129417491835084,3.870894355412604,3.543054076089397,0.028572349255270486,0.0363011759808504,0.19513114520841923,0.01478497097730361,140201.1871271897,0.4424756201497746,0.7935740092047137,9.496869290482637,1.3986284716853072,1.4123903810977927,0.1993142358426537,0.017458628202502498,0.010993933985231099,0.040463748877877403
keep_vine_features_zero_cvar_observation,keep_vine_features_zero_cvar_observation__seed_20261005,seed,20261005.0,22,1.8383561643835618,0.7596349044855393,0.3598816042569375,0.1732725192620807,1.877464664496174,4.199115142302838,0.08029898179035888,4.481770456274289,4.624743014478498,0.06364948598041235,0.07335709428470785,0.34152557943771145,0.024252108867815415,175963.49044855393,0.7907814714061507,0.2899951040250259,3.470433212102768,1.4049442715749338,1.410082103950637,0.2024721357874669,0.00637989228854981,0.0111658615989419,0.031146566920611463
keep_vine_features_zero_cvar_observation,keep_vine_features_zero_cvar_observation__seed_20261006,seed,20261006.0,22,1.8383561643835618,0.8230492837854799,0.38632484530631284,0.1879169858337052,1.8483523975746092,4.963287126073233,0.07564564611260716,5.10703345346835,4.570237816290235,0.043211843041074,0.059805963456300446,0.36490081846227995,0.0256595551336682,182304.92837854798,0.8661510373515422,0.551649311546181,6.601704875880526,1.4072479118000378,1.4196453775678357,0.20362395590001894,0.012136284854014977,0.0112312262983519,0.04310175356606227
keep_vine_features_zero_cvar_observation,keep_vine_features_zero_cvar_observation__seed_20261007,seed,20261007.0,22,1.8383561643835618,0.5644164205348579,0.2756182837985137,0.16837808593535247,1.5392667830461602,3.3479455610772093,0.09556984721653272,2.8839460543872697,3.1962992438790403,0.05548459294854391,0.06611838703922675,0.2591312568346602,0.01907025871683105,156441.6420534858,0.5971075726307098,0.44862389206952413,5.368777724766436,1.3921781029890883,1.4217304214835165,0.19608905149454417,0.009869725625528557,0.010811640308647601,0.03269115209585194
keep_vine_features_zero_cvar_observation,keep_vine_features_zero_cvar_observation__seed_20261008,seed,20261008.0,22,1.8383561643835618,0.3556712810973566,0.18001428430052657,0.13920478732736058,1.2636055960596695,2.2908493626116027,0.09664781823831103,1.8625799069426816,2.88577882710442,0.028594645217356565,0.06281206253260449,0.16918029004510715,0.012976003188598989,135567.12810973567,0.39456277081481206,0.7929845912567075,9.489815600285187,1.393094346314282,1.408465459942818,0.19654717315714085,0.0174456610076464,0.010838537137903299,0.038891489717455485
keep_vine_features_zero_cvar_observation,keep_vine_features_zero_cvar_observation__seed_20261009,seed,20261009.0,22,1.8383561643835618,0.603213046854566,0.2927302209569207,0.15741478194928193,1.7208694460927962,4.356234963484117,0.058583265962800835,4.996823173750647,4.428214574104054,0.05477253675491974,0.0576799432370247,0.27866703645359947,0.020331440711726746,160321.3046854566,0.6445059827915667,0.6491423880219376,7.768425299278924,1.404371025959973,1.4134689633335389,0.20218551297998646,0.014281132536481687,0.011149122281644202,0.041292935937000674
keep_vine_features_zero_cvar_observation,keep_vine_features_zero_cvar_observation__seed_20261010,seed,20261010.0,22,1.8383561643835618,0.6996823553853022,0.33447924918420346,0.13542152123012674,2.2197031289215006,5.207450308254691,0.07138380306188685,4.685646250791984,5.642441209147607,0.023685516647169332,0.047595358629466095,0.3233607949974757,0.023139915591394496,169968.23553853022,0.7395599302156164,0.556375449311793,6.658263573731292,1.3970625866446402,1.4108314854758113,0.1985312933223202,0.012240259884858417,0.010950523854110201,0.03987757483031418
keep_vine_features_zero_cvar_observation,keep_vine_features_zero_cvar_observation_ensemble,ensemble,,22,1.8383561643835618,0.6577978350393123,0.31648926156744617,0.1371662789466426,2.091886440652976,5.214888682027204,0.0631379679022438,5.012661510700897,4.974810228399166,0.0315684253513396,0.0476829976643681,0.30520862285133155,0.022011845646203867,165779.78350393122,0.6729949848399226,0.3520561554985116,4.213131041211696,1.0503629775076808,1.131592078214245,0.025181488753840672,0.007745235420966274,0.0013800726239489643,0.015197149800610266
moving_block_bootstrap_pretraining,moving_block_bootstrap_pretraining__seed_20261001,seed,20261001.0,22,1.8383561643835618,0.30521680863510237,0.15591853669277977,0.16440529147430685,0.9651710468920348,1.6508212977167878,0.10877474675356824,1.4334074897551075,2.138996629844974,0.057783259417702564,0.08419310820354725,0.1410512885475803,0.010965397497745277,130521.68086351024,0.3550753334682435,1.202775267983758,14.393867961117103,1.3999375134416214,1.426226115652493,0.1999687567208108,0.02646105589564192,0.011026829685526601,0.04985852483314113
moving_block_bootstrap_pretraining,moving_block_bootstrap_pretraining__seed_20261002,seed,20261002.0,22,1.8383561643835618,0.570593956223189,0.27835584296152494,0.155170639543515,1.6704783364402973,4.804401739241424,0.07029634128146556,3.959748656718734,4.342822605670968,0.026038539970727505,0.04367178871628275,0.26471247006042575,0.01943271988442783,157059.3956223189,0.6495965479070414,1.7392483952381832,20.813956205309402,1.3923674343129644,1.4204174966684404,0.19618371715648222,0.038263464695239106,0.0108134130157971,0.07900259168385237
moving_block_bootstrap_pretraining,moving_block_bootstrap_pretraining__seed_20261003,seed,20261003.0,22,1.8383561643835618,0.23634929202448918,0.12233242116080789,0.15094005405323357,0.8390172443301034,1.5564336376044636,0.08378292146284394,1.460111667448358,1.937329558053862,0.06565153369476606,0.0698518540897276,0.11060590059370123,0.008727784461694003,123634.92920244891,0.2950627958388885,1.6269319252047474,19.469841072122385,1.3845134754241863,1.4085624449487233,0.19225673771209334,0.0357925023545034,0.010603764779310701,0.058713503814399326
moving_block_bootstrap_pretraining,moving_block_bootstrap_pretraining__seed_20261004,seed,20261004.0,22,1.8383561643835618,0.34160858346133915,0.17334002522013336,0.15568306826883418,1.1067942622600453,2.11597334167153,0.06703667493441501,2.585749149845509,2.298291599159391,0.06553337400987384,0.06689437050882874,0.16024820350620428,0.01234328617742206,134160.85834613393,0.3931223881988042,1.2180690130035348,14.57689146709148,1.3946074393227117,1.4199795754892484,0.1973037196613557,0.026797518286076502,0.0108807026561329,0.05151380473746503
moving_block_bootstrap_pretraining,moving_block_bootstrap_pretraining__seed_20261005,seed,20261005.0,22,1.8383561643835618,0.4418797906697278,0.220258162279644,0.15945476827842098,1.3333576468571529,2.873868488654384,0.06935185608298355,3.1759519459160868,2.7627947282375453,0.05787072165809273,0.0644700879254344,0.20611669350998052,0.015537961938664252,144187.9790669728,0.5099792440886455,1.5978847095361557,19.122226851826124,1.3986657720857436,1.4139847244535189,0.19933288604287175,0.0351534636097944,0.010994769017774299,0.06809945341891765
moving_block_bootstrap_pretraining,moving_block_bootstrap_pretraining__seed_20261006,seed,20261006.0,22,1.8383561643835618,0.8470806716879382,0.39623582916233335,0.17709314075992974,1.9924836999214766,5.61132792269189,0.06502967844542495,6.09315375125017,5.340155569767148,0.05036409323808696,0.05867154157064365,0.3770416267752228,0.02638029596927183,184708.06716879382,0.9197961365929856,1.2539960464773139,15.006837933253099,1.399776155854781,1.415855424744742,0.19988807792739047,0.0275879130224999,0.011024711113101101,0.07271546490504743
moving_block_bootstrap_pretraining,moving_block_bootstrap_pretraining__seed_20261007,seed,20261007.0,22,1.8383561643835618,0.7921116937661099,0.373477463753783,0.19194784764127407,1.7618471317350226,5.660630268309109,0.06822924508134598,5.473861880026758,4.987951321277429,0.03442452264170101,0.051703040280751,0.3520866064579389,0.02489126303364645,179211.16937661098,0.8654065574572376,1.3220475463664578,15.82122473520515,1.3990517899684318,1.4259898391153123,0.19952589498421577,0.029085046020060804,0.010999334872380199,0.0732948636911277
moving_block_bootstrap_pretraining,moving_block_bootstrap_pretraining__seed_20261008,seed,20261008.0,22,1.8383561643835618,0.3132659187440925,0.15979069843792026,0.16533408899908317,0.9781938734949449,2.0879125879352873,0.08857819147960333,1.8039507893397762,2.269473028475024,0.036073574634437576,0.0626995792478869,0.14577738048405275,0.01130693831623051,131326.59187440923,0.36277785268856166,1.1907424015731032,14.24986808439943,1.3921477917533414,1.4220049828290946,0.19607389587667076,0.026196332834607098,0.0108117200900624,0.04951193394446918
moving_block_bootstrap_pretraining,moving_block_bootstrap_pretraining__seed_20261009,seed,20261009.0,22,1.8383561643835618,0.4714225066856994,0.23379538986951465,0.14781522134025696,1.5045901091310812,2.6514866691560144,0.09470811911965482,2.4685886705672626,3.466232566056895,0.05978840332375833,0.0787248528443131,0.22090830359192992,0.016540178015446313,147142.25066856993,0.5247026172348508,1.1156375412049788,13.351072214420237,1.3997238515573855,1.4262800426887616,0.19986192577869277,0.02454402590650837,0.0110257355431285,0.05328011054915138
moving_block_bootstrap_pretraining,moving_block_bootstrap_pretraining__seed_20261010,seed,20261010.0,22,1.8383561643835618,0.9153190119049512,0.42406257782717316,0.15106858334632878,2.4447269979974267,6.299761748757454,0.07947328524836461,5.33591352744411,9.329848669568271,0.0012033903947232549,0.0403486895017395,0.40958427753412896,0.028278734631626497,191531.90119049512,0.9765582846127272,0.9359385031293396,11.20057552925275,1.3947347802920391,1.4131202564707817,0.1973673901460195,0.020590647068844396,0.010882250440854599,0.06123927270777596
moving_block_bootstrap_pretraining,moving_block_bootstrap_pretraining_ensemble,ensemble,,22,1.8383561643835618,0.5413916205282068,0.26537120510322754,0.1364769960904736,1.8052042335781067,4.457165258618758,0.06496869951119466,4.084600847789816,4.401038296294278,0.03118135830456714,0.0485786453822602,0.25469120014365876,0.018780662197434416,154139.16205282067,0.5783932113010086,0.9563675568114808,11.445054368399687,1.0980492452492134,1.3775508387014266,0.04902462262460689,0.021040086249851396,0.0026816303931956583,0.03700159077280185
ppo_lstm_full,ppo_lstm_full__seed_20261001,seed,20261001.0,22,1.8383561643835618,0.4211629949695832,0.2106896139373411,0.16020577645975195,1.2750753923903424,3.597316517338927,0.04009167816438586,5.255195681095245,3.037229069998831,0.03796186816016149,0.0382182651087934,0.19753904955747092,0.014950657817607819,142116.29949695832,0.4251784428925396,0.10380109577571793,1.2422098346930177,1.0195111452190613,1.0209350027143955,0.009755572609530732,0.002283624107065578,0.0005378579072683395,0.004015447922956383
ppo_lstm_full,ppo_lstm_full__seed_20261002,seed,20261002.0,22,1.8383561643835618,0.3748414677085321,0.18906194981124802,0.113710803595505,1.587485847740794,3.3918347100048005,0.060280383914681046,3.1363760071409024,3.826990960727313,0.03564816990618408,0.0485311038709289,0.18192759120092394,0.013869962761500492,137484.1467708532,0.38307057297955005,0.17325831629724744,2.073419195032633,1.0781527017908437,1.0841310056192537,0.03907635089542188,0.0038116829585391103,0.0021559690705579633,0.008229105271017945
ppo_lstm_full,ppo_lstm_full__seed_20261003,seed,20261003.0,22,1.8383561643835618,0.5466472217554974,0.2677163003329952,0.13057397489909756,1.895626660248527,4.925234056703582,0.05350462601633221,5.003610346725443,4.950803459487231,0.039185417932962804,0.04717955938626865,0.2579314320245918,0.018992111051009754,154664.72217554974,0.550814729154572,0.09740357038430919,1.1656492849269786,1.0198623457433675,1.02158616975482,0.009931172871683918,0.0021428785484544745,0.0005480406491865959,0.004167507399074566
ppo_lstm_full,ppo_lstm_full__seed_20261004,seed,20261004.0,22,1.8383561643835618,0.3817617689968551,0.19231394339876973,0.12260339017133196,1.502934142023918,3.314470212357461,0.08239550345696889,2.334034447634704,2.917661171756434,0.03876481735722744,0.04415148271210455,0.18403007422689122,0.014016404390930088,138176.17689968552,0.387277272790417,0.1586810086496497,1.8989694477744963,1.0178684351252172,1.0189082854693483,0.008934217562608638,0.003490982190291611,0.00049271829534184,0.0055155037935619156
ppo_lstm_full,ppo_lstm_full__seed_20261005,seed,20261005.0,22,1.8383561643835618,0.44633859822268374,0.22230935215123293,0.1120260348458102,1.8604843412005223,3.5142434621683676,0.07417832326438267,2.9969584424130087,4.136931339605593,0.02660020234068583,0.050808767307235804,0.21500458339175954,0.016141753169443843,144633.85982226836,0.4536166688891736,0.08191716159369668,0.9803201305475175,1.1167299551768355,1.1359995050089702,0.05836497758841747,0.001802177555061136,0.0032172694894129,0.007278070666489889
ppo_lstm_full,ppo_lstm_full__seed_20261006,seed,20261006.0,22,1.8383561643835618,0.45500596863954357,0.2262883778558047,0.1125836661503862,1.8804910630677398,4.315159415211889,0.06039617709580514,3.746733464551049,4.611274371732347,0.023961614283067357,0.04255876489158185,0.21907289601706026,0.016416535733187864,145500.59686395436,0.46663391741784244,0.27270041659299094,3.2634640018505467,1.071107956907385,1.0732438452541824,0.035553978453692674,0.005999409165045204,0.0019605110356704578,0.011627948778298869
ppo_lstm_full,ppo_lstm_full__seed_20261007,seed,20261007.0,22,1.8383561643835618,0.6919533976513594,0.3311748964407051,0.15342493771672963,1.9575819003320667,5.736117619472389,0.06295873352136261,5.260189935814603,5.362292703906573,0.02577828154719778,0.044632471900220294,0.31731753918266126,0.022766228046044775,169195.33976513596,0.701255333002077,0.15113025736516994,1.8086079979766236,1.078292179006067,1.1001666113734243,0.03914608950303358,0.0033248656620332353,0.002157826026190376,0.00930193535071755
ppo_lstm_full,ppo_lstm_full__seed_20261008,seed,20261008.0,22,1.8383561643835618,0.6713247429044256,0.32232168505121916,0.19072633098852781,1.566304483185648,5.58778968870793,0.06242720139461966,5.1631608954201615,4.714762379462844,0.022816537536223536,0.04263953717496035,0.3027433729252036,0.021857332170863462,167132.47429044257,0.6840294699463085,0.15426750975455542,1.8461521659151712,1.1516389477417455,1.16731306804078,0.07581947387087268,0.0033938852145995726,0.004178959231465399,0.012704727041882968
ppo_lstm_full,ppo_lstm_full__seed_20261009,seed,20261009.0,22,1.8383561643835618,0.48552864820074015,0.24021543891806352,0.14407074882584645,1.574455689279118,4.255148908591359,0.08348688756619949,2.877283438403292,3.415689807837547,0.04058651177832177,0.042912033678620246,0.2287187905533028,0.01706408898809749,148552.86482007403,0.49022028552252883,0.11535744930157604,1.3805071801664017,1.0222930649368018,1.0290463899395286,0.011146532468400914,0.0025378638846341576,0.0006153868187616285,0.0046916373217886775
ppo_lstm_full,ppo_lstm_full__seed_20261010,seed,20261010.0,22,1.8383561643835618,0.7821680335231516,0.3693267414494994,0.15508900880255308,2.1251275126049705,6.225024242271351,0.06595359257450861,5.599797176056274,5.952097655694865,0.02053742408563495,0.04342986832581385,0.3546843348974045,0.025047648924060664,178216.80335231515,0.7918132626039898,0.1538551646527573,1.8412175442051282,1.072991289258874,1.0838503768401484,0.036495644629437066,0.003384813622360449,0.002012669854871936,0.009645229080838202
ppo_lstm_full,ppo_lstm_full_ensemble,ensemble,,22,1.8383561643835618,0.5292288088129598,0.25993002648456986,0.1291510118106123,1.866365820890903,5.194485799278637,0.056703426788998534,4.584026772346691,4.721545004832358,0.01692143307417215,0.0369170798302239,0.2504680219675941,0.01850417900781881,152922.88088129598,0.5318313796544627,0.07729263446987113,0.9249774289017363,0.9999999999999997,1.0,0.0,0.0017004379583368714,0.0,0.002602570841502949
pretrained_only_no_historical_finetuning,pretrained_only_no_historical_finetuning__seed_20261001,seed,20261001.0,22,1.8383561643835618,0.39971848651725383,0.20071771044390507,0.13677887421847706,1.4129119099537966,2.509657409644064,0.09092128390183296,2.207598725295372,3.1309428533310117,0.043730047075038955,0.06783000578418286,0.1900138310665198,0.014431646419016857,139971.8486517254,0.43014340578315635,0.47551511745655634,5.690590749889936,1.4004888208220143,1.418100494359221,0.20024441041100724,0.010461332584043255,0.011042255081533999,0.030424919265902517
pretrained_only_no_historical_finetuning,pretrained_only_no_historical_finetuning__seed_20261002,seed,20261002.0,22,1.8383561643835618,0.4940489097285852,0.24407975469390708,0.18080124087240013,1.3038915166031553,2.6365721844301975,0.09766852105868828,2.4990626667443996,2.691309150804723,0.06277407585650724,0.0776900797648377,0.22540492205473406,0.01684224367375846,149404.89097285853,0.5343298361940885,0.7279720276946237,8.711796397001233,1.3839354684407061,1.400875741881984,0.19196773422035304,0.016015384609280498,0.010588488688367,0.0402809264655033
pretrained_only_no_historical_finetuning,pretrained_only_no_historical_finetuning__seed_20261003,seed,20261003.0,22,1.8383561643835618,0.4587315148822195,0.22799538296959754,0.15298892918755036,1.424978831264644,3.36483050844989,0.08565322153808563,2.661842472185586,3.122878559863881,0.053072928404154215,0.05516578378643035,0.2151013854942403,0.01614830296332741,145873.15148822195,0.49378926213979857,0.581549091104591,6.959521909940186,1.3972841508976825,1.4155449771455364,0.19864207544884122,0.012794080004300122,0.0109547079761015,0.03505774725757904
pretrained_only_no_historical_finetuning,pretrained_only_no_historical_finetuning__seed_20261004,seed,20261004.0,22,1.8383561643835618,0.5149842044013295,0.25353237873284384,0.17555368810119895,1.381498447393185,2.725336387433457,0.08510179490079839,2.9791660567016467,3.0274780884407564,0.07504487131995696,0.08120379832731454,0.23589149134975673,0.017542049752146262,151498.42044013296,0.5509797486406842,0.5679208714484221,6.796430100940132,1.3984439623626796,1.4115148527281631,0.19922198118133974,0.012494259171864346,0.010987555198793098,0.03599554423935469
pretrained_only_no_historical_finetuning,pretrained_only_no_historical_finetuning__seed_20261005,seed,20261005.0,22,1.8383561643835618,0.5632552301868785,0.2751031552083132,0.16999115415380092,1.5236062815559677,3.2416702602545957,0.08960852185153778,3.070055721531714,3.1452781051708967,0.06266360160500305,0.06872734881597806,0.25835719747814023,0.0190198514880537,156325.52301868785,0.5977367782108145,0.49955931533376796,5.978332790059845,1.3926810078782499,1.4131379893847875,0.19634050393912508,0.010990304937341636,0.010827476148016902,0.03448154802393599
pretrained_only_no_historical_finetuning,pretrained_only_no_historical_finetuning__seed_20261006,seed,20261006.0,22,1.8383561643835618,0.8879949765449018,0.41297533897999794,0.17012400282895293,2.1390079754227744,7.753399401294798,0.051502066151768444,8.018616918455756,6.466468997346316,0.02514195813998554,0.03841947146740015,0.3953524085734357,0.027454396432564466,188799.49765449017,0.9320430086482008,0.5475381842660542,6.5525061395773685,1.399550213926024,1.4132907912135115,0.19977510696301207,0.012045840053852142,0.0110167497023347,0.044048032103298995
pretrained_only_no_historical_finetuning,pretrained_only_no_historical_finetuning__seed_20261007,seed,20261007.0,22,1.8383561643835618,0.48163076726997067,0.23844420832399438,0.15647438313832407,1.4519728027423462,3.3219003014554116,0.0896280520123447,2.6603747707375462,3.3676428304806363,0.02963218499658631,0.05589625565073035,0.22467697626898975,0.016793424614096775,148163.07672699707,0.5273745723976124,0.8787898976838633,10.51666598867574,1.4015879263835294,1.415432287114007,0.20079396319176465,0.019333377749043798,0.011073567006364199,0.04574380512764176
pretrained_only_no_historical_finetuning,pretrained_only_no_historical_finetuning__seed_20261008,seed,20261008.0,22,1.8383561643835618,0.6025408515386148,0.2924353554203458,0.15915525364975955,1.7036977659832788,3.641700511340904,0.0829120823128009,3.5270535640038605,3.651471707873985,0.041366662926133335,0.06231269847089175,0.2774618050697166,0.020254240058377226,160254.0851538615,0.6416127088161871,0.5922970581844124,7.08814512253477,1.4010297797813818,1.4121630181159297,0.20051488989069083,0.013030535280056101,0.011058180541994502,0.03907185727757234
pretrained_only_no_historical_finetuning,pretrained_only_no_historical_finetuning__seed_20261009,seed,20261009.0,22,1.8383561643835618,0.4795844416541728,0.23751348974601094,0.14793900470937768,1.522544583554041,3.327271867829723,0.07601769936588743,3.1244498548004462,3.244890079170427,0.053234204805174073,0.0584870171314119,0.2251553125028214,0.016825507364314773,147958.44416541728,0.5086185976725455,0.3831123781470479,4.584787476185983,1.3990740951682838,1.413431245833635,0.19953704758414192,0.008428472319234282,0.011004658128234,0.02903415601837267
pretrained_only_no_historical_finetuning,pretrained_only_no_historical_finetuning__seed_20261010,seed,20261010.0,22,1.8383561643835618,0.5203861687422078,0.25596176670013016,0.14039483203586942,1.7030244897400606,4.9909504370412705,0.042706074797989935,5.993568079269547,4.196312829700799,0.03759390822027564,0.040604364357736955,0.24514871322116916,0.018154490994050535,152038.61687422078,0.566493222776187,0.8560036603819821,10.243978230800767,1.400501673073544,1.4095493022884635,0.20025083653677206,0.018832080528402403,0.011043063550705398,0.04610705403397919
pretrained_only_no_historical_finetuning,pretrained_only_no_historical_finetuning_ensemble,ensemble,,22,1.8383561643835618,0.5645529348608895,0.2756788329835753,0.14115128409918298,1.8081480604579594,4.456453949436415,0.05699961768389583,4.836503193976039,4.143226682631846,0.038962910716711346,0.0481412804095457,0.26423334704988144,0.019401672233069423,156455.29348608895,0.5810383870797611,0.3940011491289621,4.7150957190843,1.0665519820024294,1.2040678505918807,0.03327599100121474,0.0086680252808361,0.0018136943480139395,0.016485452218871544
sac_lstm_full,sac_lstm_full__seed_20261001,seed,20261001.0,22,1.8383561643835618,0.5582869809388784,0.27289716163148636,0.14070311268946561,1.7989053352825046,3.3846549055681088,0.08234415509934623,3.3141048238608137,4.110196770050123,0.057468825352124595,0.07066543272015324,0.2611015677462054,0.01919841523174861,155828.69809388786,0.5698613964378396,0.31045218167767036,3.7152474200770382,1.020694522029877,1.1175041438213418,0.010347261014938651,0.006829947996908469,0.0005702561644103971,0.01157441549896121
sac_lstm_full,sac_lstm_full__seed_20261002,seed,20261002.0,22,1.8383561643835618,0.7735417762633605,0.3657173716878017,0.20065428473654284,1.6654506666630433,4.466453711356406,0.08543443769359915,4.280678629844855,3.8919761174124243,0.03972200414124851,0.0601104404610247,0.3417940634312091,0.02426842499009302,177354.17762633605,0.7940370112109585,0.4671525143343635,5.590513696132546,1.0439361814838868,1.141516992024013,0.021968090741943457,0.010277355315355252,0.001212487877354716,0.020495234947597973
sac_lstm_full,sac_lstm_full__seed_20261003,seed,20261003.0,22,1.8383561643835618,0.535786999675449,0.26286635297332483,0.1287995231936832,1.8907023865140073,3.767509298569574,0.07027676855225862,3.7404445080290563,4.128355240332495,0.047391557614640215,0.05962452389022055,0.2530673105324499,0.01867446882324777,153578.6999675449,0.538377529413425,0.07660531097757128,0.9167520821906071,1.0000014086684856,1.0000019218071303,7.043342429367196e-07,0.0016853168415064696,3.885539771706298e-08,0.0025905297379760217
sac_lstm_full,sac_lstm_full__seed_20261004,seed,20261004.0,22,1.8383561643835618,0.7231415529452241,0.3444670006813184,0.1855521394768132,1.7013050466911142,4.012394843541778,0.08667105843710932,3.974417837890745,3.517135526137251,0.05705771160110339,0.06314045277324695,0.3236677797947949,0.023158848762817853,172314.1552945224,0.7392907488142604,0.40317922534319417,4.824931713123471,1.0166127752397787,1.0248165984771085,0.0083063876198894,0.008869942957549556,0.0004583624453236453,0.016149195869036292
sac_lstm_full,sac_lstm_full__seed_20261005,seed,20261005.0,22,1.8383561643835618,0.5408205572967846,0.2651161722148301,0.18036588654392186,1.401758562868582,2.6468815106957995,0.09102523483227154,2.912556860779857,3.0762557592949644,0.08114994635303771,0.0872108649168194,0.24602933464280818,0.018212494172906112,154082.05572967845,0.5757517225783473,0.5292929719331664,6.334161795265761,1.3907296711113304,1.406482030038856,0.19536483555566528,0.01164444538252871,0.0107728932720843,0.034931165281562704
sac_lstm_full,sac_lstm_full__seed_20261006,seed,20261006.0,22,1.8383561643835618,0.9550660069487988,0.44006269764954764,0.1923341228508704,2.012773278405283,5.6626345092349055,0.09045319108238747,4.865087592639218,6.412774072142164,0.01414168824429666,0.0524179029747773,0.41707438806511754,0.028708962355761355,195506.6006948799,0.9920443575113775,0.5119083329861891,6.12611611606423,1.2705042691350998,1.3504524284175463,0.13525213456754998,0.011261983325695293,0.0074754874032479,0.0369783505625787
sac_lstm_full,sac_lstm_full__seed_20261007,seed,20261007.0,22,1.8383561643835618,0.6251265884838055,0.3023121477549042,0.14981305991170046,1.8533777177747062,3.5853974942348077,0.07986675781246666,3.785206211384674,4.448180162847215,0.06462878047205739,0.07401561003213565,0.2887305146500252,0.020972991601299364,162512.65884838055,0.6295565073946625,0.10737583936454452,1.2849895530511064,1.0130924613202927,1.04925327481968,0.006546230660146633,0.0023622684660199074,0.00035991462581123657,0.004429918910856978
sac_lstm_full,sac_lstm_full__seed_20261008,seed,20261008.0,22,1.8383561643835618,0.47714515809555924,0.23640327708141973,0.16317118128445202,1.3890601734999326,2.645912495185024,0.08622995829985103,2.741544606334666,2.939100125271858,0.0733584028558886,0.07878245054600275,0.22112137264892584,0.016554518369497295,147714.51580955592,0.4933285792615689,0.45325702139969243,5.424223370848778,1.033401758828829,1.0963194623057322,0.016700879414414622,0.009971654470792426,0.0009246420240431595,0.01618342116600968
sac_lstm_full,sac_lstm_full__seed_20261009,seed,20261009.0,22,1.8383561643835618,0.45654227372602185,0.22699253749876713,0.1709784365075409,1.287359843704727,2.4407423992501425,0.08940163632403908,2.5390199422751665,2.7032943948646713,0.06693445172130529,0.07305048878080594,0.21035756743877676,0.015826661345327894,145654.22737260218,0.4677029902020482,0.343479483111132,4.110492174936497,1.0027944014622003,1.0225427840570251,0.0013972007311001274,0.007556548628444312,7.67171616723442e-05,0.011160716476026344
sac_lstm_full,sac_lstm_full__seed_20261010,seed,20261010.0,22,1.8383561643835618,0.7119901881341482,0.33972709214820696,0.158753160372032,1.9397436200472387,3.8764526408968223,0.07951267079871704,4.272615782309862,4.720274068035336,0.06889947600541813,0.0760836671424755,0.32408034192905943,0.023184285884218794,171199.01881341482,0.7186955078726431,0.1751523124853455,2.0960850510541342,1.0020010041762004,1.0070239698314774,0.0010005020881002863,0.00385335087467721,5.568007193249545e-05,0.006705319738494975
