sample_scope,strategy_id,window_id,label,method,seed,role,include_main,include_inference,report_seed_distribution,observations,total_return,cagr,annual_arithmetic_return,geometric_mean_monthly_return,annual_volatility,annual_downside_deviation,sharpe_ratio,sortino_ratio,calmar_ratio,omega_ratio,max_drawdown,realized_var05_loss,realized_cvar05_loss,tail_event_count,worst_month_return,best_month_return,return_skewness,return_excess_kurtosis,monthly_certainty_equivalent_return,annualized_certainty_equivalent_return,mean_crra_utility,terminal_wealth,positive_month_fraction,gross_total_return_before_costs,implementation_drag_total_return,mean_monthly_turnover,annualized_turnover,mean_gross_exposure,maximum_gross_exposure,mean_short_notional,total_transaction_log_cost,total_financing_log_cost,mean_transaction_cost_bps,mean_financing_cost_bps
locked_all,vine_td3_seed_20260755,locked_oos_v1,NN-vine LSTM-TD3 seed 20260755,NN-vine LSTM-TD3,20260755,proposed,False,False,True,24.0,0.45530392275997666,0.20635978164060842,0.1976856842107716,0.015756797894745045,0.13492267744126704,0.06524679775109496,1.4651775962334117,3.029814351424688,3.0563342763375108,2.9146430522701228,0.0675187211157724,0.05199692695155874,0.0545055851566677,1.0,-0.0545055851566677,0.09893152836735708,-0.05276098474743253,-0.32144821332657303,0.015037910073858685,0.1961541551311825,0.014815121607393464,145530.39227599767,0.7083333333333334,0.49838964079645387,0.043085718036477205,0.7162316612278423,8.594779934734108,1.3995546103854266,1.414384401270321,0.19977730519271328,0.017189559869468216,0.011986638311562808,7.162316612278423,4.994432629817836
locked_all,vine_td3_seed_20260756,locked_oos_v1,NN-vine LSTM-TD3 seed 20260756,NN-vine LSTM-TD3,20260756,proposed,False,False,True,24.0,0.3641138211960986,0.1679528334637912,0.16517714875858774,0.013021762688663507,0.13915215078811904,0.060073742889600386,1.1870254812668748,2.7495731215239836,2.2188610457383793,2.879091805060601,0.07569326334624116,0.0508275253083359,0.06397582786692735,1.0,-0.06397582786692735,0.1459561414669135,1.2334346532610374,4.4180652917887375,0.012296632170130106,0.15795985671156298,0.012147261760388267,136411.38211960986,0.6666666666666666,0.40171736981629724,0.03760354862019866,0.6369671508714202,7.643605810457043,1.3968654462978953,1.4160418233701169,0.1984327231489477,0.015287211620914086,0.01190596338893687,6.369671508714203,4.960818078723696
locked_all,vine_td3_seed_20260757,locked_oos_v1,NN-vine LSTM-TD3 seed 20260757,NN-vine LSTM-TD3,20260757,proposed,False,False,True,24.0,0.7908002483406258,0.33820784945412186,0.3074036577030737,0.02457470829636277,0.16418373905544814,0.0686306273395658,1.8723148800945344,4.479103129600191,3.6244777331656053,4.641860966271426,0.09331216091062378,0.064250946383445,0.0772857381921842,1.0,-0.0772857381921842,0.14395448808389655,0.3617967668212077,1.3104180387767523,0.023538334680486495,0.3220544907651621,0.022997023055159254,179080.02483406258,0.75,0.8294531660891376,0.03865291774851176,0.38005130300076573,4.560615636009189,1.4077762840537442,1.4173795048679634,0.20388814202687222,0.009121231272018377,0.012233288521612337,3.8005130300076573,5.097203550671807
locked_all,vine_td3_seed_20260758,locked_oos_v1,NN-vine LSTM-TD3 seed 20260758,NN-vine LSTM-TD3,20260758,proposed,False,False,True,24.0,0.26704021720478055,0.12562880969029067,0.12848458551147685,0.009910606433576108,0.14291023429896613,0.0685245537665334,0.8990579725920046,1.8750152821020953,1.2708700994542967,1.9728960567106069,0.09885259692885595,0.04823978994370978,0.06395076403982491,1.0,-0.06395076403982491,0.10990765953164505,0.5931101081429471,0.2054684861719558,0.009124378479302697,0.11515792760182042,0.009041876971649987,126704.02172047805,0.5833333333333334,0.309378442852988,0.04233822564820744,0.8634831767884038,10.361798121460845,1.4048438120544662,1.4284651045288352,0.20242190602723328,0.020723596242921694,0.012145314361634005,8.63483176788404,5.060547650680836
locked_all,vine_td3_seed_20260759,locked_oos_v1,NN-vine LSTM-TD3 seed 20260759,NN-vine LSTM-TD3,20260759,proposed,False,False,True,24.0,0.8623796633431959,0.3646903177436249,0.33147569558139245,0.02624922586873124,0.18915945201392467,0.07238440325175136,1.7523612595208369,4.579380096959939,3.7133148324665455,4.487023571343689,0.09821152641166753,0.06470796098379528,0.08435619167585506,1.0,-0.08435619167585506,0.1467394792307286,0.4719107528002783,0.350854674817195,0.02489107210255681,0.343174752246149,0.02428655374223619,186237.9663343196,0.6666666666666666,0.9117187492346557,0.049339085891459744,0.576387234586513,6.916646815038156,1.4104784533292765,1.4240670225449963,0.2052392266646382,0.01383329363007631,0.012314353599878302,5.763872345865129,5.130980666615959
locked_all,vine_td3_seed_20260760,locked_oos_v1,NN-vine LSTM-TD3 seed 20260760,NN-vine LSTM-TD3,20260760,proposed,False,False,True,24.0,0.6710494406509604,0.29269077534070775,0.2718191331587772,0.02162431517685337,0.1626980948793873,0.0737317217059334,1.6706964722622253,3.686596852341007,2.60962743061453,3.9555583536983248,0.11215806973326581,0.061905656522755904,0.09094593507438886,1.0,-0.09094593507438886,0.1400040369919484,0.3561150224035251,2.0384787038280794,0.020601363397430017,0.2772435844830692,0.0201855142823355,167104.94406509603,0.7916666666666666,0.7124079187948542,0.04135847814389382,0.5223529754827418,6.268235705792902,1.3970737203822603,1.4153545280652398,0.19853686019113018,0.012536471411585804,0.011912211611467818,5.223529754827418,4.963421504778257
locked_all,vine_td3_ensemble,locked_oos_v1,NN-vine LSTM-TD3 ensemble,NN-vine LSTM-TD3,ensemble,proposed_ensemble,True,True,False,24.0,0.5791704468994092,0.25665048716793537,0.23845885766561326,0.01921985486737987,0.12904906603433947,0.055487196678644025,1.8478154472048653,4.297547397224909,3.324878972777024,4.473731581437869,0.07719092612672585,0.04984054992731313,0.06640135370373601,1.0,-0.06640135370373601,0.10485494587503275,0.10507098855525514,0.7973000813200639,0.018568067356138807,0.2470408505399766,0.01822957929982547,157917.04468994093,0.7916666666666666,0.5920336828650112,0.012863235965602016,0.31265635523568125,3.751876262828175,1.0202938899580787,1.1214607709220477,0.010146944979039412,0.007503752525656351,0.0006088166987423651,3.1265635523568127,0.25367362447598546
complete_periods,equal_weight,locked_oos_v1,Equal weight,Equal weight,,benchmark,True,True,False,22.0,0.4916437868339867,0.2437309190581891,0.22839454201407222,0.018342500109733484,0.13418130970524292,0.045413438584985207,1.7021337958005345,5.029228112437736,4.665865894889077,4.140757632947519,0.052237017640213046,0.037839625078992765,0.052237017640213046,1.0,-0.052237017640213046,0.12471163481501857,0.8591347036424037,1.4879079365558994,0.017663881667414616,0.23382149712437728,0.017357284645371084,149164.37868339868,0.5909090909090909,0.4916437868339867,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,0.0,0.0,0.0,0.0,0.0
complete_periods,shrinkage_mean_variance,locked_oos_v1,Constrained shrinkage mean-variance,Constrained shrinkage mean-variance,,benchmark,True,True,False,22.0,0.486870905796728,0.2415586346560381,0.2278843354736747,0.01819416266755236,0.14174234814191733,0.0772031892469194,1.6077364207731977,2.951747689397013,3.084525902302447,3.363113190275849,0.07831305111612985,0.07234111076839451,0.07831305111612985,1.0,-0.07831305111612985,0.09771666349078156,-0.525934590341866,1.1754840645313518,0.017385151370273633,0.22977238991764026,0.017088072640787235,148687.0905796728,0.7727272727272727,0.48857281930913943,0.001701913512411446,0.05195489656764436,0.6234587588117324,1.000035102290254,1.0000848596695104,1.7551145126924226e-05,0.001143007724488176,9.653129819941548e-07,0.5195489656764436,0.0004387786281791613
complete_periods,dcc_garch,locked_oos_v1,DCC-GARCH,DCC-GARCH,,benchmark,True,True,False,22.0,0.5879199365419252,0.28689428873441014,0.2634504696500807,0.021241777370652137,0.1355347990132848,0.056881641352950305,1.9437847074555208,4.6315553381339996,4.953073801773639,4.965194895121305,0.05792247404665696,0.054237694543229444,0.05792247404665696,1.0,-0.05792247404665696,0.10990309834863643,0.2417881474315756,1.0626431044739881,0.020531315281188345,0.27619203101981293,0.02011826092326354,158791.9936541925,0.8181818181818182,0.5933809798228868,0.005461043280961642,0.15340985518277972,1.8409182621933566,1.0021163807088316,1.011611986865433,0.001058190354415851,0.0033750168140211554,5.820046949287402e-05,1.5340985518277979,0.026454758860397283
complete_periods,static_vine,locked_oos_v1,Static vine optimizer,Static vine optimizer,,benchmark,True,True,False,22.0,0.6450147395936816,0.3119304027219063,0.2876802044200792,0.0228828560531813,0.16882964567066985,0.06423998772746002,1.703967352873837,4.478210762439287,4.794155549331351,3.7557572051704344,0.06506472297616872,0.05179940338604079,0.06506472297616883,1.0,-0.06506472297616883,0.15073537154083594,0.6274193647996722,0.9747031961952404,0.02180801145562694,0.295482769925977,0.021342572392401025,164501.47395936816,0.6818181818181818,0.7040952458702485,0.05908050627656691,1.0508595609415095,12.610314731298114,1.4424024562703308,1.5000000019829696,0.22120122790977656,0.023118910340713218,0.01216606755156624,10.5085956094151,5.530030705257381
complete_periods,rolling_vine,locked_oos_v1,Rolling vine optimizer,Rolling vine optimizer,,benchmark,True,True,False,22.0,0.40810916329216895,0.20524228155190194,0.20500509496514907,0.01567835318373967,0.18938153982265085,0.10084785830014825,1.0824977722597942,2.032815554248093,2.0722503382061266,2.3592219656132736,0.09904318883092711,0.08813199150974638,0.09904318883092711,1.0,-0.09904318883092711,0.13125893646437725,0.0496874853110781,0.5327191429015796,0.014268720347957453,0.18532211325504466,0.01406798815905736,140810.91632921688,0.6818181818181818,0.466123697995934,0.05801453470376505,1.2368890670672323,14.842668804806788,1.4786411944676716,1.5000000097248312,0.23932059723383672,0.027211559475479107,0.013162632847861027,12.368890670672322,5.983014930845921
complete_periods,dynamic_nn_vine,locked_oos_v1,Dynamic NN-vine optimizer without RL,Dynamic NN-vine optimizer without RL,,benchmark,True,True,False,22.0,0.6144210289973411,0.29856505709456327,0.27660974079648515,0.022010386231342105,0.16448030510479128,0.06433523233215742,1.6817195263606521,4.299506363299851,4.403632854811026,3.760319003191539,0.06779971603862867,0.05439324950903421,0.06779971603862867,1.0,-0.06779971603862867,0.12378155391630363,0.4702097534888887,0.26214417196617656,0.020980856847357288,0.2829543125014691,0.020549706399141776,161442.1028997341,0.6818181818181818,0.6739741106907331,0.05955308169339202,1.0870107190304894,13.044128628365872,1.447631787968237,1.5000000098081108,0.2238158939841181,0.023914235818670766,0.012309874169126522,10.870107190304893,5.5953973496029645
complete_periods,vine_td3_seed_20260741,locked_oos_v1,NN-vine LSTM-TD3 seed 20260741,NN-vine LSTM-TD3,20260741,proposed,False,False,True,22.0,0.7035687016731704,0.3371994032363437,0.30779254906444425,0.024510344507556736,0.1725416244752417,0.07537998368813921,1.783874181088459,4.083213261730572,3.637635599482573,5.141560866002406,0.09269741127569453,0.0702009083337321,0.09269741127569453,1.0,-0.09269741127569453,0.16170427987341318,0.6309856704210071,3.2106398403798124,0.023383302740490386,0.3196535253398074,0.022849017252746642,170356.87016731704,0.8636363636363636,0.7405971051184919,0.037028403445321434,0.480599780554895,5.76719736665874,1.397444946376921,1.4041364384549002,0.1987224731884606,0.010573195172207691,0.010929736025365346,4.805997805548951,4.96806182971152
complete_periods,vine_td3_seed_20260742,locked_oos_v1,NN-vine LSTM-TD3 seed 20260742,NN-vine LSTM-TD3,20260742,proposed,False,False,True,22.0,0.386583714597285,0.1951575044753162,0.1876442174361065,0.014967404617278524,0.13132869583148712,0.05955649054244304,1.4288135296560007,3.1506929929388883,3.096021365778437,3.2248212285138442,0.06303493465273535,0.05317702141378275,0.05931049481866191,1.0,-0.05931049481866191,0.10872261433342523,0.4730154035742128,1.3205096070892468,0.014303059459053191,0.18580376653272324,0.014101366771664207,138658.3714597285,0.6818181818181818,0.42753884191556124,0.04095512731827622,0.8243988401849158,9.89278608221899,1.3989867210968747,1.4133864215442105,0.19949336054843736,0.01813677448406815,0.010972134830164066,8.24398840184916,4.98733401371094
