update,critic_loss,actor_loss,q1_mean,q2_mean,target_q_mean,twin_q_gap,critic_grad_norm,stage,episode,step,pass
22500,0.0012033841339871287,-0.06327401101589203,0.05485738813877106,,0.05108042061328888,,0.037509508430957794,pretrain,943,19,
22600,0.000910320202820003,-0.061211053282022476,0.05133930966258049,,0.0518750324845314,,0.023922601714730263,pretrain,947,23,
22700,0.002009890042245388,-0.05201921612024307,0.041811492294073105,,0.05279365926980972,,0.08964365720748901,pretrain,952,3,
22800,0.0013100876240059733,-0.06098591163754463,0.05265018343925476,,0.04998462647199631,,0.03270573168992996,pretrain,956,7,
22900,0.0012607790995389223,-0.06518200039863586,0.056153953075408936,,0.04731743782758713,,0.07660973817110062,pretrain,960,11,
23000,0.0012588226236402988,-0.06229965761303902,0.05535654351115227,,0.05283268541097641,,0.027887318283319473,pretrain,964,15,
23100,0.0013496926985681057,-0.06309548020362854,0.052680835127830505,,0.051966071128845215,,0.021442271769046783,pretrain,968,19,
23200,0.0016540512442588806,-0.0645926222205162,0.0592554435133934,,0.06203189119696617,,0.03693564608693123,pretrain,972,23,
23300,0.0021588702220469713,-0.07043750584125519,0.06113005429506302,,0.05274457111954689,,0.06996697187423706,pretrain,977,3,
23400,0.0012766600120812654,-0.06652475893497467,0.05743171274662018,,0.051542315632104874,,0.053345147520303726,pretrain,981,7,
23500,0.0011950703337788582,-0.06827577948570251,0.05650143325328827,,0.05257664993405342,,0.03598882630467415,pretrain,985,11,
23600,0.0012248132843524218,-0.07316911965608597,0.06531748920679092,,0.058152392506599426,,0.0574435256421566,pretrain,989,15,
23700,0.0009767659939825535,-0.06757944077253342,0.05492447689175606,,0.05957118421792984,,0.04558730870485306,pretrain,993,19,
23800,0.0011438787914812565,-0.050566766411066055,0.041416313499212265,,0.044944457709789276,,0.033240001648664474,pretrain,997,23,
23900,0.00030513486126437783,-0.04927806556224823,0.04532231390476227,,0.04114367067813873,,0.038781460374593735,finetune_selection,4,18,1
24000,0.0002833186008501798,-0.04079320654273033,0.03011375665664673,,0.0307072252035141,,0.016536375507712364,finetune_selection,8,22,1
24100,0.00034124121884815395,-0.03584110364317894,0.028089208528399467,,0.028331000357866287,,0.011000392027199268,finetune_selection,13,2,1
24200,0.00023424046230502427,-0.07163839787244797,0.05738077312707901,,0.05968262255191803,,0.028784899041056633,finetune_selection,17,6,1
24300,0.0003645322867669165,-0.06661970168352127,0.05562276765704155,,0.05752597749233246,,0.021411219611763954,finetune_selection,21,10,1
24400,0.0001456320460420102,-0.056315358728170395,0.051787398755550385,,0.05183892324566841,,0.020043499767780304,finetune_selection,25,14,1
24500,0.0002553798258304596,-0.054390691220760345,0.04253882169723511,,0.04942002892494202,,0.058577507734298706,finetune_selection,29,18,1
24600,0.00016437972954008728,-0.06305428594350815,0.055184319615364075,,0.05558064579963684,,0.012025834992527962,finetune_selection,33,22,1
23900,0.00045939936535432935,-0.04967748001217842,0.04329053312540054,,0.04981031268835068,,0.05327263101935387,finetune_refit_all,4,18,
24000,0.0003579293261282146,-0.05483212694525719,0.047353893518447876,,0.04858505725860596,,0.01781362295150757,finetune_refit_all,8,22,
24100,0.0004546981363091618,-0.06955599784851074,0.06330589950084686,,0.058295030146837234,,0.03985965624451637,finetune_refit_all,13,2,
24200,0.0004699984274338931,-0.05505204200744629,0.04555954784154892,,0.043048664927482605,,0.026699312031269073,finetune_refit_all,17,6,
24300,0.0002931076451204717,-0.06548721343278885,0.05444139987230301,,0.059340693056583405,,0.04979350417852402,finetune_refit_all,21,10,
24400,0.00020640884758904576,-0.0680614560842514,0.06062672659754753,,0.05790296941995621,,0.026590945199131966,finetune_refit_all,25,14,
24500,0.00023121801496017724,-0.04855616018176079,0.04081808403134346,,0.04652723670005798,,0.0522829033434391,finetune_refit_all,29,18,
24600,0.0002094833180308342,-0.05369328334927559,0.04663950949907303,,0.044446706771850586,,0.020325496792793274,finetune_refit_all,33,22,
24700,0.00013691622007172555,-0.06158134713768959,0.057453811168670654,,0.057157739996910095,,0.017031783238053322,finetune_refit_all,38,2,
24800,0.00013264341396279633,-0.04057861864566803,0.03265565633773804,,0.03052867017686367,,0.019747039303183556,finetune_refit_all,42,6,
24900,0.00025385426124557853,-0.05614198371767998,0.048436179757118225,,0.051808468997478485,,0.03852836415171623,finetune_refit_all,46,10,
25000,0.000256444065598771,-0.06050146371126175,0.05127197131514549,,0.05544576793909073,,0.03812457248568535,finetune_refit_all,50,14,
25100,0.00014041084796190262,-0.07332184910774231,0.06462941318750381,,0.06212593615055084,,0.027534998953342438,finetune_refit_all,54,18,
25200,0.0002380498917773366,-0.052110590040683746,0.045501258224248886,,0.04070032760500908,,0.04691419005393982,finetune_refit_all,58,22,
