Loading configuration from: /gabirel/copula-portfolio-clean/config/config.yaml 
Run mode: full | seed: 20261010 | CVaR simulations/step: 512 | vine simulation cores: 48
Loading synthetic return bundle: data/synthetic_returns.RData
Loaded 1000 pre-training and 61 fine-tuning episodes.
Fine-tuning selection: 37 fit episodes, 23 purged overlapping episodes, 1 validation episode; final refit uses all 61.
Run seed: 20261010
Run mode: full
PyTorch: 2.10.0+cu128
Device: cuda
Action schema: interior_rank_partition_leverage_gate_v5; projection temperature=1.5
Experiment: algorithm=sac; encoder=lstm; vine_features=full; cvar_observation=full; cvar_reward=full; pretraining=vine_synthetic; finetune=True
GPU: NVIDIA A100-SXM4-80GB
PYTHON: Framework ready.
Action schema: interior_rank_partition_leverage_gate_v5 | gross=1.500 | net=1.000 | max_long=0.600 | max_short=0.200
Risk/training: entropy_coef=0.1 | leverage_target=0.800 | leverage_penalty=0.25 | direction_bound=5.000 | AMP=False

============================================================
Stage 1: Pre-training (vine_synthetic)

============================================================
============================================================
STAGE 1: PRE-TRAINING
============================================================
============================================================
TRAIN STAGE STARTED: stage=pretrain, episodes=1000, batch_size=128, updates_per_step=1
============================================================
Episode 1  Reward:   0.110528  Wealth:    127039.83  Turnover: 1.1096  Gross: 1.2508  Gate: 0.5015
Episode 210  Reward:   0.074389  Wealth:    120955.53  Turnover: 0.5152  Gross: 1.5000  Gate: 1.0000
Episode    210  AvgReward:   0.052758  Noise: 0.0987
Episode 211  Reward:   0.181229  Wealth:    137313.65  Turnover: 0.5357  Gross: 1.5000  Gate: 1.0000
Episode 212  Reward:  -0.021313  Wealth:    108037.93  Turnover: 0.6037  Gross: 1.5000  Gate: 1.0000
Episode 213  Reward:   0.079000  Wealth:    120054.82  Turnover: 0.5795  Gross: 1.5000  Gate: 1.0000
Episode 214  Reward:   0.034723  Wealth:    116819.79  Turnover: 0.4969  Gross: 1.5000  Gate: 1.0000
Episode 215  Reward:   0.177350  Wealth:    139832.45  Turnover: 0.4872  Gross: 1.5000  Gate: 1.0000
Episode 216  Reward:   0.264538  Wealth:    158658.99  Turnover: 0.5335  Gross: 1.5000  Gate: 1.0000
Episode 217  Reward:   0.102639  Wealth:    123186.40  Turnover: 0.5915  Gross: 1.5000  Gate: 1.0000
Episode 218  Reward:   0.140415  Wealth:    130622.34  Turnover: 0.6900  Gross: 1.5000  Gate: 1.0000
Episode 219  Reward:   0.119120  Wealth:    127204.51  Turnover: 0.6148  Gross: 1.5000  Gate: 1.0000
Episode 220  Reward:   0.131370  Wealth:    128134.30  Turnover: 0.6178  Gross: 1.5000  Gate: 1.0000
Episode    220  AvgReward:   0.120907  Noise: 0.0968
Episode 221  Reward:   0.035063  Wealth:    114326.65  Turnover: 0.5991  Gross: 1.5000  Gate: 1.0000
Episode 222  Reward:   0.166053  Wealth:    135582.28  Turnover: 0.6903  Gross: 1.5000  Gate: 1.0000
Episode 223  Reward:   0.209946  Wealth:    142809.79  Turnover: 0.5692  Gross: 1.5000  Gate: 1.0000
Episode 224  Reward:   0.067636  Wealth:    120059.07  Turnover: 0.6429  Gross: 1.5000  Gate: 1.0000
Episode 225  Reward:   0.293688  Wealth:    163566.84  Turnover: 0.5340  Gross: 1.5000  Gate: 1.0000
Episode 226  Reward:   0.170146  Wealth:    138051.99  Turnover: 0.7089  Gross: 1.5000  Gate: 1.0000
Episode 227  Reward:   0.291797  Wealth:    166058.35  Turnover: 0.6552  Gross: 1.5000  Gate: 1.0000
Episode 228  Reward:   0.144190  Wealth:    132632.11  Turnover: 0.6676  Gross: 1.5000  Gate: 1.0000
Episode 229  Reward:  -0.087451  Wealth:    101307.04  Turnover: 0.4873  Gross: 1.5000  Gate: 1.0000
Episode 230  Reward:   0.014895  Wealth:    113852.59  Turnover: 0.5400  Gross: 1.5000  Gate: 1.0000
Episode    230  AvgReward:   0.130596  Noise: 0.0948
Episode 231  Reward:   0.032186  Wealth:    116191.02  Turnover: 0.3888  Gross: 1.5000  Gate: 1.0000
Episode 232  Reward:   0.025255  Wealth:    114882.99  Turnover: 0.7123  Gross: 1.5000  Gate: 1.0000
Episode 233  Reward:  -0.111412  Wealth:     98141.17  Turnover: 0.3715  Gross: 1.5000  Gate: 1.0000
Episode 234  Reward:   0.227374  Wealth:    148384.40  Turnover: 0.4893  Gross: 1.5000  Gate: 1.0000
Episode 235  Reward:   0.246103  Wealth:    152922.79  Turnover: 0.5831  Gross: 1.5000  Gate: 1.0000
Episode 236  Reward:   0.030867  Wealth:    117208.35  Turnover: 0.4047  Gross: 1.5000  Gate: 1.0000
Episode 237  Reward:  -0.380384  Wealth:     78556.63  Turnover: 0.4205  Gross: 1.5000  Gate: 1.0000
Episode 238  Reward:   0.128950  Wealth:    129775.11  Turnover: 0.4607  Gross: 1.5000  Gate: 1.0000
Episode 239  Reward:   0.010692  Wealth:    114020.55  Turnover: 0.4773  Gross: 1.5000  Gate: 1.0000
Episode 240  Reward:   0.194387  Wealth:    143156.64  Turnover: 0.3893  Gross: 1.5000  Gate: 1.0000
Episode    240  AvgReward:   0.040402  Noise: 0.0930
Episode 241  Reward:   0.323168  Wealth:    176986.05  Turnover: 0.5831  Gross: 1.5000  Gate: 1.0000
Episode 242  Reward:   0.115029  Wealth:    127726.79  Turnover: 0.5974  Gross: 1.5000  Gate: 1.0000
Episode 243  Reward:   0.215860  Wealth:    145064.62  Turnover: 0.5361  Gross: 1.5000  Gate: 1.0000
Episode 244  Reward:  -0.029198  Wealth:    108454.93  Turnover: 0.5433  Gross: 1.5000  Gate: 1.0000
Episode 245  Reward:   0.094234  Wealth:    123746.30  Turnover: 0.4010  Gross: 1.5000  Gate: 1.0000
Episode 246  Reward:   0.365397  Wealth:    187065.59  Turnover: 0.4815  Gross: 1.5000  Gate: 1.0000
Episode 247  Reward:  -0.016562  Wealth:    110845.52  Turnover: 0.5080  Gross: 1.5000  Gate: 1.0000
Episode 248  Reward:   0.239867  Wealth:    153169.06  Turnover: 0.5122  Gross: 1.5000  Gate: 1.0000
Episode 249  Reward:   0.231655  Wealth:    149428.19  Turnover: 0.5781  Gross: 1.5000  Gate: 1.0000
Episode 250  Reward:  -0.119345  Wealth:     98865.31  Turnover: 0.4454  Gross: 1.5000  Gate: 1.0000
Episode    250  AvgReward:   0.142010  Noise: 0.0911
Episode 251  Reward:   0.158173  Wealth:    134922.31  Turnover: 0.4109  Gross: 1.5000  Gate: 1.0000
Episode 252  Reward:   0.053225  Wealth:    118391.81  Turnover: 0.5323  Gross: 1.5000  Gate: 1.0000
Episode 253  Reward:   0.230709  Wealth:    152222.08  Turnover: 0.4042  Gross: 1.5000  Gate: 1.0000
Episode 254  Reward:   0.107900  Wealth:    128235.63  Turnover: 0.3695  Gross: 1.5000  Gate: 1.0000
Episode 255  Reward:   0.016097  Wealth:    114918.84  Turnover: 0.2900  Gross: 1.5000  Gate: 1.0000
Episode 256  Reward:  -0.058269  Wealth:    106144.46  Turnover: 0.4340  Gross: 1.5000  Gate: 1.0000
Episode 257  Reward:   0.209580  Wealth:    148618.63  Turnover: 0.3205  Gross: 1.5000  Gate: 1.0000
Episode 258  Reward:  -0.045680  Wealth:    107519.70  Turnover: 0.4982  Gross: 1.5000  Gate: 1.0000
Episode 259  Reward:   0.180204  Wealth:    140115.34  Turnover: 0.4777  Gross: 1.5000  Gate: 1.0000
Episode 260  Reward:  -0.037527  Wealth:    108308.72  Turnover: 0.3580  Gross: 1.5000  Gate: 1.0000
Episode    260  AvgReward:   0.081441  Noise: 0.0893
Episode 261  Reward:  -0.068730  Wealth:    105000.44  Turnover: 0.4062  Gross: 1.5000  Gate: 1.0000
Episode 262  Reward:  -0.023519  Wealth:    109735.15  Turnover: 0.4883  Gross: 1.5000  Gate: 1.0000
Episode 263  Reward:  -0.312365  Wealth:     83750.53  Turnover: 0.5093  Gross: 1.5000  Gate: 1.0000
Episode 264  Reward:  -0.204712  Wealth:     92195.60  Turnover: 0.3220  Gross: 1.5000  Gate: 1.0000
Episode 265  Reward:   0.171406  Wealth:    138422.02  Turnover: 0.4100  Gross: 1.5000  Gate: 1.0000
Episode 266  Reward:   0.077090  Wealth:    122679.10  Turnover: 0.5197  Gross: 1.5000  Gate: 1.0000
Episode 267  Reward:   0.115839  Wealth:    129178.06  Turnover: 0.5476  Gross: 1.5000  Gate: 1.0000
Episode 268  Reward:   0.132566  Wealth:    131396.55  Turnover: 0.4398  Gross: 1.5000  Gate: 1.0000
Episode 269  Reward:   0.120961  Wealth:    130402.11  Turnover: 0.4294  Gross: 1.5000  Gate: 1.0000
Episode 270  Reward:   0.144338  Wealth:    134305.79  Turnover: 0.3480  Gross: 1.5000  Gate: 1.0000
Episode    270  AvgReward:   0.015287  Noise: 0.0875
Episode 271  Reward:   0.093622  Wealth:    126387.75  Turnover: 0.3785  Gross: 1.5000  Gate: 1.0000
Episode 272  Reward:  -0.324824  Wealth:     82941.21  Turnover: 0.4933  Gross: 1.5000  Gate: 1.0000
Episode 273  Reward:   0.246889  Wealth:    155724.75  Turnover: 0.4635  Gross: 1.5000  Gate: 1.0000
Episode 274  Reward:   0.191060  Wealth:    143284.80  Turnover: 0.4868  Gross: 1.5000  Gate: 1.0000
Episode 275  Reward:  -0.056764  Wealth:    106016.09  Turnover: 0.3694  Gross: 1.5000  Gate: 1.0000
Episode 276  Reward:   0.182049  Wealth:    142898.79  Turnover: 0.3445  Gross: 1.5000  Gate: 1.0000
Episode 277  Reward:   0.153911  Wealth:    137480.83  Turnover: 0.3892  Gross: 1.5000  Gate: 1.0000
Episode 278  Reward:   0.164020  Wealth:    138642.16  Turnover: 0.3985  Gross: 1.5000  Gate: 1.0000
Episode 279  Reward:   0.039220  Wealth:    118985.75  Turnover: 0.3699  Gross: 1.5000  Gate: 1.0000
Episode 280  Reward:   0.086497  Wealth:    125830.56  Turnover: 0.3437  Gross: 1.5000  Gate: 1.0000
Episode    280  AvgReward:   0.077568  Noise: 0.0858
Episode 281  Reward:   0.000460  Wealth:    113687.29  Turnover: 0.4418  Gross: 1.5000  Gate: 1.0000
Episode 282  Reward:  -0.004344  Wealth:    113316.54  Turnover: 0.3948  Gross: 1.5000  Gate: 1.0000
Episode 283  Reward:   0.250064  Wealth:    158733.17  Turnover: 0.4740  Gross: 1.5000  Gate: 1.0000
Episode 284  Reward:   0.164811  Wealth:    139638.71  Turnover: 0.4639  Gross: 1.5000  Gate: 1.0000
Episode 285  Reward:   0.198664  Wealth:    145219.65  Turnover: 0.4953  Gross: 1.5000  Gate: 1.0000
Episode 286  Reward:   0.177907  Wealth:    140833.00  Turnover: 0.5789  Gross: 1.5000  Gate: 1.0000
Episode 287  Reward:   0.015883  Wealth:    114993.98  Turnover: 0.3084  Gross: 1.5000  Gate: 1.0000
Episode 288  Reward:   0.160576  Wealth:    136712.29  Turnover: 0.6706  Gross: 1.5000  Gate: 1.0000
Episode 289  Reward:   0.229014  Wealth:    152681.57  Turnover: 0.3679  Gross: 1.5000  Gate: 1.0000
Episode 290  Reward:   0.054757  Wealth:    121361.32  Turnover: 0.4044  Gross: 1.5000  Gate: 1.0000
Episode    290  AvgReward:   0.124779  Noise: 0.0841
Episode 291  Reward:   0.054718  Wealth:    120131.09  Turnover: 0.4678  Gross: 1.5000  Gate: 1.0000
Episode 292  Reward:   0.201861  Wealth:    143954.90  Turnover: 0.6066  Gross: 1.5000  Gate: 1.0000
Episode 293  Reward:  -0.136128  Wealth:     97388.58  Turnover: 0.5160  Gross: 1.5000  Gate: 1.0000
Episode 294  Reward:   0.004894  Wealth:    113019.26  Turnover: 0.3921  Gross: 1.5000  Gate: 1.0000
Episode 295  Reward:   0.185163  Wealth:    141157.99  Turnover: 0.3729  Gross: 1.5000  Gate: 1.0000
Episode 296  Reward:   0.068092  Wealth:    120705.72  Turnover: 0.5587  Gross: 1.5000  Gate: 1.0000
Episode 297  Reward:  -0.037809  Wealth:    109638.53  Turnover: 0.2465  Gross: 1.5000  Gate: 1.0000
Episode 298  Reward:   0.152343  Wealth:    136159.53  Turnover: 0.3825  Gross: 1.5000  Gate: 1.0000
Episode 299  Reward:   0.146604  Wealth:    136181.26  Turnover: 0.4361  Gross: 1.5000  Gate: 1.0000
Episode 300  Reward:   0.014281  Wealth:    114548.75  Turnover: 0.4625  Gross: 1.5000  Gate: 1.0000
Episode    300  AvgReward:   0.065402  Noise: 0.0824
Episode 301  Reward:   0.127650  Wealth:    133051.30  Turnover: 0.5354  Gross: 1.5000  Gate: 1.0000
Episode 302  Reward:   0.323937  Wealth:    177313.25  Turnover: 0.4269  Gross: 1.5000  Gate: 1.0000
Episode 303  Reward:   0.147080  Wealth:    137006.23  Turnover: 0.4436  Gross: 1.5000  Gate: 1.0000
Episode 304  Reward:   0.102669  Wealth:    128220.59  Turnover: 0.4692  Gross: 1.5000  Gate: 1.0000
Episode 305  Reward:  -0.072803  Wealth:    104115.09  Turnover: 0.3439  Gross: 1.5000  Gate: 1.0000
Episode 306  Reward:  -0.141180  Wealth:     98067.09  Turnover: 0.5100  Gross: 1.5000  Gate: 1.0000
Episode 307  Reward:   0.026930  Wealth:    117498.03  Turnover: 0.3352  Gross: 1.5000  Gate: 1.0000
Episode 308  Reward:  -0.077543  Wealth:    104650.26  Turnover: 0.3405  Gross: 1.5000  Gate: 1.0000
Episode 309  Reward:   0.282160  Wealth:    166627.72  Turnover: 0.4700  Gross: 1.5000  Gate: 1.0000
Episode 310  Reward:  -0.116103  Wealth:    100308.41  Turnover: 0.3641  Gross: 1.5000  Gate: 1.0000
Episode    310  AvgReward:   0.060280  Noise: 0.0808
Episode 311  Reward:  -0.077526  Wealth:    104713.73  Turnover: 0.4717  Gross: 1.5000  Gate: 1.0000
Episode 312  Reward:  -0.279298  Wealth:     86367.34  Turnover: 0.6557  Gross: 1.5000  Gate: 1.0000
Episode 313  Reward:   0.106632  Wealth:    129637.24  Turnover: 0.3776  Gross: 1.5000  Gate: 1.0000
Episode 314  Reward:  -0.430158  Wealth:     76366.79  Turnover: 0.4671  Gross: 1.5000  Gate: 1.0000
Episode 315  Reward:  -0.066080  Wealth:    105020.76  Turnover: 0.4167  Gross: 1.5000  Gate: 1.0000
Episode 316  Reward:  -0.168772  Wealth:     95143.78  Turnover: 0.4093  Gross: 1.5000  Gate: 1.0000
Episode 317  Reward:   0.208504  Wealth:    148193.98  Turnover: 0.5124  Gross: 1.5000  Gate: 1.0000
Episode 318  Reward:   0.018437  Wealth:    115361.46  Turnover: 0.4815  Gross: 1.5000  Gate: 1.0000
Episode 319  Reward:  -0.026165  Wealth:    109444.37  Turnover: 0.3882  Gross: 1.5000  Gate: 1.0000
Episode 320  Reward:  -0.105356  Wealth:    101093.51  Turnover: 0.5366  Gross: 1.5000  Gate: 1.0000
Episode    320  AvgReward:  -0.081978  Noise: 0.0792
Episode 321  Reward:   0.117721  Wealth:    128447.34  Turnover: 0.6204  Gross: 1.5000  Gate: 1.0000
Episode 322  Reward:   0.124547  Wealth:    128865.64  Turnover: 0.6593  Gross: 1.5000  Gate: 1.0000
Episode 323  Reward:  -0.094629  Wealth:    101243.88  Turnover: 0.6182  Gross: 1.5000  Gate: 1.0000
Episode 324  Reward:   0.093924  Wealth:    125049.38  Turnover: 0.6213  Gross: 1.5000  Gate: 1.0000
Episode 325  Reward:   0.040767  Wealth:    118136.15  Turnover: 0.7068  Gross: 1.5000  Gate: 1.0000
Episode 326  Reward:   0.138925  Wealth:    133185.02  Turnover: 0.7164  Gross: 1.5000  Gate: 1.0000
Episode 327  Reward:   0.186229  Wealth:    142849.20  Turnover: 0.4493  Gross: 1.5000  Gate: 1.0000
Episode 328  Reward:   0.047347  Wealth:    117161.45  Turnover: 0.7350  Gross: 1.5000  Gate: 1.0000
Episode 329  Reward:  -0.035846  Wealth:    107777.09  Turnover: 0.7326  Gross: 1.5000  Gate: 1.0000
Episode 330  Reward:   0.305921  Wealth:    171264.95  Turnover: 0.6969  Gross: 1.5000  Gate: 1.0000
Episode    330  AvgReward:   0.092491  Noise: 0.0776
Episode 331  Reward:   0.153005  Wealth:    134580.63  Turnover: 0.4800  Gross: 1.5000  Gate: 1.0000
Episode 332  Reward:   0.020214  Wealth:    113718.74  Turnover: 0.7052  Gross: 1.5000  Gate: 1.0000
Episode 333  Reward:   0.270049  Wealth:    160556.61  Turnover: 0.6298  Gross: 1.5000  Gate: 1.0000
Episode 334  Reward:   0.218378  Wealth:    148115.00  Turnover: 0.6134  Gross: 1.5000  Gate: 1.0000
Episode 335  Reward:  -0.287011  Wealth:     85596.96  Turnover: 0.4908  Gross: 1.5000  Gate: 1.0000
Episode 336  Reward:   0.128168  Wealth:    129348.33  Turnover: 0.5430  Gross: 1.5000  Gate: 1.0000
Episode 337  Reward:   0.061927  Wealth:    119337.70  Turnover: 0.6283  Gross: 1.5000  Gate: 1.0000
Episode 338  Reward:   0.110247  Wealth:    127042.99  Turnover: 0.5836  Gross: 1.5000  Gate: 1.0000
Episode 339  Reward:   0.278881  Wealth:    160969.13  Turnover: 0.5647  Gross: 1.5000  Gate: 1.0000
Episode 340  Reward:   0.081983  Wealth:    124461.06  Turnover: 0.5427  Gross: 1.5000  Gate: 1.0000
Episode    340  AvgReward:   0.103584  Noise: 0.0761
Episode 341  Reward:   0.325015  Wealth:    174372.97  Turnover: 0.5857  Gross: 1.5000  Gate: 1.0000
Episode 342  Reward:   0.122575  Wealth:    127030.73  Turnover: 0.7017  Gross: 1.5000  Gate: 1.0000
Episode 343  Reward:  -0.029675  Wealth:    107561.14  Turnover: 0.8099  Gross: 1.5000  Gate: 1.0000
Episode 344  Reward:  -0.412170  Wealth:     77233.66  Turnover: 0.4774  Gross: 1.5000  Gate: 1.0000
Episode 345  Reward:   0.040728  Wealth:    116838.70  Turnover: 0.6131  Gross: 1.5000  Gate: 1.0000
Episode 346  Reward:  -0.096951  Wealth:    102066.89  Turnover: 0.6068  Gross: 1.5000  Gate: 1.0000
Episode 347  Reward:   0.259376  Wealth:    158348.99  Turnover: 0.6385  Gross: 1.5000  Gate: 1.0000
Episode 348  Reward:  -0.274396  Wealth:     85225.30  Turnover: 0.7908  Gross: 1.5000  Gate: 1.0000
Episode 349  Reward:   0.365151  Wealth:    184330.92  Turnover: 0.6012  Gross: 1.5000  Gate: 1.0000
Episode 350  Reward:   0.063981  Wealth:    119980.53  Turnover: 0.3938  Gross: 1.5000  Gate: 1.0000
Episode    350  AvgReward:   0.036363  Noise: 0.0746
Episode 351  Reward:   0.024396  Wealth:    114230.71  Turnover: 0.6382  Gross: 1.5000  Gate: 1.0000
Episode 352  Reward:   0.040933  Wealth:    116815.61  Turnover: 0.5671  Gross: 1.5000  Gate: 1.0000
Episode 353  Reward:   0.119088  Wealth:    126436.91  Turnover: 0.7824  Gross: 1.5000  Gate: 1.0000
Episode 354  Reward:  -0.526677  Wealth:     70634.55  Turnover: 0.5811  Gross: 1.5000  Gate: 1.0000
Episode 355  Reward:   0.220802  Wealth:    146756.90  Turnover: 0.5768  Gross: 1.5000  Gate: 1.0000
Episode 356  Reward:   0.309002  Wealth:    169389.54  Turnover: 0.4972  Gross: 1.5000  Gate: 1.0000
Episode 357  Reward:  -0.644081  Wealth:     65434.14  Turnover: 0.5282  Gross: 1.5000  Gate: 1.0000
Episode 358  Reward:  -0.083395  Wealth:    102759.50  Turnover: 0.4813  Gross: 1.5000  Gate: 1.0000
Episode 359  Reward:   0.005178  Wealth:    111774.43  Turnover: 0.7770  Gross: 1.5000  Gate: 1.0000
Episode 360  Reward:   0.255653  Wealth:    154698.05  Turnover: 0.6543  Gross: 1.5000  Gate: 1.0000
Episode    360  AvgReward:  -0.027910  Noise: 0.0731
Episode 361  Reward:   0.280769  Wealth:    158747.78  Turnover: 0.8153  Gross: 1.5000  Gate: 1.0000
Episode 362  Reward:   0.229880  Wealth:    148627.59  Turnover: 0.5182  Gross: 1.5000  Gate: 1.0000
Episode 363  Reward:   0.172213  Wealth:    137317.85  Turnover: 0.6735  Gross: 1.5000  Gate: 1.0000
Episode 364  Reward:  -0.279829  Wealth:     85058.58  Turnover: 0.7097  Gross: 1.5000  Gate: 1.0000
Episode 365  Reward:  -0.123179  Wealth:     97063.83  Turnover: 0.6145  Gross: 1.5000  Gate: 1.0000
Episode 366  Reward:   0.059987  Wealth:    118737.02  Turnover: 0.4373  Gross: 1.5000  Gate: 1.0000
Episode 367  Reward:   0.092243  Wealth:    124359.40  Turnover: 0.6636  Gross: 1.5000  Gate: 1.0000
Episode 368  Reward:  -0.063881  Wealth:    104932.95  Turnover: 0.6687  Gross: 1.5000  Gate: 1.0000
Episode 369  Reward:   0.384075  Wealth:    194794.50  Turnover: 0.7118  Gross: 1.5000  Gate: 1.0000
Episode 370  Reward:   0.217253  Wealth:    145216.05  Turnover: 0.7656  Gross: 1.5000  Gate: 1.0000
Episode    370  AvgReward:   0.096953  Noise: 0.0717
Episode 371  Reward:   0.390821  Wealth:    195412.95  Turnover: 0.8578  Gross: 1.5000  Gate: 1.0000
Episode 372  Reward:   0.070204  Wealth:    122016.14  Turnover: 0.7180  Gross: 1.5000  Gate: 1.0000
Episode 373  Reward:  -0.038815  Wealth:    107203.82  Turnover: 0.7428  Gross: 1.5000  Gate: 1.0000
Episode 374  Reward:   0.016423  Wealth:    113043.76  Turnover: 0.6221  Gross: 1.5000  Gate: 1.0000
Episode 375  Reward:   0.257951  Wealth:    156008.89  Turnover: 0.4582  Gross: 1.5000  Gate: 1.0000
Episode 376  Reward:   0.039971  Wealth:    116119.48  Turnover: 0.5489  Gross: 1.5000  Gate: 1.0000
Episode 377  Reward:  -0.090135  Wealth:    101382.59  Turnover: 0.6764  Gross: 1.5000  Gate: 1.0000
Episode 378  Reward:  -0.013866  Wealth:    107727.89  Turnover: 0.9115  Gross: 1.5000  Gate: 1.0000
Episode 379  Reward:   0.284744  Wealth:    162908.14  Turnover: 0.8747  Gross: 1.5000  Gate: 1.0000
Episode 380  Reward:   0.202545  Wealth:    143516.94  Turnover: 0.7526  Gross: 1.5000  Gate: 1.0000
Episode    380  AvgReward:   0.111984  Noise: 0.0702
Episode 381  Reward:  -0.036147  Wealth:    106455.01  Turnover: 0.6787  Gross: 1.5000  Gate: 1.0000
Episode 382  Reward:   0.167485  Wealth:    136224.38  Turnover: 0.5961  Gross: 1.5000  Gate: 1.0000
Episode 383  Reward:   0.137522  Wealth:    131131.49  Turnover: 0.8956  Gross: 1.5000  Gate: 1.0000
Episode 384  Reward:   0.006145  Wealth:    110191.71  Turnover: 0.5926  Gross: 1.5000  Gate: 1.0000
Episode 385  Reward:   0.213182  Wealth:    141883.19  Turnover: 0.4399  Gross: 1.5000  Gate: 1.0000
Episode 386  Reward:   0.134745  Wealth:    128254.82  Turnover: 0.7021  Gross: 1.5000  Gate: 1.0000
Episode 387  Reward:  -0.001824  Wealth:    109531.10  Turnover: 0.8038  Gross: 1.5000  Gate: 1.0000
Episode 388  Reward:   0.108557  Wealth:    126737.42  Turnover: 0.8107  Gross: 1.5000  Gate: 1.0000
Episode 389  Reward:  -0.062404  Wealth:    103462.82  Turnover: 0.4567  Gross: 1.5000  Gate: 1.0000
Episode 390  Reward:   0.331519  Wealth:    171444.80  Turnover: 0.6304  Gross: 1.5000  Gate: 1.0000
Episode    390  AvgReward:   0.099878  Noise: 0.0688
Episode 391  Reward:   0.018196  Wealth:    112785.45  Turnover: 0.6966  Gross: 1.5000  Gate: 1.0000
Episode 392  Reward:   0.410285  Wealth:    200328.77  Turnover: 0.8530  Gross: 1.5000  Gate: 1.0000
Episode 393  Reward:   0.270777  Wealth:    155633.50  Turnover: 0.6343  Gross: 1.5000  Gate: 1.0000
Episode 394  Reward:  -0.394193  Wealth:     77372.42  Turnover: 0.6266  Gross: 1.5000  Gate: 1.0000
Episode 395  Reward:   0.227255  Wealth:    145717.55  Turnover: 0.5133  Gross: 1.5000  Gate: 1.0000
Episode 396  Reward:  -0.102177  Wealth:    100831.71  Turnover: 0.8150  Gross: 1.5000  Gate: 1.0000
Episode 397  Reward:   0.278144  Wealth:    159340.28  Turnover: 0.6197  Gross: 1.5000  Gate: 1.0000
Episode 398  Reward:   0.181220  Wealth:    139842.45  Turnover: 0.6947  Gross: 1.5000  Gate: 1.0000
Episode 399  Reward:   0.083027  Wealth:    120197.56  Turnover: 0.7607  Gross: 1.5000  Gate: 1.0000
Episode 400  Reward:  -0.295293  Wealth:     82999.82  Turnover: 0.6910  Gross: 1.5000  Gate: 1.0000
Episode    400  AvgReward:   0.067724  Noise: 0.0675
Episode 401  Reward:   0.085542  Wealth:    120551.46  Turnover: 0.5892  Gross: 1.5000  Gate: 1.0000
Episode 402  Reward:   0.105692  Wealth:    125087.14  Turnover: 0.9042  Gross: 1.5000  Gate: 1.0000
Episode 403  Reward:   0.220493  Wealth:    144798.82  Turnover: 0.8727  Gross: 1.5000  Gate: 1.0000
Episode 404  Reward:  -0.129624  Wealth:     98043.64  Turnover: 0.4275  Gross: 1.5000  Gate: 1.0000
Episode 405  Reward:  -0.122609  Wealth:     97201.16  Turnover: 0.7339  Gross: 1.5000  Gate: 1.0000
Episode 406  Reward:   0.028177  Wealth:    112294.69  Turnover: 0.7736  Gross: 1.5000  Gate: 1.0000
Episode 407  Reward:   0.089284  Wealth:    121691.92  Turnover: 0.6922  Gross: 1.5000  Gate: 1.0000
Episode 408  Reward:   0.120265  Wealth:    127849.88  Turnover: 0.6792  Gross: 1.5000  Gate: 1.0000
Episode 409  Reward:   0.090996  Wealth:    121865.56  Turnover: 0.5608  Gross: 1.5000  Gate: 1.0000
Episode 410  Reward:   0.156799  Wealth:    132440.63  Turnover: 0.7325  Gross: 1.5000  Gate: 1.0000
Episode    410  AvgReward:   0.064502  Noise: 0.0661
Episode 411  Reward:   0.217617  Wealth:    141592.75  Turnover: 0.5102  Gross: 1.5000  Gate: 1.0000
Episode 412  Reward:   0.230996  Wealth:    142856.01  Turnover: 0.5204  Gross: 1.5000  Gate: 1.0000
Episode 413  Reward:  -0.034910  Wealth:    105958.51  Turnover: 0.5921  Gross: 1.5000  Gate: 1.0000
Episode 414  Reward:   0.309332  Wealth:    162127.57  Turnover: 0.4847  Gross: 1.5000  Gate: 1.0000
Episode 415  Reward:   0.269285  Wealth:    153309.84  Turnover: 0.6718  Gross: 1.5000  Gate: 1.0000
Episode 416  Reward:   0.308533  Wealth:    165392.46  Turnover: 0.6418  Gross: 1.5000  Gate: 1.0000
Episode 417  Reward:   0.119964  Wealth:    125455.48  Turnover: 0.6182  Gross: 1.5000  Gate: 1.0000
Episode 418  Reward:   0.140223  Wealth:    129187.14  Turnover: 0.6816  Gross: 1.5000  Gate: 1.0000
Episode 419  Reward:   0.094126  Wealth:    123616.28  Turnover: 0.8364  Gross: 1.5000  Gate: 1.0000
Episode 420  Reward:   0.238860  Wealth:    146280.73  Turnover: 0.5226  Gross: 1.5000  Gate: 1.0000
Episode    420  AvgReward:   0.189403  Noise: 0.0648
Episode 421  Reward:  -0.011835  Wealth:    108463.22  Turnover: 0.4791  Gross: 1.5000  Gate: 1.0000
Episode 422  Reward:  -0.033488  Wealth:    105526.17  Turnover: 0.5725  Gross: 1.5000  Gate: 1.0000
Episode 423  Reward:  -0.036756  Wealth:    104422.48  Turnover: 0.6604  Gross: 1.5000  Gate: 1.0000
Episode 424  Reward:   0.375296  Wealth:    184816.76  Turnover: 0.4990  Gross: 1.5000  Gate: 1.0000
Episode 425  Reward:   0.329630  Wealth:    170672.62  Turnover: 0.5270  Gross: 1.5000  Gate: 1.0000
Episode 426  Reward:   0.263091  Wealth:    151501.56  Turnover: 0.6267  Gross: 1.5000  Gate: 1.0000
Episode 427  Reward:  -0.039819  Wealth:    104179.86  Turnover: 0.7379  Gross: 1.5000  Gate: 1.0000
