seed,model,perturbation,mean_action_l1_change,median_action_l1_change,q95_action_l1_change,mean_leverage_gate_abs_change,median_leverage_gate_abs_change,mean_direction_entropy_abs_change
20260751,pretrained,zero_vine,0.1913526703048843,0.134703017771244,0.5387828171253203,0.0138258341231632,0.0121256709098815,0.0136910286106047
20260752,full,neutral_holdings,0.0436896265260468,0.0279236938804388,0.1099755879491567,0.0017748254000163,0.00157430768013,0.0036485263151549
20260752,full,reverse_time,1.2001329991315068,1.211612105369568,2.0459825873374937,0.0390108995180312,0.0299628376960754,0.0631507567532075
20260752,full,zero_returns_volatility,1.2076372017096626,1.2302098274230957,1.8678617417812349,0.2832408534983794,0.2868863046169281,0.0717578549446955
20260752,full,zero_vine,0.0946061388625066,0.0709382891654968,0.3060380890965461,0.0056574806733861,0.0048368573188781,0.0073780323394009
20260752,pretrained,neutral_holdings,0.0282725442017688,0.0190136320888996,0.0662629842758178,0.0026006140018421,0.0025227069854736,0.0033735684602638
20260752,pretrained,reverse_time,1.0747963360032382,1.0302553176879885,1.943847703933715,0.0329951799876702,0.0265684127807617,0.0744228321509283
20260752,pretrained,zero_returns_volatility,1.3008142931010227,1.416227102279663,1.9030933797359464,0.2888809206381522,0.2540614902973175,0.0784482100947958
20260752,pretrained,zero_vine,0.1363418082085748,0.1164891310036182,0.2938539102673528,0.0082726478983795,0.0076260268688201,0.0141335027953966
20260753,full,neutral_holdings,0.0401446768286246,0.0279181906953454,0.0907942507416009,0.0015617077712152,0.0013528168201446,0.0030134891063137
20260753,full,reverse_time,1.3379769027436692,1.3518837094306946,2.1458942651748654,0.040113233151983,0.0336304605007171,0.0511412852611698
20260753,full,zero_returns_volatility,0.958042223454336,0.9226958751678468,1.7638162970542908,0.1197518078518695,0.119845300912857,0.0438386525938419
20260753,full,zero_vine,0.2707053962560584,0.2317553609609604,0.5978641659021378,0.0174320581995072,0.0178301930427551,0.0242458449198248
20260753,pretrained,neutral_holdings,0.0604824988773255,0.0445915460586547,0.151536468416452,0.0014077986850113,0.001044750213623,0.0033601089660587
20260753,pretrained,reverse_time,1.506424016181807,1.5371204614639282,2.293073153495788,0.0453455637875801,0.0339494943618774,0.0542080790781583
20260753,pretrained,zero_returns_volatility,1.3537273933103338,1.3585606813430786,2.128311049938202,0.1121952372089109,0.1131899654865264,0.0416650220833189
20260753,pretrained,zero_vine,0.3108284878977091,0.2645067572593689,0.6446294993162155,0.0194740803108189,0.0183449387550354,0.0177714529096103
20260754,full,neutral_holdings,0.0362492523371124,0.016407310962677,0.1165938332676886,0.002468388955124,0.0020026266574859,0.0026706885037526
20260754,full,reverse_time,1.0406191301165668,0.9685966372489928,2.1124364376068114,0.0619025687824507,0.0427966713905334,0.1153718160638392
20260754,full,zero_returns_volatility,1.846272522145933,2.2220264673233032,2.4428329944610594,0.2639738304815331,0.2497407793998718,0.1063496284390407
20260754,full,zero_vine,0.200502092681591,0.1036624312400817,0.7946755051612853,0.0166895690430057,0.0136806964874267,0.0146813362918264
20260754,pretrained,neutral_holdings,0.0319562517201955,0.021532392129302,0.0577845320105552,0.0013897272814167,0.001074194908142,0.002110623311801
20260754,pretrained,reverse_time,0.9825857396700668,0.960942953824997,1.6108026206493378,0.0547495002303618,0.0380854308605194,0.0433580995501716
20260754,pretrained,zero_returns_volatility,1.3489169422435303,1.3951568603515625,1.692125403881073,0.3363985091936393,0.3268564641475677,0.0617981561627544
20260754,pretrained,zero_vine,0.1899753921560922,0.1302944645285606,0.5540198147296901,0.0134217161787012,0.0122547447681427,0.0126961812051267
20260755,full,neutral_holdings,0.0607763216872139,0.0364325121045112,0.2670497611165046,0.0028579447601662,0.0022110939025878,0.0056910407754892
20260755,full,reverse_time,1.0295263469254832,1.0529854893684387,1.7784586846828456,0.0483960983206014,0.0329925417900085,0.063580001475381
20260755,full,zero_returns_volatility,1.3469189944488755,1.3007242679595947,2.124105513095856,0.2931138128652924,0.2955800890922546,0.049880358283637
20260755,full,zero_vine,0.0838654591941116,0.0504771806299686,0.3282309249043462,0.0071526009772644,0.0049513280391693,0.0071076653857048
20260755,pretrained,neutral_holdings,0.071359752387615,0.0428236089646816,0.2917212560772894,0.0033525332727067,0.0023262202739715,0.0062937466987495
20260755,pretrained,reverse_time,0.9560213451365344,0.9541229605674744,1.6863505065441131,0.051387477442215,0.0365687012672424,0.0602225381168511
