stage,pass,episode,reward,noise,terminal_wealth,mean_turnover,q95_turnover,mean_cvar,mean_gross_exposure,fraction_at_gross_cap,mean_short_notional,max_abs_weight,mean_leverage_gate,q95_leverage_gate,mean_direction_entropy,total_actions,update_count
pretrain,,242,0.275898638142686,0.0925873617785054,161909.5336945853,0.6542062868497202,1.0430980572743074,0.08872708858130074,1.2109954267562855,0.0,0.10549771337814277,0.5938097291759081,0.9679007356365522,0.9838094681501388,1.3430078774690628,5808,5681
pretrain,,243,0.3587228151512813,0.0924021870549484,188192.0600112933,0.6562239404412963,1.2043149750147544,0.09158761557068391,1.257318854952852,0.0,0.12865942747642597,0.59580766835383,0.9777276093761126,0.990133997797966,1.3389591077963512,5832,5705
pretrain,,244,-0.020547295416273283,0.09221738268083851,110367.18139673637,0.69464432031271,1.5724581705672398,0.09540070636078117,1.3303038985246705,0.0,0.1651519492623352,0.5964129535215241,0.9843852271636327,0.9891651719808578,1.2863210787375767,5856,5729
pretrain,,245,-0.004244989959062084,0.09203294791547682,112698.1153026652,0.46790933538050883,1.0740264070885517,0.09743225396999039,1.3579315184837295,0.0,0.17896575924186484,0.593975727047239,0.9807360122601191,0.9866294980049133,1.257525995373726,5880,5753
pretrain,,246,0.3213173468564877,0.09184888201964587,174589.88616211244,0.6118181942119484,0.9971626628722463,0.08825982401292809,1.2522128534813721,0.0,0.12610642674068614,0.597577920981816,0.9865313842892647,0.9937229335308075,1.339495872457822,5904,5777
pretrain,,247,-0.08883113941015107,0.09166518425560659,101462.41972892475,0.9094459061466512,1.7369971386023924,0.08603712675707233,1.1893191913231498,0.0,0.09465959566157489,0.5957491781030382,0.96823683877786,0.9906011402606965,1.3696495691935222,5928,5801
pretrain,,248,0.160441114653675,0.09148185388709537,141905.11904717857,0.6605946946711767,1.307253880160195,0.1123855602760424,1.3062852291124207,0.0,0.15314261455621042,0.5869464065347398,0.9526830712954203,0.9823073029518128,1.2414587040742238,5952,5825
pretrain,,249,0.02827491554555195,0.09129889017932118,115616.04171821378,0.5461688606689373,1.1366964520088256,0.08899433936262013,1.3352421597533282,0.0,0.16762107987666416,0.5974943552698408,0.9893660545349121,0.9942030668258667,1.3216480563084285,5976,5849
pretrain,,250,0.0430747330955341,0.09111629239896253,117628.40493782907,0.6938539414356152,1.5311970749071662,0.08899205933945072,1.1847526052345831,0.0,0.09237630261729163,0.596409270805972,0.9832278614242872,0.9905894845724106,1.3998016516367595,6000,5873
pretrain,,251,-0.02120962915459087,0.09093405981416461,110923.74751414833,0.3252610550040291,0.6503484285303522,0.09974118377782808,1.4522287923665271,0.0,0.2261143961832637,0.594820607985769,0.9825480679670969,0.9875484019517898,1.132549564043681,6024,5897
pretrain,,252,0.11493996755884003,0.09075219169453629,127501.63231365973,0.7320551752511945,1.435660508913653,0.08396362330631015,1.2097464547093424,0.0,0.10487322735467129,0.5952956740345274,0.9834514384468397,0.9891234248876571,1.413261239727338,6048,5921
pretrain,,253,0.08928855537198813,0.09057068731114722,129951.82100541207,0.4423387311398983,1.0251004336135725,0.11766290574665796,1.3760744548801866,0.0,0.1880372274400933,0.5960452939782823,0.9726463258266449,0.9913318693637848,1.1861450026432674,6072,5945
pretrain,,254,0.05227657596289597,0.09038954593652491,119509.42254184534,0.6154887772919166,1.0375431359878606,0.09247443182015752,1.2227588947862387,0.0,0.11137944739311934,0.5957952748451913,0.9855700631936392,0.990751925110817,1.352703149120013,6096,5969
pretrain,,255,-0.25532666012289784,0.09020876684465187,87809.31991120876,0.6610543274631103,0.9590414786977426,0.09707948524280173,1.2447319475135632,0.0,0.12236597375678167,0.5967605209776333,0.9816413919130961,0.9928420305252075,1.3698961585760117,6120,5993
pretrain,,256,0.09440703128807144,0.09002834931096257,125739.21290664082,0.7022991901529686,1.4023081452718795,0.09191343190292367,1.2089160068758897,0.0,0.10445800343794485,0.5969429016113281,0.984370619058609,0.9927936643362045,1.3687433004379272,6144,6017
pretrain,,257,0.10412688355685011,0.08984829261234063,129480.08938860273,0.5267131301973548,0.9810103405799184,0.10296133349823307,1.291708425929149,0.0,0.1458542129645745,0.5957299417683056,0.9810988927880923,0.9887246072292328,1.204878677924474,6168,6041
pretrain,,258,-0.0238015719318553,0.08966859602711597,112636.40522397053,0.5078284979043972,0.9537864179483482,0.11332428959207959,1.3479653545433568,0.0,0.17398267727167838,0.5941240659781865,0.9808578665057818,0.9878480494022369,1.27064045270284,6192,6065
pretrain,,259,-0.2246470142739782,0.08948925883506173,91504.63084367546,0.6225130181936991,1.1598402270248955,0.10983845702441626,1.4108574002803789,0.0,0.20542870014018957,0.5968321114778519,0.9773067782322565,0.9912692159414291,1.1967495679855347,6216,6089
pretrain,,260,0.1573788522530694,0.0893102803173916,135155.23543586096,0.868124940743049,1.5968498995261524,0.08560933385349612,1.1856198835940588,0.0,0.09280994179702944,0.5969955261264528,0.9787318234642347,0.9919405668973923,1.3529751400152843,6240,6113
pretrain,,261,-0.06523954336053284,0.08913165975675683,105140.91342552162,0.6420396402300823,1.227845398655959,0.0951125035832074,1.277449627717336,0.0,0.13872481385866803,0.5944688990712166,0.9779481788476309,0.9874650657176971,1.2535880555709202,6264,6137
pretrain,,262,0.11807344814530996,0.0889533964372433,129425.83447277047,0.40461385897582486,0.7288620259080612,0.09106940134932433,1.3870409586954686,0.0,0.19352047934773423,0.5974928672824587,0.9894783596197764,0.9944972276687623,1.2409796218077342,6288,6161
pretrain,,263,0.10712006624799195,0.08877548964436881,130036.4516527787,0.6875326866727499,1.3840440661779465,0.10322066192695811,1.3069744912818784,0.0,0.1534872456409392,0.5951691163437707,0.9777674352129301,0.9874222725629807,1.3310715357462566,6312,6185
pretrain,,264,0.049067612631661706,0.08859793866508008,115867.51509205376,0.7939690617578371,1.5011807622654092,0.0732314311510159,1.2637602882016272,0.0,0.13188014410081367,0.5888211727142334,0.969191163778305,0.9785772860050201,1.3640015224615734,6336,6209
pretrain,,265,-0.060701331022499534,0.08842074278774993,104584.44125224136,0.6346549472461144,1.015081829896995,0.08711346791160897,1.2556452380404586,0.0,0.1278226190202293,0.5965505199772971,0.9763990417122841,0.9919686406850815,1.294926106929779,6360,6233
pretrain,,266,0.15823499105306796,0.08824390130217442,137656.612584054,0.5249331133174046,1.1138007344944134,0.09609975276782469,1.3892352526918763,0.0,0.19461762634593818,0.5971947418791907,0.989651195704937,0.9934412240982056,1.2356636971235275,6384,6257
pretrain,,267,-0.09180696359934512,0.08806741349957008,103340.63065504549,0.499060209130957,0.8784258898879799,0.10344447040992501,1.3995980694890022,0.0,0.19979903474450111,0.5948604792356491,0.9798167571425438,0.988609665632248,1.2203589081764221,6408,6281
pretrain,,268,0.005868988989833568,0.08789127867257093,114088.15044154109,0.6350825387274935,1.2416693485208914,0.09801316124707803,1.304617570358373,0.0,0.15230878517918645,0.5985588473933083,0.9910460909207662,0.9961093574762344,1.305745209256808,6432,6305
pretrain,,269,-0.48312291204956226,0.08771549611522578,74541.16272749483,0.41807952115223523,1.171634556353092,0.11798521722537277,1.3555861488871634,0.0,0.1777930744435816,0.5958068413393838,0.9631140356262525,0.9891079902648926,1.195771609743436,6456,6329
pretrain,,270,0.07792159861093463,0.08754006512299532,126758.60215961002,0.5341437038566385,1.1824355142457135,0.11098108894935389,1.3603815737047367,0.0,0.1801907868523683,0.5932078893695558,0.9797105193138123,0.9855950236320495,1.1997917518019676,6480,6353
pretrain,,271,0.03408247046525628,0.08736498499274935,120022.39708623584,0.4414255503742468,0.9406034995402607,0.11061641874868862,1.3943382874131203,0.0,0.19716914370656016,0.598263966185706,0.9905479724208514,0.9958474069833756,1.2453568279743195,6504,6377
pretrain,,272,-0.0815499884562504,0.08719025502276384,102784.85486234311,0.7698329996672415,1.4930418770228113,0.09053667330010311,1.1874728140731652,0.0,0.09373640703658265,0.5978302380868367,0.9865839630365372,0.9943425834178925,1.3861052840948105,6528,6401
pretrain,,273,0.027050720904398768,0.08701587451271832,115258.40056538022,0.5671202953727472,1.2488154115421428,0.08777796730538512,1.3115686970275071,0.0,0.15578434851375367,0.5972644026790346,0.9767326613267263,0.9934051334857941,1.2244231849908829,6552,6425
pretrain,,274,0.09847123114277424,0.08684184276369288,127591.58285715658,0.7284600230022554,1.6181192906839494,0.09814834093576064,1.3073968185732763,0.0,0.1536984092866381,0.5984208094222205,0.9909200221300125,0.9964746385812759,1.3374181886514027,6576,6449
pretrain,,275,-0.30198222562280624,0.08666815907816548,85160.0645747744,0.593608462650861,1.2782269548092562,0.10643574997621352,1.364015802386261,0.0,0.1820079011931306,0.5976064907652991,0.9914023205637932,0.9944989740848541,1.2274586508671443,6600,6473
pretrain,,276,0.19019010856519372,0.08649482276000917,143407.20897276828,0.49881638533302713,0.7957041045384747,0.09374573080370431,1.205222621205307,0.0,0.1026113106026536,0.5947805526001113,0.9798423300186793,0.9883144825696946,1.3330636868874233,6624,6497
pretrain,,277,0.10905489012456199,0.08632183311448915,129054.88895180532,0.5912989585527352,1.1432554002319062,0.09673417733857363,1.2397605088495072,0.0,0.11988025442475365,0.5969521978071757,0.9828964745004972,0.9925420433282852,1.3348591526349385,6648,6521
pretrain,,278,0.1667756885660715,0.08614918944826018,140571.8848538147,0.530398935168272,1.141100036672183,0.10153708890710451,1.366587185966117,0.0,0.18329359298305856,0.5973222287637847,0.988771066069603,0.992929807305336,1.2613156686226528,6672,6545
pretrain,,279,0.08396220247395342,0.08597689106936364,120256.91634328353,0.6287215430999086,1.181911281602723,0.07040399486167069,1.2658499822552713,0.0,0.13292499112763576,0.5933739425880569,0.9690092876553535,0.9823329150676727,1.2893666823705037,6696,6569
pretrain,,280,-0.09423003549050865,0.08580493728722492,99936.2342499141,0.8268895446367207,1.2617249083306108,0.07799330926926648,1.2542130105374825,0.0,0.12710650526874123,0.5932670278208596,0.980630524456501,0.9911515533924102,1.3663930892944336,6720,6593
pretrain,,281,0.21897407154432585,0.08563332741265046,146641.7644003584,0.7622383473707096,1.4457923956215377,0.08257663525910586,1.2538764852853046,0.0,0.12693824264265244,0.5975078354988779,0.9798454393943151,0.9928890526294708,1.3149296343326569,6744,6617
pretrain,,282,-0.02696077179939675,0.08546206075782516,108488.78938296576,0.6758384520099275,1.3096845524651652,0.08767212217063126,1.2523566634349879,0.0,0.12617833171749399,0.5961053861039025,0.9772148802876472,0.9914478898048401,1.3223865355054538,6768,6641
pretrain,,283,0.13657697674042776,0.08529113663630952,133823.19009841207,0.6779414198050896,1.071199259694133,0.09680698443458018,1.2969447917171888,0.0,0.14847239585859437,0.5977141207882336,0.9890005737543106,0.99473078250885,1.2769056508938472,6792,6665
pretrain,,284,0.1161987575570266,0.0851205543630369,130652.70375482716,0.39466304642458755,1.0179873172725946,0.098677776160439,1.3232829899837573,0.0,0.16164149499187871,0.5954897393073355,0.9791552523771921,0.9897975921630859,1.2566769520441692,6816,6689
pretrain,,285,0.07928417236219011,0.08495031325431082,124286.56187543749,0.6336230026291949,1.0752802652972084,0.09676967796315976,1.239447096096618,0.0,0.11972354804830893,0.5978232089962279,0.9894817595680555,0.993868014216423,1.3213221530119579,6840,6713
pretrain,,286,-0.005403189156929979,0.0847804126278022,113690.76486336305,0.7011620489259561,1.3952702122075213,0.1048535588951024,1.3456542056408667,0.0,0.17282710282043334,0.5951761433056422,0.9781857654452324,0.989787432551384,1.2601076165835063,6864,6737
pretrain,,287,-0.13631044577498944,0.0846108518025466,97348.86095139844,0.6275022112365279,1.4327165501458303,0.09089755031196811,1.1730071841073888,0.0,0.0865035920536944,0.592931788946901,0.9868790631492933,0.9917772650718689,1.4047003438075383,6888,6761
pretrain,,288,0.1015641314015666,0.0844416300989415,127250.33296291635,0.6350442020311241,1.3390623408768856,0.09381942330655572,1.3626407229652007,0.0,0.18132036148260036,0.5980552307197026,0.9877989217638969,0.9944832503795624,1.2573466872175534,6912,6785
pretrain,,289,0.20063849572445536,0.08427274683874363,141404.69475808382,0.5037019306882506,0.9019895604678562,0.07680950489741434,1.3293698336929083,0.0,0.16468491684645417,0.5867129553641592,0.9680097500483195,0.9730534672737121,1.2605915665626526,6936,6809
pretrain,,290,-0.07847505577778721,0.08410420134506615,102852.19251643519,1.0060550030320883,2.1362678697066637,0.08850503324049717,1.2495439816266298,0.0,0.12477199081331496,0.596709953887122,0.98580701649189,0.9922362387180328,1.3736877938111622,6960,6833
pretrain,,291,0.08246071244388326,0.083935992942376,124591.90008519094,0.7441989056588638,1.4918384459401877,0.09576574419925458,1.3163037387033303,0.0,0.1581518693516652,0.5964366932000433,0.9865781913201014,0.9918788641691207,1.3064649154742558,6984,6857
pretrain,,292,-0.2690916152206033,0.08376812095649123,86556.22966303362,0.47483938444583185,0.764298774727753,0.09481105855313754,1.4264456668779963,0.0,0.2132228334389982,0.5984892823866435,0.9933302079637846,0.9965985625982284,1.2102545748154323,7008,6881
pretrain,,293,-0.1701723163160504,0.08360058471457828,94826.28431559465,0.6042031950893857,1.2440285121755934,0.09634365306649491,1.4012997390791062,0.0,0.20064986953955324,0.5984870195388794,0.9904539485772451,0.9961295694112777,1.230200429757436,7032,6905
pretrain,,294,0.04205818248400184,0.0834333835451491,119857.65559772617,0.4277206267274562,1.161220670278583,0.10301567285934697,1.2957436252562773,0.0,0.14787181262813867,0.5930290754352296,0.9653191020091375,0.983395317196846,1.2279470264911652,7056,6929
pretrain,,295,0.301554714699283,0.08326651677805881,171515.77531870853,0.6052714274930102,0.9257055956338132,0.0961737804645441,1.2395931696075768,0.0,0.11979658480378845,0.5967109841959817,0.9833637202779452,0.9901547104120254,1.357385739684105,7080,6953
pretrain,,296,-0.46671059127750625,0.08309998374450268,75805.94963870035,0.33859553640442236,0.7005985633603161,0.1229607666047526,1.3465529257165534,0.0,0.17327646285827678,0.5904520324298314,0.9531908730665842,0.9787210881710052,1.1813074946403503,7104,6977
pretrain,,297,-0.0032896757737349777,0.08293378377701369,110942.59819573627,0.7029770546193633,1.1001704762024538,0.08493553991877578,1.2558268544574578,0.0,0.12791342722872895,0.5956799249563898,0.9749317268530527,0.9881266564130783,1.3763736585776012,7128,7001
pretrain,,298,-0.08011062846943931,0.08276791620945965,107437.68389448136,0.3780975057965233,1.0300538039633198,0.12444876331231558,1.3542923407540435,0.0,0.17714617037702177,0.5982183856623513,0.9857594346006712,0.9959391862154007,1.2146927416324615,7152,7025
pretrain,,299,0.19548171263118944,0.08260238037704073,148271.40214859927,0.7087172784266017,1.215034185243504,0.1083994971545128,1.3602774968104703,0.0,0.18013874840523517,0.598291342811925,0.9866198897361755,0.99674571454525,1.281664674480756,7176,7049
pretrain,,300,0.035086910654317585,0.08243717561628665,117700.06910576124,0.5427501408294553,1.3093607849308415,0.09607993011489908,1.2951305559171098,0.0,0.1475652779585549,0.5873454766614097,0.9604575435320536,0.9714204996824265,1.312977820634842,7200,7073
pretrain,,301,0.01359516461164002,0.08227230126505408,112897.79049728872,0.7332583546993279,1.2701232040567052,0.08387325681291428,1.2123899171572357,0.0,0.10619495857861783,0.5898458297763551,0.9716186771790186,0.9823788225650787,1.4016385128100712,7224,7097
pretrain,,302,0.1575899353881839,0.08210775666252398,131893.02726713085,0.7313665110795271,1.4981378450989722,0.0701832250733392,1.2687089275568724,0.0,0.1343544637784362,0.585282564163208,0.9667267774542173,0.9787904620170593,1.3493264118830364,7248,7121
pretrain,,303,0.2721333011279422,0.08194354114919894,168269.26786056347,0.5578557848043385,1.3559949153235977,0.11131759631984846,1.3055962801334404,0.0,0.15279814006672018,0.5973942279815674,0.9835618138313293,0.9930196791887284,1.1902381976445515,7272,7145
pretrain,,304,0.13554664940652228,0.08177965406690053,131049.54712596051,0.793657348712995,1.4114104927650521,0.08448598512403445,1.2443656797210376,0.0,0.12218283986051881,0.5922192367059844,0.9771903480092684,0.9856864452362061,1.3614377478758495,7296,7169
pretrain,,305,-0.11374202638900097,0.08161609475876673,100200.45328011789,0.7724618179989712,1.373298462906054,0.09645212423069383,1.2377716021700984,0.0,0.11888580108504922,0.597195494387831,0.99027003099521,0.9954720646142959,1.39489184319973,7320,7193
pretrain,,306,-0.09027920508273753,0.08145286256924919,103417.19103986595,0.5363451957347848,0.8993747564298765,0.1027683172610241,1.3921531139030343,0.0,0.19607655695151718,0.5988585991518838,0.991131196419398,0.9973927468061448,1.263443763057391,7344,7217
pretrain,,307,-0.2007367785173687,0.0812899568441107,93019.37731848074,0.6730125361964817,1.4573115305176803,0.10474329648769198,1.2755584416112729,0.0,0.1377792208056365,0.5969628681029593,0.9879413073261579,0.9932017624378204,1.3425223579009373,7368,7241
pretrain,,308,-0.47392371047230725,0.08112737693042248,75398.40947678771,0.4404207958529393,1.1442872957459516,0.12302982181567419,1.3678790963299219,0.0,0.18393954816496091,0.5957706677062171,0.9817340125640234,0.9903636574745178,1.2264641672372818,7392,7265
pretrain,,309,0.22891182870742494,0.08096512217656163,149495.16235928677,0.4931396247730369,1.1456402331590647,0.08514183736595123,1.318141147494316,0.0,0.15907057374715805,0.5987947561911173,0.9860927934447924,0.9967226266860962,1.2635791152715683,7416,7289
pretrain,,310,-0.1905231800700839,0.0808031919322085,94640.8976373017,0.2423387454556567,0.481612856898989,0.11158127490516939,1.3578820282682067,0.0,0.17894101413410338,0.5967470960957664,0.9878028084834417,0.9927168756723403,1.1452159558733304,7440,7313
pretrain,,311,0.04096646697403103,0.0806415855483441,119459.22255727988,0.43765340115697615,0.9588518800480024,0.10160650045708858,1.309964232856319,0.0,0.15498211642815957,0.5979723398174559,0.9898462767402331,0.9940791398286819,1.2420223851998646,7464,7337
pretrain,,312,-0.3072751233765271,0.0804803023772474,84336.72881390784,0.5472003066291412,1.15425191574863,0.10129342724838568,1.3071741402326593,0.0,0.15358707011632977,0.5973045187337058,0.9854317804177603,0.9938564300537109,1.2641568432251613,7488,7361
pretrain,,313,-0.044346368547211606,0.0803193417724929,107764.22605029485,0.7707418081838461,1.5815378234854762,0.0969955320877403,1.2070141269692354,0.0,0.10350706348461765,0.5960292273334094,0.9897322605053583,0.9934510976076126,1.4321667204300563,7512,7385
pretrain,,314,-0.046947248826186595,0.08015870308894793,106662.79286809628,0.5051773044147662,0.7233866989612578,0.09117766710992652,1.2473925272268909,0.0,0.12369626361344543,0.5960100825343813,0.9851993496219317,0.9904325842857361,1.3532614807287853,7536,7409
pretrain,,315,-0.1954353402309036,0.07999838568277003,92634.98019104426,0.4405056448387248,0.9219705079283033,0.09660793579106881,1.3996642304673081,0.0,0.1998321152336541,0.5987747375454222,0.9899353707830111,0.9971502214670181,1.2320821185906727,7560,7433
pretrain,,316,-0.14404559418367674,0.07983838891140448,98909.01490661774,0.6012735106937942,1.2860062962131837,0.11084617127994621,1.355902871383088,0.0,0.177951435691544,0.5984079848442758,0.9927699938416481,0.9961170703172684,1.3144282847642899,7584,7457
pretrain,,317,0.10429783498510922,0.07967871213358167,126342.25749003455,0.6631699843066078,1.2018236382731369,0.08683445684388412,1.268694437685467,0.0,0.13434721884273348,0.5962501146963664,0.980118823548158,0.9906278550624847,1.3386190533638,7608,7481
pretrain,,318,0.10220072380976919,0.07951935470931451,125935.10015338632,0.6613212137350014,1.6314015337399064,0.08644956640855912,1.3064464208270823,0.0,0.15322321041354114,0.5950518740074975,0.9792407030860583,0.9939267456531524,1.294485330581665,7632,7505
pretrain,,319,0.06680404610596906,0.07936031599989589,122831.23569352747,0.5896294397257623,1.4159234715359545,0.09922565758908315,1.2561001508895842,0.0,0.12805007544479202,0.5967814847826958,0.9892683997750282,0.992775383591652,1.3397342016299565,7656,7529
pretrain,,320,-0.18639653216191945,0.07920159536789609,90701.18700833994,0.6630322308767409,1.1501324052257196,0.06989594054747361,1.2992899164202667,0.0,0.1496449582101334,0.5947137368576867,0.9767502844333649,0.9893056333065033,1.2944778054952621,7680,7553
pretrain,,321,0.20988327364241033,0.07904319217716031,148102.94971650376,0.7004122832523926,1.382963949654783,0.09575894012961605,1.2887272116328987,0.0,0.14436360581644944,0.5990700125694275,0.9859344189365705,0.9979549318552017,1.302095890045166,7704,7577
pretrain,,322,-0.010580818288718749,0.07888510579280598,112111.63961441691,0.527497881402572,1.038937403580972,0.09884397780464223,1.3143162868384806,0.0,0.15715814341924023,0.5984148596014296,0.9911881138881048,0.9957059144973754,1.2714015891154606,7728,7601
pretrain,,323,-0.3002676212162386,0.07872733558122036,85245.52355606612,0.5358412227637711,1.4356935170079972,0.10598791273037873,1.4055503202336175,0.0,0.20277516011680877,0.5982290442500795,0.9892325873176256,0.9956059396266937,1.1951780170202255,7752,7625
pretrain,,324,-0.14924953823684725,0.07856988091005793,93174.64985564747,0.836272901012784,1.2928652811263286,0.06333020241157356,1.288226776179813,0.0,0.14411338808990662,0.5932684625898088,0.9776336997747421,0.9844633489847183,1.3336989283561707,7776,7649
pretrain,,325,0.2568843662950156,0.07841274114823782,150161.2924579916,0.8218874309566759,1.1231696257633823,0.06430421034391794,1.3202405738688652,0.0,0.16012028693443256,0.5956467943532127,0.9859379976987839,0.9925288945436478,1.3295422742764156,7800,7673
pretrain,,326,0.10531529964878071,0.07825591566594134,130211.08652354188,0.6032454817600194,1.3291705793568056,0.10558411582039758,1.2998971872563871,0.0,0.14994859362819365,0.5989900784833091,0.9940874204039574,0.997533968091011,1.2787300993998845,7824,7697
pretrain,,327,0.146133582104452,0.07809940383460945,127794.35714607143,0.6844837517433223,1.0537794021623474,0.05946604481889605,1.2975092651765971,0.0,0.14875463258829857,0.591820081429822,0.9773914416631063,0.9856100052595138,1.3250855753819148,7848,7721
pretrain,,328,0.13239017669254924,0.07794320502694023,128431.1125962872,0.9893822183921225,1.8402380523937085,0.07415191093381034,1.1989555448471079,0.0,0.09947777242355405,0.5984823171581541,0.9901402766505877,0.9971690028905869,1.4108669012784958,7872,7745
pretrain,,329,0.045974080854476386,0.07778731861688634,114734.13067795568,0.6872712800367956,1.343309114979846,0.06870474099195513,1.3296702109454641,0.0,0.16483510547273217,0.5986207808767046,0.9896443511048952,0.9959133386611938,1.2498210320870082,7896,7769
pretrain,,330,0.23201336128925945,0.07763174397965258,142709.6843214423,0.5305986617292677,1.0153327407581465,0.056052787746077,1.3457624129064027,0.0,0.17288120645320135,0.5920969843864441,0.9785241112112999,0.982536467909813,1.278410295645396,7920,7793
pretrain,,331,0.09702576075856961,0.07747648049169328,124908.20811603968,0.6681665044632696,1.0211347784314835,0.08532194955721882,1.2120306983235336,0.0,0.10601534916176684,0.5955973959394864,0.98391621808211,0.9913228929042817,1.4580108672380447,7944,7817
pretrain,,332,0.010026079612405321,0.07732152753070988,115628.05633268938,0.4792297882515759,1.3346170508435777,0.10427659668255658,1.2156239827828748,0.0,0.10781199139143742,0.5961497521826199,0.985060398777326,0.9903050065040588,1.3341053326924641,7968,7841
pretrain,,333,0.16527922379297535,0.07716688447564847,136089.74960821765,0.690538377722814,1.2273652382194995,0.08325964707074217,1.2521011146406333,0.0,0.12605055732031664,0.5989880434104374,0.9937265689174334,0.9976389557123184,1.4066661248604457,7992,7865
pretrain,,334,0.16045312256569563,0.07701255070669717,134307.4892533182,0.7077785970731859,1.0841865601284162,0.07915563315189124,1.353577176020259,0.0,0.1767885880101295,0.5991609841585159,0.9951587617397308,0.9980670183897018,1.286217212677002,8016,7889
pretrain,,335,-0.12876748253374848,0.07685852560528378,98365.02139431678,0.5706036443866435,1.0897194038544376,0.09345494814683024,1.221312355427515,0.0,0.1106561777137575,0.5977564475366047,0.9902711634834608,0.9944937318563462,1.3812472621599834,8040,7913
pretrain,,336,-0.25877802545368955,0.07670480855407322,89899.3959336208,0.3493615565378041,0.8207998663187027,0.12201958242784079,1.3832582539568345,0.0,0.19162912697841727,0.597557001880237,0.9843865980704626,0.9938368737697602,1.23328930636247,8064,7937
pretrain,,337,0.15252670652345526,0.07655139893696507,135945.01570103437,0.580585608613633,1.1135830119252204,0.09323481574176155,1.3030872377788736,0.0,0.15154361888943688,0.5991606126938547,0.9950607443849245,0.9980154752731323,1.3210485031207402,8088,7961
pretrain,,338,0.17427690536457302,0.07639829613909113,131439.59932792172,0.6814210051227184,1.1474832013249392,0.05409780587637251,1.2662720582669689,0.0,0.13313602913348452,0.593462704547814,0.9802585591872534,0.9855443596839905,1.3556558340787888,8112,7985
pretrain,,339,0.3052909990347349,0.07624549954681294,159570.92950043216,0.6349315089838846,1.1576941873346054,0.05669036464603767,1.2637773955329543,0.0,0.1318886977664772,0.5969646062169756,0.9827957674860954,0.9936088919639587,1.2898596028486888,8136,8009
pretrain,,340,0.11963381351794698,0.07609300854771933,128505.3169147648,0.5512466031525816,0.9795972800680565,0.08515689019848875,1.2600431495479174,0.0,0.13002157477395876,0.5980841411011559,0.9923510849475861,0.9948674231767655,1.3383934845527012,8160,8033
pretrain,,341,-0.016478214748076675,0.07594082253062388,108187.8940689766,0.7979846523099002,1.303729877727372,0.07680031660343359,1.2572717938926958,0.0,0.12863589694634792,0.5961517819336482,0.9893898268540701,0.9950240314006805,1.4388329287370045,8184,8057
pretrain,,342,-0.12370226998766601,0.07578894088556264,98538.77525416775,0.5330531004638899,1.2702360709863043,0.09072778209424537,1.355314377251835,0.0,0.1776571886259176,0.5993398459894317,0.9932528759042422,0.9984653651714325,1.275478293498357,8208,8081
pretrain,,343,0.06364836260404272,0.07563736300379152,119126.45273381814,0.6553556683162848,1.1502685048750465,0.08075626648234709,1.2653440714237236,0.0,0.1326720357118618,0.5992270708084106,0.9948057010769844,0.9981032013893127,1.3463274091482162,8232,8105
pretrain,,344,0.18393562273975236,0.07548608827778393,133700.27187970796,0.5384986947867132,1.2835829368659424,0.05676895156973649,1.3690623279128757,0.0,0.18453116395643784,0.592009071792875,0.9747405325373014,0.982213220000267,1.2742945402860641,8256,8129
pretrain,,345,0.05270511433364093,0.07533511610122835,119095.27413290709,0.6147396268234365,1.157942154471363,0.08969250449875804,1.2969034574038927,0.0,0.1484517287019463,0.5992415494152478,0.9972444723049799,0.9980901479721069,1.3417215446631114,8280,8153
pretrain,,346,0.12288342839920191,0.07518444586902591,123877.72835799507,0.7531556869369177,1.4125213676265307,0.058224135671149126,1.266856000536964,0.0,0.13342800026848203,0.5929721700293678,0.980147530635198,0.9863159000873566,1.3083017319440842,8304,8177
pretrain,,347,-0.14063772045973177,0.07503407697728785,95659.56628818843,0.8982356550792853,1.6472671524754587,0.07938663799073939,1.2378997612921963,0.0,0.11894988064609824,0.5966757440141268,0.9930670956770579,0.9960574239492417,1.4391036083300908,8328,8201
pretrain,,348,-0.12194705093745836,0.07488400882333328,98382.41323890223,0.8529172939736217,1.8827902023281364,0.08792101873847513,1.298096199564281,0.0,0.14904809978214048,0.5989632510713168,0.9924988572796186,0.9977270156145096,1.2953607241312664,8352,8225
pretrain,,349,0.36012800244690346,0.07473424080568661,180336.30253660935,0.510065818915055,1.1253047662121907,0.0711270642633322,1.3266566601537522,0.0,0.16332833007687617,0.5989063446010863,0.9930576557914416,0.99760602414608,1.2681971788406372,8376,8249
pretrain,,350,-0.02655450041123464,0.07458477232407523,109617.08268956182,0.43496825208976153,1.0999409094452848,0.09523994230290635,1.3553935674329598,0.0,0.17769678371647998,0.5988320814711707,0.994340809683005,0.997285994887352,1.3068684836228688,8400,8273
pretrain,,351,0.22380631093690018,0.07443560277942708,148974.72489051876,0.40608093905307,0.8871817803808616,0.08744906952852231,1.254804687397111,0.0,0.12740234369855555,0.5988480299711227,0.9920373583833376,0.9970480799674988,1.330570285518964,8424,8297
pretrain,,352,-0.20732211889539756,0.07428673157386823,90809.91129645571,0.4149526947488387,1.2716665700078005,0.08843394575143455,1.3662444114507666,0.0,0.18312220572538326,0.5989919688020433,0.9958793669939041,0.9977412611246109,1.2119037757317226,8448,8321
