window_id,experiment_id,strategy_id,strategy_level,seed,decision_date,holding_end_date,gross_return,net_return,turnover,transaction_cost,financing_cost,gross_exposure,net_exposure,short_notional,max_abs_weight,gross_constraint_violation,net_constraint_violation,position_constraint_violation,complete,protocol_eligibility_pass,behavior_gate_pass,behavior_gate_mode,behavior_gate_failed_metrics,operational_source
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261007,seed,20261007,2026-03-31,2026-04-30,0.1262272784973876,0.1250885281351037,0.5363177372969474,0.0005363177372969,0.0004753132884749,1.3855318895408084,0.999999999999999,0.1927659447704047,0.565943721149649,0.0,9.992007221626409e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261007,seed,20261007,2026-04-30,2026-05-29,0.0521054844016348,0.0499561661208822,1.5613244706399103,0.0015613244706399,0.0004836384154229,1.405811543975558,1.0000000000000004,0.2029057719877788,0.544241954705545,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261007,seed,20261007,2026-05-29,2026-06-30,-0.019410950232876,-0.0203731649921768,0.4326843383271621,0.0004326843383271,0.0005490594012863,1.417513919728143,1.0000000000000009,0.208756959864071,0.527038343782936,0.0,8.881784197001252e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261007,seed,20261007,2026-06-30,2026-07-06,-0.0401797635771635,-0.0407649208680659,0.5116565524765812,0.0005116565524765,9.81823659689691e-05,1.398184039763041,0.9999999999999996,0.1990920198815207,0.564937827842576,0.0,4.440892098500626e-16,0.0,False,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2024-07-31,2024-08-30,0.0027849479366188,0.0009294253728813,1.423872674682311,0.0014238726746823,0.0004282107548296,1.347326501139573,1.0000000000000002,0.1736632505697863,0.509513803092497,0.0,2.220446049250313e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2024-08-30,2024-09-30,0.0129101646038842,0.0120126079912814,0.4276100516535178,0.0004276100516535,0.0004588994819765,1.3602114213364451,0.9999999999999988,0.1801057106682232,0.49858519328492,0.0,1.1102230246251565e-15,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2024-09-30,2024-10-31,-0.0345853380590189,-0.0365570746701274,1.5807334973318128,0.0015807334973318,0.0004637277536312,1.3640013550009036,0.999999999999999,0.1820006775004523,0.572222953928368,0.0,9.992007221626409e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2024-10-31,2024-11-29,0.0689750223082277,0.0675871828401564,0.8537399091280511,0.000853739909128,0.0004453934930454,1.3737209769231935,1.0000000000000002,0.1868604884615965,0.520993950909802,0.0,2.220446049250313e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2024-11-29,2024-12-31,0.0167089543219931,0.014290361012841,1.846983883907714,0.0018469838839077,0.0005346953556262,1.4065912600074495,0.9999999999999996,0.203295630003725,0.510256597506148,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2024-12-31,2025-01-27,0.0175375862078186,0.0150053304216295,2.0476605991578567,0.0020476605991578,0.0004440526882962,1.4001956326620917,1.0000000000000004,0.2000978163310456,0.534927657672337,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-01-27,2025-02-28,-0.0344712381290522,-0.035853863918748,0.9167090651803088,0.0009167090651803,0.0005163054055663,1.39260723548276,1.0,0.19630361774138,0.54115176360522,0.0,1.1102230246251565e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-02-28,2025-03-31,-0.0844516265333659,-0.085748819613791,0.9309278170760664,0.000930927817076,0.0004869250783481,1.3822100077356612,1.0,0.1911050038678305,0.5482554978558,0.0,1.1102230246251565e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-03-31,2025-04-30,-0.0115630536593139,-0.0124224354061723,0.3983237770071131,0.0003983237770071,0.0004714894721215,1.382430349609682,1.0,0.1912151748048408,0.504920112634344,0.0,0.0,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-04-30,2025-05-30,0.0819499155782268,0.0811472571343647,0.2798374557172884,0.0002798374557172,0.0004623007069391,1.3749772400728288,0.9999999999999992,0.1874886200364147,0.520060484829758,0.0,6.661338147750939e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-05-30,2025-06-30,0.051508193493402,0.0500767490086428,0.8813332703463296,0.0008813332703463,0.0004809192631342,1.377495765686035,0.9999999999999998,0.1887478828430176,0.505459129810333,0.0,2.220446049250313e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-06-30,2025-07-31,0.0423313632385911,0.041108484524901,0.7044873030498967,0.0007044873030498,0.0004694163788204,1.3684666199343545,0.9999999999999996,0.1842333099671773,0.375157198735646,0.0,3.3306690738754696e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-07-31,2025-08-29,0.0781888328318525,0.0768882587676591,0.7533479316599142,0.0007533479316599,0.0004536383308309,1.380639059203012,0.9999999999999992,0.1903195296015063,0.505889770175729,0.0,6.661338147750939e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-08-29,2025-09-30,0.0562015673450133,0.0548633061694319,0.7586631540018856,0.0007586631540018,0.0005091911612658,1.387197445545878,1.0,0.193598722772939,0.525147979280778,0.0,0.0,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-09-30,2025-10-31,0.0247946089422164,0.0238400671015817,0.42878305423757,0.0004287830542375,0.0005030979891462,1.3949048732008251,1.0000000000000004,0.1974524366004125,0.48579769421901,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-10-31,2025-11-28,-0.0145137982865941,-0.0158771446815638,0.9203681204436018,0.0009203681204436,0.0004640148441268,1.4032509954912329,1.0,0.2016254977456164,0.562350033915469,0.0,0.0,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-11-28,2025-12-31,-0.0009075197727133,-0.0016774758490855,0.2237222962310885,0.000223722296231,0.0005472302727853,1.4035132314477652,0.9999999999999992,0.2017566157238829,0.563569960849626,0.0,7.771561172376096e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2025-12-31,2026-01-30,-0.0040212055918588,-0.0048478625458544,0.3418490141673528,0.0003418490141673,0.0004884901546568,1.3962197921105803,1.0000000000000002,0.19810989605529,0.565671022449221,0.0,2.220446049250313e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2026-01-30,2026-02-27,-0.0199730259890509,-0.0207321515708703,0.3242145270634222,0.0003242145270634,0.0004506822481547,1.3916643347058977,0.9999999999999988,0.1958321673529494,0.56483278210674,0.0,1.3322676295501878e-15,0.0,False,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2026-02-27,2026-03-31,-0.04049639194245,-0.041511136723754,0.5421093136059552,0.0005421093136059,0.000516022969132,1.392392466110843,1.0000000000000009,0.1961962330554213,0.551807825852718,0.0,8.881784197001252e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2026-03-31,2026-04-30,0.0844795753575935,0.0827745576757892,1.094793464477969,0.0010947934644779,0.0004786427168871,1.388232425919601,1.0,0.1941162129598005,0.409387945862753,0.0,0.0,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2026-04-30,2026-05-29,-0.0214147239731121,-0.0239073196926068,2.107394270746535,0.0021073942707465,0.0004429972784159,1.371710360050202,1.0000000000000002,0.1858551800251007,0.500696375966072,0.0,2.220446049250313e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2026-05-29,2026-06-30,-0.0061549746993323,-0.0078790957298324,1.250163453633506,0.0012501634536335,0.0004861417245958,1.3696702697447365,0.9999999999999996,0.1848351348723684,0.473283384527479,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261008,seed,20261008,2026-06-30,2026-07-06,0.0143170881055947,0.0128510739278009,1.3569694321572847,0.0013569694321572,8.939743648536516e-05,1.3625562701906475,0.9999999999999998,0.1812781350953238,0.483828952802079,0.0,2.220446049250313e-16,0.0,False,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2024-07-31,2024-08-30,0.0108171836734192,0.0090756980483936,1.24310697295836,0.0012431069729583,0.0004812280868714,1.390329448240144,1.0000000000000004,0.1951647241200717,0.388606250818287,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2024-08-30,2024-09-30,0.0277757676358532,0.0267856253665643,0.4726831452374488,0.0004726831452374,0.0004911647585681,1.3855379287685663,0.9999999999999996,0.1927689643842834,0.409070225698607,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2024-09-30,2024-10-31,0.0140208339064014,0.0125535336103597,0.9183407054788464,0.0009183407054788,0.0005297192087845,1.4158010993685035,0.9999999999999978,0.2079005496842529,0.478672830654042,0.0,2.220446049250313e-15,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2024-10-31,2024-11-29,0.0362828692465477,0.0344772346706849,1.2462687269681467,0.0012462687269681,0.0004976658119205,1.4175816582781915,0.9999999999999996,0.208790829139096,0.504353706857988,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2024-11-29,2024-12-31,0.014142579980183,0.0124787012539544,1.1145454125319088,0.0011145454125319,0.0005274773131611,1.4011025402162751,1.0,0.2005512701081377,0.425065503189606,0.0,1.1102230246251565e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2024-12-31,2025-01-27,0.0181352499379019,0.0163588756511785,1.3123430110684755,0.0013123430110684,0.0004339139240478,1.3910582278455998,0.999999999999999,0.1955291139228004,0.398048145962613,0.0,9.992007221626409e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-01-27,2025-02-28,-0.0273478944474627,-0.0290158110005408,1.1778900581263791,0.0011778900581263,0.0005383949970312,1.4094045289925166,1.0000000000000009,0.204702264496258,0.424327143068825,0.0,6.661338147750939e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-02-28,2025-03-31,-0.0431382000984058,-0.0438951854631374,0.2711848572644876,0.0002711848572644,0.0005202407729893,1.4083610368626451,0.9999999999999996,0.2041805184313226,0.467023736664227,0.0,3.3306690738754696e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-03-31,2025-04-30,0.0060669638661765,0.0051396802689709,0.4268872942937328,0.0004268872942937,0.000495229451507,1.4016861106668197,0.9999999999999988,0.2008430553334103,0.529079509632928,0.0,1.2212453270876722e-15,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-04-30,2025-05-30,0.0792538745085875,0.0785149964234217,0.1839931623554445,0.0001839931623554,0.0005008606456672,1.4062536348189627,0.9999999999999992,0.2031268174094816,0.520875219521778,0.0,7.771561172376096e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-05-30,2025-06-30,0.0303921945313798,0.0285500069164541,1.2835742344323875,0.0012835742344323,0.0005058767809559,1.397086075374059,0.9999999999999998,0.1985430376870295,0.537367170942681,0.0,2.220446049250313e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-06-30,2025-07-31,0.0119386818515478,0.0107758633849259,0.656516715497582,0.0006565167154975,0.0004932437363261,1.3871698145355509,1.0000000000000009,0.1935849072677748,0.49700756211366,0.0,8.881784197001252e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-07-31,2025-08-29,-0.004924037675022,-0.0057382350563659,0.3551575317052378,0.0003551575317052,0.0004634037569544,1.3888330374445237,1.0000000000000002,0.1944165187222617,0.506198058170932,0.0,2.220446049250313e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-08-29,2025-09-30,0.0911403678947879,0.0900168453910401,0.5073034149179732,0.0005073034149179,0.0005229043997897,1.3976252206734243,1.0,0.1988126103367124,0.407827586467777,0.0,1.1102230246251565e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-09-30,2025-10-31,0.0461772928410508,0.0452098738069184,0.4152392357229584,0.0004152392357229,0.0005099066373711,1.4002492960010269,1.0,0.2001246480005133,0.450043832617147,0.0,1.1102230246251565e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-10-31,2025-11-28,0.0129614418938512,0.0119307057321242,0.5314445204377102,0.0005314445204377,0.0004866208140164,1.4228966597999853,1.0000000000000009,0.2114483298999923,0.361711444599288,0.0,6.661338147750939e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-11-28,2025-12-31,-0.0056935847124248,-0.0070238415956079,0.7580570902518191,0.0007580570902518,0.0005807128456182,1.428202401314463,1.0,0.2141012006572314,0.478296131959983,0.0,1.1102230246251565e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2025-12-31,2026-01-30,0.0250887133266231,0.0243406171347357,0.2001405780641436,0.0002001405780641,0.0005299126264983,1.429818019270896,1.0,0.2149090096354481,0.492825411260128,0.0,1.1102230246251565e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2026-01-30,2026-02-27,-0.0062735182920869,-0.0074761467802096,0.7254924601136314,0.0007254924601136,0.0004854612791374,1.421888968774251,1.0,0.2109444843871254,0.527882771832602,0.0,0.0,0.0,False,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2026-02-27,2026-03-31,-0.0420170990059401,-0.0428040017949488,0.2589863306475966,0.0002589863306475,0.0005627675364395,1.4279378141675685,1.000000000000001,0.2139689070837835,0.504342918949468,0.0,1.1102230246251565e-15,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2026-03-31,2026-04-30,0.1042738092275126,0.1029405338799231,0.6769028094960359,0.000676902809496,0.000531204154755,1.4308655921901974,1.0000000000000002,0.2154327960950985,0.552333290023463,0.0,2.220446049250313e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2026-04-30,2026-05-29,0.0105072715964606,0.0086507660564874,1.3412159099451326,0.0013412159099451,0.0004976753789034,1.417589685746602,1.0000000000000009,0.2087948428733005,0.381237739963191,0.0,8.881784197001252e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2026-05-29,2026-06-30,-0.0551691919406751,-0.0558848483962962,0.2319017137526341,0.0002319017137526,0.0005258293226507,1.3998493807656431,1.0,0.1999246903828215,0.467236341110298,0.0,0.0,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261009,seed,20261009,2026-06-30,2026-07-06,0.0320251487381069,0.030959167037303,0.936922809224638,0.0009369228092246,9.651383643864184e-05,1.3914172255567134,0.9999999999999992,0.1957086127783571,0.488615537594472,0.0,8.881784197001252e-16,0.0,False,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2024-07-31,2024-08-30,0.0165843370450216,0.0143521280909406,1.6880595705338886,0.0016880595705338,0.0005101478980478,1.413786628416606,1.0,0.2068933142083029,0.575664827334029,0.0,0.0,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2024-08-30,2024-09-30,-0.0296048102914147,-0.0303609688788561,0.2578197999303855,0.0002578197999303,0.0005217114244305,1.409515419176646,1.0000000000000002,0.204757709588323,0.575022807078702,0.0,2.220446049250313e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2024-09-30,2024-10-31,0.0370103815663462,0.0353352053355926,1.1166428835882936,0.0011166428835882,0.0005000532950892,1.392514952059304,1.000000000000001,0.1962574760296515,0.542664645106665,0.0,1.1102230246251565e-15,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2024-10-31,2024-11-29,0.0230345834218745,0.0220762566974339,0.4524239816063532,0.0004524239816063,0.0004847641411928,1.4067561184721344,1.0000000000000004,0.203378059236067,0.550335939840547,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2024-11-29,2024-12-31,-0.0130373976492702,-0.0140374661118097,0.4703573698530977,0.000470357369853,0.0005434353279274,1.4132372806114808,1.0000000000000004,0.20661864030574,0.549806522338518,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2024-12-31,2025-01-27,0.0385964392864239,0.0370774526693884,1.0047310430992415,0.0010047310430992,0.000458877372539,1.4135561505598675,0.9999999999999996,0.206778075279934,0.544240417091974,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-01-27,2025-02-28,-0.0017119807493823,-0.0029953858334504,0.7361124575965854,0.0007361124575965,0.0005503206595982,1.41847300156951,1.0,0.209236500784755,0.542824671603739,0.0,0.0,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-02-28,2025-03-31,-0.0051805965334715,-0.0063286011442806,0.6286444451943677,0.0006286444451943,0.0005260048365756,1.4128855168819436,0.9999999999999996,0.2064427584409719,0.55015766248107,0.0,4.440892098500626e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-03-31,2025-04-30,0.0278326627158262,0.0267569593274095,0.532967599398219,0.0005329675993982,0.0005141548771928,1.4170367337231131,1.0000000000000009,0.208518366861556,0.52337067035426,0.0,8.881784197001252e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-04-30,2025-05-30,0.0470409924838373,0.0459654862513909,0.5097525462713519,0.0005097525462713,0.0005179617374975,1.4201245204146418,0.9999999999999998,0.210062260207321,0.454363374771284,0.0,2.220446049250313e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-05-30,2025-06-30,0.0162689861595042,0.0145172114265068,1.1973402192505684,0.0011973402192505,0.0005278784862688,1.4143562311572686,0.9999999999999988,0.207178115578635,0.556846264882811,0.0,1.3322676295501878e-15,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-06-30,2025-07-31,0.0027216926767803,0.0019034544886735,0.284257904733652,0.0002842579047336,0.0005320924585302,1.417663972824811,0.9999999999999988,0.208831986412406,0.562801179476082,0.0,1.1102230246251565e-15,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-07-31,2025-08-29,0.0232637032741067,0.0223962612836039,0.3520937459496126,0.0003520937459496,0.0004959866364437,1.4161726949470397,0.9999999999999994,0.20808634747352,0.551861927711538,0.0,5.551115123125783e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-08-29,2025-09-30,0.1245306198345621,0.1237391791130471,0.1741636015534256,0.0001741636015534,0.0005298806858156,1.40293010483895,1.0,0.201465052419475,0.556550433460091,0.0,0.0,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-09-30,2025-10-31,0.0389211137874407,0.0379364592799547,0.4395779241842998,0.0004395779241842,0.0005086378745603,1.3992533854075844,1.0000000000000002,0.199626692703792,0.574092272136893,0.0,2.220446049250313e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-10-31,2025-11-28,0.0208169290306945,0.0202994523296311,0.0350112888663581,3.50112888663582e-05,0.0004720413386821,1.410226401473795,0.9999999999999992,0.2051132007368979,0.572722912632993,0.0,8.881784197001252e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-11-28,2025-12-31,0.0208431859592346,0.0202364907097105,0.0285879283167153,2.858792831671533e-05,0.000565896720496,1.417277379759721,1.0000000000000009,0.20863868987986,0.574295457718628,0.0,6.661338147750939e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2025-12-31,2026-01-30,0.118194396547042,0.117598305549478,0.0203216473275605,2.032164732756059e-05,0.0005129040055953,1.4160221378718112,0.9999999999999992,0.2080110689359059,0.576395559789879,0.0,6.661338147750939e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2026-01-30,2026-02-27,-0.0068507790554352,-0.007447378665895,0.1360151237834794,0.0001360151237834,0.0004648803537839,1.40400316459792,1.0,0.20200158229896,0.574444650007146,0.0,0.0,0.0,False,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2026-02-27,2026-03-31,-0.0912467398280773,-0.0917950672739527,0.0751199380974459,7.5119938097446e-05,0.0005284464671887,1.4018395010914126,0.9999999999999996,0.2009197505457065,0.578944443059819,0.0,3.3306690738754696e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2026-03-31,2026-04-30,0.0522679381728261,0.050908499971944,0.7799821791634364,0.0007799821791634,0.0005127656526878,1.415909918291228,1.0,0.207954959145614,0.575654025588717,0.0,0.0,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2026-04-30,2026-05-29,0.0007804238155542,-0.000790700864614,1.0793420214142162,0.0010793420214142,0.0004917910552479,1.4126522647483009,1.0000000000000009,0.2063261323741499,0.575840064457485,0.0,8.881784197001252e-16,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2026-05-29,2026-06-30,-0.0505156743024337,-0.0510759937975402,0.0581181714340131,5.81181714340131e-05,0.0005321863504771,1.404683370675359,0.9999999999999988,0.20234168533768,0.577323066868952,0.0,1.1102230246251565e-15,0.0,True,True,True,strict,,v2_strict
locked_oos_v1,ddpg_lstm_full,ddpg_lstm_full__seed_20261010,seed,20261010,2026-06-30,2026-07-06,0.0159614898086939,0.0154773310663884,0.3793342651149619,0.0003793342651149,9.733158029222196e-05,1.394733631185122,0.9999999999999996,0.1973668155925612,0.588853763150317,0.0,4.440892098500626e-16,0.0,False,True,True,strict,,v2_strict
locked_oos_v1,feedforward_capacity_matched,feedforward_capacity_matched_ensemble,ensemble,,2024-07-31,2024-08-30,0.0070869821051673,0.0065252297964066,0.5524633899064999,0.0005524633899064,5.491433781799397e-06,1.0044541629563484,1.0,0.0022270814781742,0.3428569552222533,0.0,0.0,0.0,True,True,,ensemble_of_audited_members,,weight_space_ensemble
locked_oos_v1,feedforward_capacity_matched,feedforward_capacity_matched_ensemble,ensemble,,2024-08-30,2024-09-30,0.0357829573961525,0.035254559649416,0.3753886836264983,0.0003753886836264,0.000134884794138,1.1058773115277285,1.0,0.0529386557638643,0.3927550211548806,0.0,1.1102230246251565e-16,0.0,True,True,,ensemble_of_audited_members,,weight_space_ensemble
locked_oos_v1,feedforward_capacity_matched,feedforward_capacity_matched_ensemble,ensemble,,2024-09-30,2024-10-31,0.0119342338217711,0.0115536468785071,0.3146093616153345,0.0003146093616153,6.155987703615006e-05,1.0483211938025694,1.0,0.0241605969012847,0.327409796057535,0.0,0.0,0.0,True,True,,ensemble_of_audited_members,,weight_space_ensemble
locked_oos_v1,feedforward_capacity_matched,feedforward_capacity_matched_ensemble,ensemble,,2024-10-31,2024-11-29,0.0359492584452034,0.0355294892331632,0.4006903372647012,0.0004006903372647,4.594262692268096e-06,1.0038549560521324,0.9999999999999992,0.0019274780260665,0.3531509707016604,0.0,6.661338147750939e-16,0.0,True,True,,ensemble_of_audited_members,,weight_space_ensemble
